,式別,馬番,配当,人気
0,単勝,6,290,2
1,複勝,6,260,2
2,複勝,2,680,4
3,複勝,8,710,5
4,枠連,2-6,4380,9
5,馬連,2-6,3240,7
6,ワイド,2-6,670,6
7,ワイド,6-8,740,8
8,ワイド,2-8,1760,16
9,馬単,6→2,4700,12
10,3連複,2-6-8,7930,19
11,3連単,6→2→8,29390,63
