,式別,馬番,配当,人気
0,単勝,3,1060,6
1,複勝,3,360,6
2,複勝,7,540,8
3,複勝,11,240,4
4,枠連,2-4,1060,5
5,馬連,3-7,6430,26
6,ワイド,3-7,2110,26
7,ワイド,3-11,840,9
8,ワイド,7-11,1400,19
9,馬単,3→7,13950,54
10,3連複,3-7-11,9510,36
11,3連単,3→7→11,61930,233
