,式別,馬番,配当,人気
0,単勝,12,680,4
1,複勝,12,210,4
2,複勝,6,150,1
3,複勝,8,610,8
4,枠連,3-6,820,3
5,馬連,6-12,1020,3
6,ワイド,6-12,430,3
7,ワイド,8-12,2850,30
8,ワイド,6-8,1070,9
9,馬単,12→6,2580,7
10,3連複,6-8-12,8350,28
11,3連単,12→6→8,39430,115
