,式別,馬番,配当,人気
0,単勝,3,280,2
1,複勝,3,130,2
2,複勝,4,250,5
3,複勝,6,160,4
4,馬連,3-4,1620,7
5,ワイド,3-4,450,7
6,ワイド,3-6,280,2
7,ワイド,4-6,760,11
8,馬単,3→4,2200,10
9,3連複,3-4-6,2070,8
10,3連単,3→4→6,8760,30
