,式別,馬番,配当,人気
0,単勝,7,1150,5
1,複勝,7,180,4
2,複勝,2,190,5
3,複勝,9,110,1
4,枠連,2-5,4240,14
5,馬連,2-7,4920,15
6,ワイド,2-7,1000,13
7,ワイド,7-9,300,3
8,ワイド,2-9,340,4
9,馬単,7→2,10320,27
10,3連複,2-7-9,1780,7
11,3連単,7→2→9,30310,88
