,式別,馬番,配当,人気
0,単勝,15,410,3
1,複勝,15,150,2
2,複勝,7,140,1
3,複勝,10,170,3
4,枠連,4-8,590,2
5,馬連,7-15,830,1
6,ワイド,7-15,310,1
7,ワイド,10-15,490,4
8,ワイド,7-10,600,5
9,馬単,15→7,1780,3
10,3連複,7-10-15,2290,4
11,3連単,15→7→10,10700,16
