,式別,馬番,配当,人気
0,単勝,15,190,1
1,複勝,15,120,2
2,複勝,16,150,3
3,複勝,4,120,1
4,枠連,8-8,580,3
5,馬連,15-16,560,2
6,ワイド,15-16,270,2
7,ワイド,4-15,210,1
8,ワイド,4-16,310,3
9,馬単,15→16,780,2
10,3連複,4-15-16,610,1
11,3連単,15→16→4,1960,2
