,式別,馬番,配当,人気
0,単勝,7,940,4
1,複勝,7,180,4
2,複勝,15,110,1
3,複勝,11,130,2
4,枠連,4-8,1100,5
5,馬連,7-15,1210,5
6,ワイド,7-15,490,6
7,ワイド,7-11,580,7
8,ワイド,11-15,160,1
9,馬単,7→15,2570,9
10,3連複,7-11-15,1270,3
11,3連単,7→15→11,9770,29
