,式別,馬番,配当,人気
0,単勝,8,140,1
1,複勝,8,110,1
2,複勝,7,160,4
3,複勝,2,180,5
4,馬連,7-8,540,3
5,ワイド,7-8,240,3
6,ワイド,2-8,320,4
7,ワイド,2-7,880,12
8,馬単,8→7,820,3
9,3連複,2-7-8,1470,8
10,3連単,8→7→2,3890,11
