,式別,馬番,配当,人気
0,単勝,3,330,2
1,複勝,3,160,1
2,複勝,15,1980,14
3,複勝,12,230,3
4,枠連,2-7,3620,14
5,馬連,3-15,33380,60
6,ワイド,3-15,8130,60
7,ワイド,3-12,520,2
8,ワイド,12-15,13250,74
9,馬単,3→15,45180,101
10,3連複,3-12-15,73840,155
11,3連単,3→15→12,317770,758
