,式別,馬番,配当,人気
0,単勝,1,250,1
1,複勝,1,190,2
2,複勝,7,1560,15
3,複勝,18,630,7
4,枠連,1-4,3230,9
5,馬連,1-7,13620,37
6,ワイド,1-7,4020,41
7,ワイド,1-18,1230,12
8,ワイド,7-18,14440,82
9,馬単,1→7,16010,47
10,3連複,1-7-18,61820,152
11,3連単,1→7→18,171090,467
