,式別,馬番,配当,人気
0,単勝,8,610,4
1,複勝,8,240,3
2,複勝,2,940,9
3,複勝,13,450,6
4,枠連,1-4,4610,19
5,馬連,2-8,11310,28
6,ワイド,2-8,3100,28
7,ワイド,8-13,2040,22
8,ワイド,2-13,5990,46
9,馬単,8→2,17840,50
10,3連複,2-8-13,53570,121
11,3連単,8→2→13,272480,604
