,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,タイセイカイザー,牡4,58.0,団野,奥村豊,,栗東,2022102882,01180,アジアエクスプレス,ヴァローア,エンパイアメーカー,-1.3544305596602388,7
1,2,2,コウジョリョウゾク,牡4,55.0,▲森田,牧田,,栗東,2022103135,01222,ルヴァンスレーヴ,メイショウキズナ,チチカステナンゴ,-3.9703214174706973,12
2,3,3,スカイドゥエラー,牡8,58.0,幸,谷,,栗東,2018100961,00732,キズナ,フリーバード,アフリート,-4.265295534976299,13
3,3,4,ユウトザユウト,牡4,58.0,岩田望,小崎,,栗東,2022110118,01174,Preservationist,Officer Leah,Officer,-2.0262638357255778,9
4,4,5,トーアシオン,セ10,58.0,藤懸,辻,,美浦,2016104152,01138,プリサイスエンド,トーアティアレ,ゴールドアリュール,-2.490557851999972,10
5,4,6,キャストロププ,牡4,58.0,原,尾形,,美浦,2022100749,01184,ルヴァンスレーヴ,キャストロメファ,トワイニング,1.6699514800052362,2
6,5,7,チムニートップス,牡4,58.0,吉村,池添,,栗東,2022110051,01216,Tapit,Speedinthruthecity,City Zip,1.459698422553165,3
7,5,8,メイショウジェンマ,牡6,58.0,太宰,飯田,,栗東,2020106491,01037,ホッコータルマエ,メイショウキラリ,マンハッタンカフェ,-4.27808455490394,14
8,6,9,パーサヴィアランス,牡7,58.0,角田和,西村,,栗東,2019105330,01186,ドレフォン,ハッピーアビラ,ディープインパクト,0.7092272622748124,5
9,6,10,クロノスバレット,牡4,58.0,松山,吉村,,栗東,2022110123,01126,Global Campaign,Above Heaven,Mr. Greeley,1.0785148329996896,4
10,7,11,エンマ,牡4,58.0,高倉,武英,,栗東,2022102956,01130,バゴ,ウェルノーテッド,ドリームジャーニー,2.505109598578646,1
11,7,12,ギュルヴィ,牡4,58.0,武豊,大久保,,栗東,2022103267,00666,Nyquist,メイディーン,Tapit,-1.5277246931766784,8
12,8,13,ナチュラルリバー,牡6,58.0,高田,宮地,,栗東,2020102559,01046,ルーラーシップ,シナノネージュ,フレンチデピュティ,-2.9040972943514722,11
13,8,14,ジョータルマエ,セ6,58.0,鮫島良,河嶋,,栗東,2020100771,01099,ホッコータルマエ,ジョーイロンデル,クロフネ,-0.3179687244089281,6
