,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,カウンティフェア,牝4,56.0,長岡,高野,,栗東,2022104121,01142,サートゥルナーリア,カウントオンイット,クロフネ,-1.9816955915401109,8
1,1,2,ボンヌソワレ,牝4,56.0,斎藤,宮田,,美浦,2022105435,01178,レイデオロ,ノッテビアンカ,Kendargent,-0.572194238398934,2
2,2,3,サクラオーラ,牝7,56.0,酒井,河嶋,,栗東,2019106280,01034,シルバーステート,サクラクローバー,サウスヴィグラス,-1.8891476050256544,7
3,2,4,スイミーユニバンス,牝6,56.0,永島,平田,,栗東,2020103632,01187,ドゥラメンテ,マンビア,アルデバラン,-1.3031263894782619,4
4,3,5,プチプラージュ,牝4,56.0,国分恭,大根田,,栗東,2022104050,01124,ストロングリターン,ラッシュストーム,ザール,-1.494265163582715,5
5,3,6,アムールリーベ,牝5,56.0,古川吉,宮地,,栗東,2021105659,01015,シルバーステート,テルアケリー,Tapit,-2.3847439832776027,10
6,4,7,ライラ,牝4,56.0,丸山,吉岡,,栗東,2022103525,01127,キタサンブラック,タニノジュレップ,コロナドズクエスト,-3.686671540013737,14
7,4,8,メイショウミリオレ,牝5,56.0,高杉,藤岡健,,栗東,2021103278,01213,ルーラーシップ,メイショウメイゲツ,ディープインパクト,-1.1574685230972572,3
8,5,9,キョウエイボニータ,牝4,56.0,池添,伊藤伸,,美浦,2022101906,01032,イスラボニータ,キョウエイレガシー,ハービンジャー,-3.342353835238666,13
9,5,10,ドーンコーラス,牝5,56.0,岩田康,萩原,,美浦,2021105415,05203,スワーヴリチャード,ウェイクミーアップ,ロックオブジブラルタル,-2.66174194718618,11
10,6,11,ノクナレア,牝4,56.0,吉田隼,今野,,栗東,2022105550,01095,ミッキーアイル,ララア,Tapit,-2.9404746885086306,12
11,6,12,キャッスルレイク,牝4,56.0,田口,松下,,栗東,2022100642,01208,サートゥルナーリア,パラダイスリッジ,ディープインパクト,-1.801184668312485,6
12,7,13,インフローレ,牝4,56.0,浜中,寺島,,栗東,2022102729,01115,リオンディーズ,キュイキュイ,ハービンジャー,-4.616690521535239,15
13,7,14,ロンドボス,牝4,56.0,西塚,藤原,,栗東,2022104988,01200,モーリス,フィニフティ,ディープインパクト,0.1550399642067858,1
14,8,15,ニシノクードクール,牝4,56.0,丸田,武藤,,美浦,2022106999,01117,ホークビル,セイウンリリシイ,ダイワメジャー,-6.3624244806177215,16
15,8,16,ルトゥール,牝5,56.0,中井,中内田,,栗東,2021104929,01141,モーリス,ルフォール,キングカメハメハ,-2.1496162336117153,9
