,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202603010605,1,5,8,クシマトゥルー,牝3,53.0,△長浜,0:1:46.8,,2,3.8,35.0,4-4-4-4,美浦 矢嶋,428(+2)
202603010605,2,2,2,ギルランダ,牝3,53.0,△舟山,0:1:47.0,1.1/4,7,20.8,35.3,3-3-3-2,美浦 中舘,410(-6)
202603010605,3,8,15,アート,牡3,54.0,▲和田陽,0:1:47.0,ハナ,12,73.3,34.9,5-5-5-5,栗東 杉山晴,444(+2)
202603010605,4,6,11,アスコットダンス,牝3,53.0,◇永島,0:1:47.2,1.1/4,8,24.0,35.8,1-1-1-1,栗東 高橋康,422(-2)
202603010605,5,4,6,フォーエバーラブ,牡3,57.0,柴田大,0:1:47.2,アタマ,13,157.8,34.8,7-7-7-9,美浦 金成,450(0)
202603010605,6,1,1,ヤマメホープ,牡3,57.0,吉田隼,0:1:47.3,クビ,1,3.8,34.7,10-10-10-11,美浦 久保田,474(-4)
202603010605,7,3,5,ノブレスラブリエ,牝3,55.0,斎藤,0:1:47.3,クビ,10,45.8,35.2,5-5-5-5,栗東 西園翔,438(+2)
202603010605,8,5,9,ベルランコントル,牝3,55.0,菊沢,0:1:47.3,ハナ,4,6.7,34.7,10-10-10-9,美浦 伊藤大,452(+8)
202603010605,9,2,3,ユーゲットミー,牝3,55.0,嶋田,0:1:47.5,1.1/4,9,34.8,35.1,7-7-7-7,美浦 西田,440(-4)
202603010605,10,3,4,マーチャンシップ,牡3,57.0,川又,0:1:47.7,1.1/4,5,9.5,34.9,13-13-12-11,栗東 杉山佳,522(0)
202603010605,11,8,14,エコロラヴァー,牝3,55.0,西塚,0:1:47.9,1,3,5.1,35.5,7-7-7-7,栗東 牧浦,458(-2)
202603010605,12,4,7,パノラマステージ,牝3,55.0,亀田,0:1:48.2,1.1/2,6,10.5,36.6,2-2-2-2,栗東 牧浦,458(+8)
202603010605,13,6,10,ピアノアコード,牝3,52.0,▲上里,0:1:48.2,クビ,14,185.6,35.1,10-12-13-13,美浦 室井,430(-2)
202603010605,14,7,13,カタカムナ,牝3,55.0,杉原,0:1:48.4,1.1/4,15,250.3,34.7,15-15-15-14,美浦 蛯名利,426(-4)
202603010605,15,7,12,セリーンストーム,牝3,55.0,国分恭,0:1:52.4,大,11,59.6,38.9,14-14-14-15,栗東 小椋,504(0)
