,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202603010504,1,4,7,ブレイヴソルジャー,牡3,54.0,▲石田,0:1:09.0,,4,8.5,37.0,,美浦 新開,452(-12)
202603010504,2,1,2,セイウンヤオヨロズ,牡3,57.0,野中,0:1:09.3,1.1/2,5,13.9,37.4,,美浦 上原博,476(+4)
202603010504,3,4,8,ニンジャトットリ,牡3,57.0,木幡育,0:1:09.4,1/2,2,3.1,37.3,,美浦 松永康,458(-6)
202603010504,4,8,15,ジーティーニッツァ,牡3,54.0,▲遠藤,0:1:09.5,3/4,9,36.5,37.1,,美浦 伊藤伸,450(-8)
202603010504,5,8,16,フィールマイプラン,牡3,57.0,荻野極,0:1:09.7,1.1/4,3,7.2,37.2,,美浦 岩戸,440(0)
202603010504,6,2,3,コウソクルリアン,牡3,57.0,武藤,0:1:10.0,1.1/2,1,2.6,37.2,,美浦 武藤,466(-6)
202603010504,7,5,10,ユナダイヤ,牝3,55.0,小沢,0:1:10.4,2.1/2,12,192.2,37.8,,栗東 岡田,426(-4)
202603010504,8,7,14,クルビデンス,牡3,54.0,▲上里,0:1:10.6,1.1/2,8,34.7,37.7,,美浦 菊川,458(-6)
202603010504,9,3,6,カシノユメミヅキ,牡3,57.0,本田重,0:1:11.0,2,16,447.6,37.6,,美浦 和田雄,510(+9)
202603010504,10,3,5,ビースタニング,牝3,51.0,★河原田,0:1:11.6,4,14,296.8,39.4,,美浦 小手川,478(-5)
202603010504,11,7,13,ブレイシオン,牝3,53.0,◇古川奈,0:1:11.6,ハナ,13,236.9,38.7,,美浦 青木,452(-10)
202603010504,12,2,4,ヴェントディルーナ,牝3,55.0,菊沢,0:1:12.0,2.1/2,10,84.6,38.3,,美浦 清水英,472(-4)
202603010504,13,1,1,ガクエンテンゴク,牡3,57.0,丸田,0:1:12.2,1,11,164.8,39.1,,美浦 秋本,512(+2)
202603010504,14,6,12,リスペクトライト,牡3,54.0,▲石神道,0:1:12.8,4,15,314.5,38.9,,美浦 和田郎,434(0)
202603010504,15,5,9,マロ,牡3,54.0,▲小林美,0:1:13.0,1,6,14.7,39.9,,栗東 藤野,516(+2)
202603010504,16,6,11,ルヴレアール,牡3,57.0,丹内,0:1:13.4,2.1/2,7,15.5,40.3,,栗東 角田,466(-2)
