,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202603010311,1,5,8,メイショウカシワデ,牡5,57.0,松本,0:1:45.1,,2,5.1,37.2,,栗東 角田,452(-12)
202603010311,2,6,11,レッドライトニング,牡5,56.0,長浜,0:1:45.2,1/2,6,12.0,37.9,,美浦 浅利,486(-6)
202603010311,3,2,3,ホウショウマリス,牝4,54.0,鷲頭,0:1:45.4,1.1/2,4,7.4,37.8,,栗東 井上,458(-4)
202603010311,4,6,10,ライフゲート,セ4,56.0,丹内,0:1:45.6,1,5,7.8,37.5,,美浦 伊藤圭,510(-2)
202603010311,5,7,13,ラマンシュ,牡4,56.0,斎藤,0:1:46.0,2.1/2,1,5.0,37.7,,栗東 杉山佳,416(-4)
202603010311,6,4,7,シーニックビュー,牡5,56.0,荻野極,0:1:46.1,1/2,11,24.7,38.3,,美浦 金成,512(-10)
202603010311,7,4,6,アイファーグローブ,牡7,55.0,藤懸,0:1:46.4,2,8,16.4,37.7,,美浦 蛯名利,478(-12)
202603010311,8,3,5,オコタンペ,牡5,55.0,田山,0:1:46.4,ハナ,10,23.4,38.1,,栗東 須貝,498(-4)
202603010311,9,8,15,レーヴブリリアント,牡4,56.0,舟山,0:1:46.4,アタマ,7,14.0,38.3,,美浦 田中博,450(-4)
202603010311,10,1,1,ヒストリアイ,セ5,54.0,丸田,0:1:46.4,ハナ,14,50.4,38.0,,栗東 橋田,550(-4)
202603010311,11,3,4,サンドオブエテル,セ5,54.0,菊沢,0:1:46.9,3,13,36.2,38.9,,美浦 蛯名正,464(-26)
202603010311,12,5,9,ファイントパーズ,牝5,51.0,遠藤,0:1:47.1,1,15,81.9,38.6,,美浦 鈴木伸,476(-1)
202603010311,13,8,14,ステラスプレンダー,牝5,52.0,亀田,0:1:47.3,1.1/2,12,25.0,39.6,,栗東 石坂,456(+4)
202603010311,14,2,2,モレポブラーノ,牡4,56.0,小沢,0:1:47.4,1/2,3,7.0,39.2,,栗東 庄野,544(-2)
202603010311,15,7,12,クリノキングマン,牡5,55.0,小崎,0:1:47.7,1.3/4,9,18.2,40.1,,栗東 高橋康,502(-2)
