,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202603010505,1,4,8,ミエノストロング,牡3,57.0,石川,0:2:00.4,,1,2.6,35.7,4-5-4-3,美浦 上原佑,470(-2)
202603010505,2,6,11,ブランニューホーム,牡3,54.0,▲遠藤,0:2:00.8,2.1/2,3,6.9,35.5,14-14-11-10,美浦 深山,442(-4)
202603010505,3,1,1,ヴォンサクレ,牡3,57.0,武藤,0:2:01.0,1.1/2,9,25.4,36.2,16-14-4-3,美浦 勢司,478(-2)
202603010505,4,5,10,タイキアロハ,牡3,57.0,菊沢,0:2:01.1,アタマ,6,16.1,35.8,9-9-11-10,美浦 西田,480(+2)
202603010505,5,2,4,ナムラシンジロー,牡3,57.0,松本,0:2:01.2,1,12,121.9,36.1,9-8-7-7,栗東 羽月,444(+4)
202603010505,6,6,12,コンフィグシス,牝3,55.0,丸田,0:2:01.3,1/2,7,19.5,35.7,12-13-14-12,美浦 小笠,452(+2)
202603010505,7,8,16,レイアン,牝3,52.0,▲和田陽,0:2:01.5,1.1/4,15,209.7,36.5,6-6-7-7,栗東 笹田,426(0)
202603010505,8,1,2,ナディア,牝3,53.0,△舟山,0:2:01.6,1/2,5,15.4,37.2,1-1-1-1,美浦 菊川,436(+4)
202603010505,9,7,14,イノセントホープ,牡3,57.0,横山琉,0:2:01.6,ハナ,8,23.9,36.5,9-11-7-7,美浦 小島,482(-8)
202603010505,10,4,7,ピコブロッサム,牝3,50.0,▲石田,0:2:01.7,1/2,11,79.3,35.8,15-14-16-16,美浦 伊藤大,464(-10)
202603010505,11,5,9,ウマナミカイドウ,セ3,53.0,★河原田,0:2:01.8,3/4,16,234.4,36.2,12-11-14-15,美浦 天間,456(0)
202603010505,12,3,5,ブルーブロディ,牡3,54.0,▲上里,0:2:01.9,クビ,13,122.1,36.6,6-6-11-12,美浦 伊坂,498(-2)
202603010505,13,7,13,ヒロイックヴァース,牡3,57.0,荻野極,0:2:02.0,3/4,2,3.2,37.5,2-2-2-2,美浦 浅利,480(0)
202603010505,14,8,15,トレセデオロ,牡3,57.0,富田,0:2:02.1,1/2,4,10.3,37.5,2-3-3-3,栗東 清水久,444(-6)
202603010505,15,2,3,ルミノヴァンクール,牡3,57.0,丹内,0:2:02.4,1.3/4,14,160.3,37.7,4-3-4-3,美浦 金成,552(+2)
202603010505,16,3,6,イザショウブ,牡3,57.0,長岡,0:2:03.1,4,10,50.9,37.9,8-9-10-12,栗東 高橋亮,486(-2)
