,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202603010308,1,2,2,メイショウクーガー,牡6,58.0,中井,0:1:46.0,,3,6.5,38.0,,栗東 中内田,490(-6)
202603010308,2,5,8,ハイクオリティ,牡4,58.0,荻野極,0:1:46.1,1/2,1,2.4,38.4,,栗東 今野,474(-12)
202603010308,3,3,5,ララエキリーブル,牡4,58.0,石川,0:1:46.1,クビ,6,12.7,38.3,,栗東 坂口,440(-6)
202603010308,4,2,3,ヤングアメリカンズ,牡4,58.0,城戸,0:1:46.2,クビ,4,10.4,37.9,,美浦 加藤征,506(-8)
202603010308,5,6,11,ウォーターパラディ,牡4,58.0,国分恭,0:1:46.2,1/2,2,4.6,38.3,,栗東 岡田,464(0)
202603010308,6,4,6,メイショウピリカ,牝4,54.0,◇今村,0:1:46.6,2.1/2,9,31.2,37.6,,栗東 本田,474(-8)
202603010308,7,4,7,コスモシェルベット,牡4,58.0,丹内,0:1:46.7,1/2,5,11.6,38.5,,美浦 水野,440(-6)
202603010308,8,8,15,ロストボール,セ7,55.0,▲森田,0:1:46.8,3/4,15,213.9,37.8,,美浦 加藤和,436(-12)
202603010308,9,7,12,リアルフォルゴーレ,牡4,58.0,西塚,0:1:47.6,5,7,15.5,39.1,,栗東 大橋,472(+2)
202603010308,10,7,13,キタノブレイク,牡4,55.0,▲遠藤,0:1:47.7,3/4,13,91.0,39.5,,美浦 本間,476(+2)
202603010308,11,6,10,カルテシウス,牡4,58.0,菊沢,0:1:48.1,2,10,39.7,39.9,,美浦 秋本,494(+22)
202603010308,12,5,9,クリオシダード,牡4,55.0,▲田山,0:1:48.1,アタマ,11,45.6,40.1,,栗東 清水久,496(-8)
202603010308,13,1,1,ボナーテソーロ,牡5,58.0,富田,0:1:48.3,1,12,71.6,39.7,,美浦 牧,478(-4)
202603010308,14,8,14,イイデカンタロウ,牡5,58.0,松若,0:1:49.1,5,8,28.9,41.0,,栗東 北出,518(-4)
202603010308,15,3,4,ローガンパス,セ5,58.0,亀田,0:1:49.3,1,14,102.2,40.4,,栗東 東田,472(-18)
