index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
201907010101,1,ダート,1800,良,未勝利,カジノドライヴ,ティボリペガサス,Mineshaft (米),Better Than Honour,サンライズペガサス,ティボリサンライズ,A.P. Indy,Prospectors Delite,Deputy Minister,Blush With Pride,サンデーサイレンス Sunday Silence(米),ヒガシブライアン,ティンバーカントリー Timber Country(米),ラディカルチック Radical Chic(英),Seattle Slew,Weekend Surprise,Mr. Prospector,Up the Flagpole,Vice Regent,Mint Copy,Blushing Groom,Best in Show,Halo,Wishing Well,ブライアンズタイム,アリーウイン,Woodman,Fall Aspen,Sadler's Wells,Santa Roseanna,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Raise a Native,Gold Digger,Hoist the Flag,The Garden Club,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Red God,Runaway Bride,Traffic Judge,Stolen Hour,Hail to Reason,Cosmah,Understanding,Mountain Flower,Roberto,Kelley's Day,Alydar,Fleet Victress,Mr. Prospector,プレイメイト,Pretense,Change Water,Northern Dancer,Fairy Bridge,Caracol,Santa Vittoria
201907010101,2,ダート,1800,良,未勝利,ヘニーヒューズ Henny Hughes(米),オーシャンフリート,ヘネシー Hennessy(米),Meadow Flyer,アフリート Afleet(加),ウインクパール,Storm Cat (米),Island Kitty,Meadowlake,Shortley,Mr. Prospector,Polite Lady,トニービン Tony Bin(愛),キソティック Quixotic(仏),Storm Bird,Terlingua,Hawaii,T. C. Kitten,Hold Your Peace,Suspicious Native,Hagley,Short Winded,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,カンパラ,Severn Bridge,Caerleon,Idyllic,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Utrillo,Ethane,Tom Cat,Needlebug,Speak John,Blue Moon,Raise a Native,Be Suspicious,Olden Times,Teo Pepi,Harvest Singing,Wild Cloud,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Kalamoun,State Pension,Hornbeam,Priddy Fair,Nijinsky,Foreseer,Foolish Pleasure,Where You Lead
201907010101,3,ダート,1800,良,未勝利,モンテロッソ Monterosso(英),アビシーナ Abishena(愛),Dubawi,Porto Roca,Pivotal,Massomah,Dubai Millennium,Zomaradah,Barathea,Antelliere,Polar Falcon,Fearless Revival,Seeking the Gold,Kerenza,Seeking the Gold,Colorado Dancer,Deploy,Jawaher,Sadler's Wells,Brocade,Salieri,Anntelle,Nureyev,Marie d'Argonne,Cozzene,Stufida,Mr. Prospector,Con Game,シアトルダンサーII,Home Love,Mr. Prospector,Con Game,Shareef Dancer,Fall Aspen,Shirley Heights,Slightly Dangerous,ダンシングブレーヴ,High Tern,Northern Dancer,Fairy Bridge,Habitat,Canton Silk,Accipiter,Hogan's Sister,Loosen Up,Soft Quest,Northern Dancer,Special,Jefferson,Mohair,Caro,Ride the Trails,Bustino,Zerbinetta,Raise a Native,Gold Digger,Buckpasser,Broadway,Nijinsky,My Charmer,Vaguely Noble,Homespun
201907010101,4,ダート,1800,良,未勝利,アーネストリー,シャインリザルト,グラスワンダー,レットルダムール,Victory Gallop,Princess Patti,Silver Hawk,Ameriflora,トニービン Tony Bin(愛),ダイナチャイナ,Cryptoclearance,Victorious Lil,Polish Numbers,Joanie's Princess,Roberto,Gris Vitesse,Danzig,Graceful Touch,カンパラ,Severn Bridge,ノーザンテースト,アスコツトラップ,Fappiano,Naval Orange,Vice Regent,Glass House,Danzig,Numbered Account,Joanie's Chief,Spunky Princess,Hail to Reason,Bramalea,Amerigo,Matchiche,Northern Dancer,Pas de Nom,His Majesty,Pi Phi Gal,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,エルセンタウロ,ディープデイーン,Mr. Prospector,Killaloe,Hoist the Flag,Mock Orange,Northern Dancer,Victoria Regina,Halo,Glass Collector,Northern Dancer,Pas de Nom,Buckpasser,Intriguing,Ack Ack,Merry Madeleine,Cornish Prince,Bid Hasty
201907010101,5,ダート,1800,良,未勝利,クロフネ,ウエストコースト,フレンチデピュティ French Deputy(米),ブルーアヴェニュー Blue Avenue(米),シンボリクリスエス,ビーポジティブ,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Kris S.,Tee Kay,サンデーサイレンス Sunday Silence(米),フェアリードール Fairy Doll(米),Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Halo,Wishing Well,Nureyev,Dream Deal,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Matrice,Pompilia,Never Bend,Mira Femme,Nearctic,Shenanigans,Roberto,Catania,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Sharpen Up,Likely Exchange
201907010101,6,ダート,1800,良,未勝利,ハーツクライ,エーシンセノーテ,サンデーサイレンス Sunday Silence(米),アイリッシュダンス,フレンチデピュティ French Deputy(米),セントルイスガール,Halo,Wishing Well,トニービン Tony Bin(愛),ビューパーダンス Buper Dance(米),Deputy Minister,Mitterand,Silver Hawk,エイシンシンシアナ,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,Lyphard,My Bupers,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Roberto,Gris Vitesse,Storm Cat,By Land by Sea,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Goofed,Bupers,Princess Revoked,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Hail to Reason,Bramalea,Amerigo,Matchiche,Storm Bird,Terlingua,Sauce Boat,Like a Train
201907010101,7,ダート,1800,良,未勝利,ローズキングダム,シプカクラッチュ,キングカメハメハ,ローズバド,デヒア Dehere(米),ラプロスペクト Le Prospect(米),Kingmambo (米),マンファス Manfath(愛),サンデーサイレンス Sunday Silence(米),ロゼカラー,Deputy Minister,Sister Dot,Tank's Prospect,Le Moulin,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,Shirley Heights,ローザネイ,Vice Regent,Mint Copy,Secretariat,Sword Game,Mr. Prospector,Midnight Pumpkin,Hawaii,Pombal,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Mill Reef,Hardiemma,Lyphard,Riviere Doree,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Bold Ruler,Somethingroyal,Damascus,Bill and I,Raise a Native,Gold Digger,Pretense,Me Next,Utrillo,Ethane,Bagdad,Blue Quill
201907010101,8,ダート,1800,良,未勝利,ブラックタイド,ペルレストラーダ,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),アルデバランII Aldebaran(米),ドーニングストーム Dawning Storm(米),Halo,Wishing Well,Alzao,Burghclere,Mr. Prospector,Chimes of Freedom,Storm Cat (米),Triumph At Dawn,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Raise a Native,Gold Digger,Private Account,Aviance,Storm Bird,Terlingua,Alydar,Dawn's Curtsey,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Goofed,Sir Ivor,Pocahontas,Crepello,Sans le Sou,Queen's Hussar,Highlight,Native Dancer,Raise You,Nashua,Sequence,Damascus,Numbered Account,Northfields,Minnie Hauk,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Raise a Native,Sweet Tooth,Far North,Liberty Spirit
201907010101,9,ダート,1800,良,未勝利,スマートファルコン,シダクティヴリー Seductively(加),ゴールドアリュール,ケイシュウハーブ,サンダーガルチ Thunder Gulch(米),Torrid Affair,サンデーサイレンス Sunday Silence(米),ニキーヤ Nikiya(米),ミシシッピアン,キョウエイシラユキ,Gulch,Line of Thunder,Alydeed,Lover's Talk,Halo,Wishing Well,Nureyev,Reluctant Guest,Vaguely Noble,Gazala,クラウンドプリンス,アリアーン,Mr. Prospector,Jameela,Storm Bird,Shoot a Line,Shadeed,Bialy,Vice Regent,Lover's Walk,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,ヴィエナ,Noble Lassie,Dark Star,Belle Angevine,Raise a Native,Gay Hostess,シルバーシャーク,Nucciolina,Raise a Native,Gold Digger,Rambunctious,Asbury Mary,Northern Dancer,South Ocean,High Line,Death Ray,Nijinsky,Continual,Alydar,Kankakee Miss,Northern Dancer,Victoria Regina,Never Bend,Honey Lake
201907010101,10,ダート,1800,良,未勝利,フリオーソ,ラメント,ブライアンズタイム Brian's Time(米),ファーザ Fursa(米),アドマイヤムーン,ソングオブサイレンス Song of Silence(米),Roberto,Kelley's Day,Mr. Prospector,Baya,エンドスウィープ End Sweep(米),マイケイティーズ,Unbridled's Song (米),State Secret,Hail to Reason,Bramalea,Graustark,Golden Trail,Raise a Native,Gold Digger,Nureyev,Barger,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,Unbridled,Trolley Song,Green Desert,It's in the Air,Turn-to,Nothirdchance,Nashua,Rarelea,Ribot,Flower Bowl,Hasty Road,Sunny Vale,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Special,Riverman,Trillion,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Fappiano,Gana Facil,Caro,Lucky Spell,Danzig,Foreign Courier,Mr. Prospector,A Wind Is Rising
