,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508031006,1,5,10,テイエムサンレーヴ,牡2,56.0,団野,0:1:52.1,,2,5.2,,,栗東 河嶋,512(0)
202508031006,2,2,3,マカロンブルー,牝2,55.0,田口,0:1:52.6,3,3,8.4,,,栗東 佐藤悠,460(0)
202508031006,3,3,6,タイセイゼスティ,牡2,56.0,浜中,0:1:52.7,3/4,13,63.7,,,栗東 奥村豊,504(0)
202508031006,4,6,12,メイショウタイザン,牡2,56.0,秋山稔,0:1:52.8,クビ,10,32.8,,,栗東 高橋忠,452(0)
202508031006,5,8,16,クレマチス,牝2,55.0,鮫島駿,0:1:52.9,3/4,6,15.9,,,栗東 杉山佳,506(0)
202508031006,6,7,14,ローゾフィア,牝2,55.0,藤岡佑,0:1:53.6,4,5,14.7,,,栗東 宮本,438(0)
202508031006,7,4,8,イッタレイッタレ,牡2,56.0,岩田望,0:1:53.7,3/4,8,16.2,,,栗東 寺島,474(0)
202508031006,8,1,1,ドリームキャリー,牝2,52.0,▲田山,0:1:54.3,3.1/2,11,46.0,,,栗東 新谷,462(0)
202508031006,9,8,15,ラジャブルック,牡2,56.0,Ｃデム,0:1:55.6,8,1,2.3,,,栗東 高野,476(0)
202508031006,10,5,9,スズカローズキング,牡2,56.0,北村友,0:1:55.8,1,4,9.6,,,栗東 佐々木,468(0)
202508031006,11,4,7,ロードエルドラド,牡2,56.0,中井,0:1:56.6,5,16,163.7,,,栗東 坂口,504(0)
202508031006,12,1,2,ヘヴンリースカイ,牝2,55.0,木幡初,0:1:56.8,1,12,52.4,,,美浦 竹内,486(0)
202508031006,13,2,4,セレナブリーズ,牝2,55.0,横山典,0:1:57.8,6,7,16.1,,,栗東 秋山,452(0)
202508031006,14,6,11,ワンストローク,牝2,55.0,松若,0:1:58.1,1.3/4,14,68.7,,,栗東 宮本,508(0)
202508031006,15,3,5,ブリオーニ,牡2,55.0,☆吉村,0:1:58.4,2,15,80.8,,,栗東 牧田,514(0)
202508031006,16,7,13,ルヴレアール,牡2,56.0,角田和,0:1:58.9,3,9,22.5,,,栗東 角田,470(0)
