,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508030907,1,6,7,ステアハート,牝3,51.0,▲田山,0:1:51.8,,2,3.6,35.9,3-3-3-3,栗東 新谷,468(-6)
202508030907,2,8,12,ナムラルッコラ,牝4,56.0,田口,0:1:52.1,2,7,13.5,36.5,2-2-2-1,栗東 大橋,508(-2)
202508030907,3,6,8,ハギノコラソン,牝3,54.0,岩田望,0:1:52.5,2.1/2,3,8.3,36.3,8-8-5-4,栗東 寺島,474(-4)
202508030907,4,5,5,デルマサクラサク,牝3,53.0,☆吉村,0:1:52.5,アタマ,8,67.5,36.1,9-8-8-6,栗東 牧田,474(0)
202508030907,5,5,6,ジュルナール,牝3,54.0,松山,0:1:52.6,クビ,1,2.0,37.0,1-1-1-2,栗東 池添,470(+4)
202508030907,6,7,9,カルミアクラウン,牝3,54.0,川田,0:1:52.8,1.1/4,5,12.1,36.8,3-3-3-4,栗東 吉岡,442(-4)
202508030907,7,1,1,スルーザナイト,牝3,54.0,北村友,0:1:52.9,クビ,4,11.2,36.6,5-6-5-6,栗東 西園翔,494(+8)
202508030907,8,8,11,シゲルオトヒメ,牝6,56.0,酒井,0:1:52.9,ハナ,9,103.1,35.9,12-12-12-11,栗東 谷,438(-2)
202508030907,9,4,4,メイショウマヒロ,牝3,54.0,角田和,0:1:53.3,2.1/2,12,231.7,36.7,7-7-9-9,栗東 飯田,400(-4)
202508030907,10,3,3,ルージュミステリオ,牝3,54.0,菱田,0:1:53.7,2.1/2,6,12.8,36.9,11-11-10-10,栗東 辻野,434(+10)
202508030907,11,7,10,オースミライト,牝3,54.0,加藤,0:1:54.6,5,11,224.4,38.4,5-5-5-6,栗東 宮本,474(+2)
202508030907,12,2,2,ニホンピロマリンバ,牝4,56.0,松若,0:1:55.6,6,10,118.2,38.8,9-8-10-11,栗東 安達,526(+28)
