,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508040102,1,2,2,ナムラコスモス,牝2,55.0,田口,0:1:20.9,,6,9.9,,,栗東 大橋,492(+2)
202508040102,2,8,14,ジャスパールビー,牝2,52.0,▲田山,0:1:21.2,1.1/2,14,296.3,,,栗東 森秀,438(0)
202508040102,3,6,10,トミーバローズ,牡2,55.0,☆吉村,0:1:21.2,クビ,3,5.0,,,栗東 清水久,470(-4)
202508040102,4,4,6,パトローナス,牡2,56.0,Ｃデム,0:1:21.3,1/2,1,3.8,,,栗東 高橋亮,492(+6)
202508040102,5,3,5,トライアンフパス,牝2,55.0,和田竜,0:1:21.3,クビ,4,5.1,,,栗東 宮,478(+6)
202508040102,6,1,1,メイショウトウコウ,牡2,56.0,武豊,0:1:21.4,クビ,8,21.3,,,栗東 石橋,462(-2)
202508040102,7,6,11,アパレイユ,牝2,55.0,松山,0:1:21.8,2.1/2,2,4.2,,,栗東 西園翔,468(+8)
202508040102,8,4,7,ラッキーヴォーグ,牡2,56.0,松若,0:1:21.9,3/4,13,235.2,,,栗東 牧田,486(0)
202508040102,9,5,9,イズントイット,牝2,55.0,幸,0:1:22.0,1/2,9,71.9,,,栗東 岡田,500(-10)
202508040102,10,7,13,アイルトン,牡2,56.0,団野,0:1:22.1,クビ,5,8.5,,,栗東 佐々木,506(+4)
202508040102,11,3,4,トレッチェ,牝2,55.0,北村友,0:1:22.3,1.1/4,10,80.6,,,栗東 渡辺,448(+22)
202508040102,12,2,3,セイントホース,牡2,56.0,菱田,0:1:22.7,2.1/2,11,136.6,,,栗東 谷,490(-10)
202508040102,13,8,15,ベベペッパー,牝2,55.0,国分優,0:1:22.9,1,7,19.9,,,栗東 東田,432(+6)
202508040102,14,7,12,アスクウルトラモア,牡2,53.0,▲古川奈,0:1:23.6,4,12,191.1,,,栗東 矢作,406(-2)
202508040102,15,5,8,ウエスタンオレンジ,牝2,55.0,高倉,0:1:23.9,2,15,679.5,,,栗東 前川,444(+4)
