,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508040204,1,1,1,ヒルノプーリア,牝2,55.0,秋山稔,0:1:24.9,,4,7.2,36.9,,栗東 北出,514(0)
202508040204,2,3,5,ホットシート,牡2,56.0,川田,0:1:25.3,2.1/2,1,2.2,36.8,,栗東 大久保,530(0)
202508040204,3,6,11,ジョアン,牝2,55.0,佐々木,0:1:25.3,ハナ,3,6.6,37.0,,栗東 中村,452(0)
202508040204,4,5,9,アスターエポワス,牝2,53.0,△柴田裕,0:1:25.3,クビ,8,23.0,37.2,,栗東 河嶋,468(0)
202508040204,5,2,3,シャープインサイト,牡2,56.0,松若,0:1:25.5,1.1/4,12,94.9,37.2,,栗東 東田,426(0)
202508040204,6,1,2,ワルトシュタイン,牡2,56.0,北村友,0:1:26.0,3,6,15.9,37.3,,栗東 佐藤悠,468(0)
202508040204,7,5,10,ピュアハピネス,牝2,52.0,▲和田陽,0:1:26.0,クビ,15,159.4,37.0,,栗東 緒方,420(0)
202508040204,8,4,7,メイショウイブキ,牝2,55.0,団野,0:1:26.3,1.3/4,2,5.8,36.8,,栗東 荒川,480(0)
202508040204,9,8,16,ダイメイクマモト,牡2,56.0,菱田,0:1:26.6,1.3/4,5,14.5,37.4,,栗東 秋山,468(0)
202508040204,10,3,6,ゴールデンテティス,牝2,55.0,加藤,0:1:26.6,ハナ,13,101.9,36.9,,栗東 庄野,470(0)
202508040204,11,4,8,サンライズナスカ,牡2,56.0,浜中,0:1:26.6,クビ,9,30.6,37.1,,栗東 小林,520(0)
202508040204,12,6,12,シャンドラテ,牝2,55.0,高杉,0:1:27.3,4,10,61.1,38.6,,栗東 高橋康,440(0)
202508040204,13,8,15,グランブラーヴ,牡2,56.0,古川吉,0:1:27.7,2,7,16.1,38.8,,栗東 昆,500(0)
202508040204,14,7,13,マイラヴノリピー,牝2,55.0,荻野琢,0:1:28.1,2.1/2,11,80.3,37.4,,栗東 秋山,484(0)
202508040204,15,2,4,ブラダマンテ,牝2,55.0,田口,0:1:28.4,2,14,105.4,38.6,,栗東 畑端,456(0)
202508040204,16,7,14,カセノナユタ,牡2,56.0,和田竜,0:1:28.5,1/2,16,177.0,38.5,,栗東 中尾,502(0)
