,race_type,course_len,ground_state,class,上り,通過1,通過2,通過3,通過4
0,芝,1200,全,all,34.2,5.6,5.4,,
1,芝,1200,良,all,34.0,5.7,5.5,,
2,芝,1200,稍重,all,34.4,5.7,5.6,,
3,芝,1200,重,all,34.7,5.3,4.9,,
4,芝,1200,不良,all,35.6,6.4,7.1,,
5,芝,1200,全,未勝利,34.5,5.9,5.3,,
6,芝,1200,良,未勝利,34.3,5.7,5.3,,
7,芝,1200,稍重,未勝利,34.7,6.7,6.7,,
8,芝,1200,重,未勝利,35.2,5.3,4.0,,
9,芝,1200,不良,未勝利,,,,,
10,芝,1200,全,新馬,34.4,4.9,4.3,,
11,芝,1200,良,新馬,34.2,5.1,4.4,,
12,芝,1200,稍重,新馬,,,,,
13,芝,1200,重,新馬,34.8,2.3,2.3,,
14,芝,1200,不良,新馬,35.2,7.2,7.2,,
15,芝,1200,全,1勝クラス,34.5,5.7,5.6,,
16,芝,1200,良,1勝クラス,34.2,6.2,5.9,,
17,芝,1200,稍重,1勝クラス,34.3,1.4,1.4,,
18,芝,1200,重,1勝クラス,34.4,7.6,7.6,,
19,芝,1200,不良,1勝クラス,36.2,5.4,6.0,,
20,芝,1200,全,2勝クラス,34.1,4.7,4.6,,
21,芝,1200,良,2勝クラス,34.0,4.6,4.5,,
22,芝,1200,稍重,2勝クラス,34.2,6.4,6.4,,
23,芝,1200,重,2勝クラス,35.0,3.0,3.3,,
24,芝,1200,不良,2勝クラス,,,,,
25,芝,1200,全,3勝クラス,33.4,6.1,6.7,,
26,芝,1200,良,3勝クラス,33.5,5.7,6.3,,
27,芝,1200,稍重,3勝クラス,33.4,12.0,11.0,,
28,芝,1200,重,3勝クラス,,,,,
29,芝,1200,不良,3勝クラス,,,,,
30,芝,1200,全,オープン,33.9,5.5,5.5,,
31,芝,1200,良,オープン,33.7,5.0,5.0,,
32,芝,1200,稍重,オープン,34.6,6.0,6.0,,
33,芝,1200,重,オープン,34.2,8.7,8.0,,
34,芝,1200,不良,オープン,35.0,7.6,8.0,,
35,芝,1400,全,all,34.9,5.9,5.7,,
36,芝,1400,良,all,34.7,6.1,5.9,,
37,芝,1400,稍重,all,34.7,6.6,6.9,,
38,芝,1400,重,all,35.6,4.8,4.2,,
39,芝,1400,不良,all,36.5,6.2,6.1,,
40,芝,1400,全,未勝利,35.2,5.8,5.8,,
41,芝,1400,良,未勝利,34.9,6.3,6.2,,
42,芝,1400,稍重,未勝利,35.2,4.5,5.7,,
43,芝,1400,重,未勝利,36.0,3.8,3.5,,
44,芝,1400,不良,未勝利,36.5,6.4,6.2,,
45,芝,1400,全,新馬,34.9,5.7,5.3,,
46,芝,1400,良,新馬,34.9,5.5,5.2,,
47,芝,1400,稍重,新馬,34.0,10.0,10.0,,
48,芝,1400,重,新馬,35.4,4.3,4.3,,
49,芝,1400,不良,新馬,,,,,
50,芝,1400,全,1勝クラス,34.7,5.4,5.1,,
51,芝,1400,良,1勝クラス,34.7,6.0,5.7,,
52,芝,1400,稍重,1勝クラス,34.8,4.1,4.1,,
53,芝,1400,重,1勝クラス,35.5,2.0,2.0,,
54,芝,1400,不良,1勝クラス,,,,,
55,芝,1400,全,2勝クラス,34.6,6.7,6.4,,
56,芝,1400,良,2勝クラス,34.4,6.4,5.9,,
57,芝,1400,稍重,2勝クラス,34.0,10.0,10.0,,
58,芝,1400,重,2勝クラス,36.0,4.6,3.8,,
59,芝,1400,不良,2勝クラス,37.1,1.2,1.2,,
60,芝,1400,全,3勝クラス,34.2,8.1,8.7,,
61,芝,1400,良,3勝クラス,34.1,8.6,8.9,,
62,芝,1400,稍重,3勝クラス,34.6,8.1,9.2,,
63,芝,1400,重,3勝クラス,35.6,4.5,6.8,,
64,芝,1400,不良,3勝クラス,,,,,
65,芝,1400,全,オープン,34.7,8.0,7.4,,
66,芝,1400,良,オープン,34.5,8.0,7.6,,
67,芝,1400,稍重,オープン,35.5,7.2,6.2,,
68,芝,1400,重,オープン,35.1,6.0,5.0,,
69,芝,1400,不良,オープン,,,,,
70,芝,1600,全,all,34.7,6.2,5.6,5.5,
71,芝,1600,良,all,34.6,6.3,5.6,5.5,
72,芝,1600,稍重,all,34.7,6.4,6.3,6.2,
73,芝,1600,重,all,35.4,6.2,6.1,5.3,
74,芝,1600,不良,all,36.1,8.3,8.3,7.4,
75,芝,1600,全,未勝利,35.0,5.5,4.8,4.7,
76,芝,1600,良,未勝利,34.9,5.6,4.9,4.8,
77,芝,1600,稍重,未勝利,35.4,6.8,6.0,6.3,
78,芝,1600,重,未勝利,35.7,3.2,2.8,2.8,
79,芝,1600,不良,未勝利,35.6,4.8,6.0,4.3,
80,芝,1600,全,新馬,34.5,6.5,5.8,5.7,
81,芝,1600,良,新馬,34.4,6.9,6.0,5.8,
82,芝,1600,稍重,新馬,34.4,5.5,5.7,5.7,
83,芝,1600,重,新馬,35.2,4.2,4.8,4.8,
84,芝,1600,不良,新馬,35.6,4.8,6.0,6.0,
85,芝,1600,全,1勝クラス,34.5,6.9,6.6,6.2,
86,芝,1600,良,1勝クラス,34.4,7.0,6.6,6.4,
87,芝,1600,稍重,1勝クラス,34.4,6.3,6.2,6.2,
88,芝,1600,重,1勝クラス,34.6,9.0,9.5,8.7,
89,芝,1600,不良,1勝クラス,38.8,3.9,4.6,3.3,
90,芝,1600,全,2勝クラス,34.4,6.5,6.7,6.6,
91,芝,1600,良,2勝クラス,34.2,5.8,5.8,5.8,
92,芝,1600,稍重,2勝クラス,34.8,7.3,8.5,7.8,
93,芝,1600,重,2勝クラス,36.9,1.1,1.1,1.1,
94,芝,1600,不良,2勝クラス,,,,,
95,芝,1600,全,3勝クラス,34.5,7.4,6.9,6.8,
96,芝,1600,良,3勝クラス,34.4,5.2,5.0,5.1,
97,芝,1600,稍重,3勝クラス,34.8,5.6,5.0,5.6,
98,芝,1600,重,3勝クラス,34.8,11.4,10.0,7.2,
99,芝,1600,不良,3勝クラス,35.7,15.2,13.8,15.2,
100,芝,1600,全,オープン,34.5,5.7,6.5,6.4,
101,芝,1600,良,オープン,34.4,6.0,6.1,6.0,
102,芝,1600,稍重,オープン,34.6,4.5,7.9,7.9,
103,芝,1600,重,オープン,35.3,4.5,9.0,9.0,
104,芝,1600,不良,オープン,,,,,
105,芝,1800,全,all,,,,,
106,芝,1800,良,all,,,,,
107,芝,1800,稍重,all,,,,,
108,芝,1800,重,all,,,,,
109,芝,1800,不良,all,,,,,
110,芝,1800,全,未勝利,,,,,
111,芝,1800,良,未勝利,,,,,
112,芝,1800,稍重,未勝利,,,,,
113,芝,1800,重,未勝利,,,,,
