,race_type,course_len,ground_state,class,上り,通過1,通過2,通過3,通過4
0,芝,1200,全,all,34.16,5.5,5.38,,
1,芝,1200,良,all,33.99,4.43,4.32,,
2,芝,1200,稍重,all,34.1,10.94,10.94,,
3,芝,1200,重,all,34.88,7.04,6.54,,
4,芝,1200,不良,all,35.2,10.8,12.0,,
5,芝,1200,全,未勝利,34.7,6.31,6.06,,
6,芝,1200,良,未勝利,34.6,2.12,2.12,,
7,芝,1200,稍重,未勝利,33.9,14.0,14.0,,
8,芝,1200,重,未勝利,35.7,7.0,6.0,,
9,芝,1200,不良,未勝利,,,,,
10,芝,1200,全,新馬,33.65,3.9,3.9,,
11,芝,1200,良,新馬,33.65,3.9,3.9,,
12,芝,1200,稍重,新馬,,,,,
13,芝,1200,重,新馬,,,,,
14,芝,1200,不良,新馬,,,,,
15,芝,1200,全,1勝クラス,34.51,4.53,4.71,,
16,芝,1200,良,1勝クラス,34.12,3.7,3.7,,
17,芝,1200,稍重,1勝クラス,,,,,
18,芝,1200,重,1勝クラス,34.95,3.07,3.07,,
19,芝,1200,不良,1勝クラス,35.2,10.8,12.0,,
20,芝,1200,全,2勝クラス,34.14,6.16,6.16,,
21,芝,1200,良,2勝クラス,34.1,5.73,5.73,,
22,芝,1200,稍重,2勝クラス,34.3,7.88,7.88,,
23,芝,1200,重,2勝クラス,,,,,
24,芝,1200,不良,2勝クラス,,,,,
25,芝,1200,全,3勝クラス,34.03,4.37,3.64,,
26,芝,1200,良,3勝クラス,34.03,4.37,3.64,,
27,芝,1200,稍重,3勝クラス,,,,,
28,芝,1200,重,3勝クラス,,,,,
29,芝,1200,不良,3勝クラス,,,,,
30,芝,1200,全,オープン,33.73,6.46,6.28,,
31,芝,1200,良,オープン,33.7,5.04,5.0,,
32,芝,1200,稍重,オープン,,,,,
33,芝,1200,重,オープン,33.9,15.0,14.0,,
34,芝,1200,不良,オープン,,,,,
35,芝,1400,全,all,34.54,6.68,6.29,,
36,芝,1400,良,all,34.52,6.49,6.12,,
37,芝,1400,稍重,all,34.77,8.73,8.07,,
38,芝,1400,重,all,,,,,
39,芝,1400,不良,all,,,,,
40,芝,1400,全,未勝利,34.91,5.85,5.85,,
