,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,テリオスルナ,牝2,55.0,横山武,高柳瑞,美浦,2022100896,01170,ヴァンセンヌ ,ジャストザハピネス ,ハーツクライ ,1.5747836345602177,3
1,2,2,パッションリッチ,牡2,56.0,田辺,久保田,美浦,2022105390,01075,ドゥラメンテ ,セータコローナ ,Distorted Humor (米) ,-0.36146852579758665,8
2,3,3,カポレイラ,牝2,55.0,柴田善,中舘,美浦,2022106593,00641,アドマイヤマーズ ,プリティカポレイ ,クロフネ ,-0.22077167949025495,7
3,4,4,ショウナンサムデイ,牝2,55.0,池添,奥村武,美浦,2022105801,01032,サートゥルナーリア ,ショウナンパンドラ ,ディープインパクト ,0.9894515756636122,4
4,5,5,コスモイシュタル,牝2,55.0,松岡,深山,美浦,2022106825,01085,ゴールドシップ ,コスモマクスウェル ,アドマイヤマックス ,0.35032205641636927,5
5,6,6,マスカレードボール,牡2,56.0,戸崎圭,手塚,美浦,2022105519,05386,ドゥラメンテ ,マスクオフ ,ディープインパクト ,2.693245544105621,1
6,7,7,ピコチャンブラック,牡2,56.0,石橋脩,上原佑,美浦,2022101745,01077,キタサンブラック ,トランプクイーン ,ネオユニヴァース ,-0.08971781963405095,6
7,8,8,シルバーレイン,牡2,56.0,ルメール,萩原,美浦,2022104942,05339,エピファネイア ,ノームコア ,ハービンジャー Harbinger(英) ,1.7517311087537948,2
