,0,1,2,3
202303010602,単勝,11,3390,8
202303010602,複勝,11,640,8
202303010602,複勝,8,150,1
202303010602,複勝,2,190,4
202303010602,枠連,4-6,1450,7
202303010602,馬連,8-11,5600,15
202303010602,ワイド,8-11,1280,13
202303010602,ワイド,2-11,1970,19
202303010602,ワイド,2-8,310,2
202303010602,馬単,11→8,17330,44
202303010602,三連複,2-8-11,7130,23
202303010602,三連単,11→8→2,70640,199
