,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,チムニートップス,牡4,58.0,武藤,池添,,栗東,2022110051,01169,Tapit,Speedinthruthecity,City Zip,-1.5639810766633278,7
1,2,2,コズミックダンサー,牡4,58.0,ディー,橋田,,栗東,2022104740,05674,アドマイヤマーズ,ギエム,Medaglia d'Oro,-0.7502609586064413,3
2,3,3,タッチャブル,牡6,58.0,亀田,中村,,栗東,2020105670,01176,リアルスティール,フルボイス,ルーラーシップ,-3.1077641741960287,10
3,3,4,トクシースタローン,牡7,58.0,原,辻,,美浦,2019103728,01184,ホッコータルマエ,プライムウィッシュ,シンボリクリスエス,-2.7822178675604747,9
4,4,5,サイモンルモンド,セ9,58.0,野中,的場,,美浦,2017106722,01158,ダノンシャンティ,プレゼンスウーマン,サクラローレル,-3.833005375630247,12
5,4,6,シゲルカミカゼ,牡6,58.0,大野,松山,,美浦,2020102077,01096,ドレフォン,ゼクト,サウスヴィグラス,0.7121280575113995,1
6,5,7,インペリアルライン,セ7,58.0,木幡巧,中舘,,美浦,2019104953,01162,ドゥラメンテ,ルーヴインペリアル,Giant's Causeway,-1.4656092418432027,6
7,5,8,キャストロププ,牡4,58.0,ゴンサルベ,尾形,,美浦,2022100749,05675,ルヴァンスレーヴ,キャストロメファ,トワイニング,-1.1053434428148339,5
8,6,9,ビービーアジャイル,牡3,55.0,ルメール,中舘,,美浦,2023106494,05339,サンダースノー,ツインダイヤ,ゴールドアリュール,-0.9872201987229676,4
9,6,10,トレインザマインド,セ4,58.0,津村,中舘,,美浦,2022104766,01092,マインドユアビスケッツ,ケアレスウィスパー,フジキセキ,0.5785387991680435,2
10,7,11,タガノマルアフ,牡4,58.0,石川,角田,,栗東,2022107133,01150,サトノアラジン,タガノアニード,アイルハヴアナザー,-3.8901016843753116,13
11,7,12,デルマタモン,牡8,58.0,北村宏,勢司,,美浦,2018100976,01043,オンファイア,デルマトモエゴゼン,キングカメハメハ,-4.237170021098769,14
12,8,13,セイントエルモズ,牡3,55.0,菊沢,小島,,美浦,2023101132,01161,サンダースノー,セイントヘレナ,ディープスカイ,-3.7883730792585553,11
13,8,14,エイカイソウル,牡5,58.0,戸崎圭,藤原,,栗東,2021105094,05386,ホッコータルマエ,スピナッチ,ゼンノロブロイ,-1.8274404725734295,8
