,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レディソフィア,牝3,55.0,ゴンサルベ,小笠,,美浦,2023103659,05675,ニューイヤーズデイ,スマイルゲート,タニノギムレット,-2.0363847635471277,14
1,1,2,ゼフィリア,牝3,55.0,原,岩戸,,美浦,2023107422,01184,サンダースノー,イフィゲニア,エピファネイア,-1.8215363243352471,10
2,2,3,ジーティーフクフク,牝3,52.0,▲上里,西田,,美浦,2023106330,01217,リオンディーズ,クイーンキセキ,フジキセキ,-1.6654979172395918,7
3,2,4,ドナソラーレ,牝3,55.0,杉原,池上,,美浦,2023105596,01135,タワーオブロンドン,スコッチリール,ジャスタウェイ,-2.1585149058823156,15
4,3,5,ストーリーオブラブ,牝3,55.0,江田照,小野,,美浦,2023106587,00689,マジェスティックウォリアー,オルレアンノオトメ,チーフベアハート,-1.8298971240225792,11
5,3,6,レヴェンドール,牝3,55.0,野中,柄崎,,美浦,2023106025,01158,カレンブラックヒル,メルティングポット,Hard Spun,-2.016632770225941,13
6,4,7,アルティソナンテ,牝3,55.0,大野,大竹,,美浦,2023103533,01096,ダノンキングリー,プライマリーコード,クロフネ,-1.1751580732444578,6
7,4,8,タマモチョコチップ,牝3,55.0,菊沢,菊沢,,美浦,2023104727,01161,クリソベリル,タマモジャイブ,ヘニーヒューズ,-1.7544036184034912,9
8,5,9,ルージュアリスタ,牝3,55.0,丸山,宮田,,美浦,2023103427,01127,コントレイル,シャーラレイ,Afleet Alex,0.013727730736058383,1
9,5,10,ブリサマリーナ,牝3,55.0,木幡巧,久保田,,美浦,2023103066,01162,サートゥルナーリア,ディープラヴ,ディープインパクト,-0.5414625099491892,2
10,6,11,ジューンミレニアム,牝3,52.0,▲石田,鈴木慎,,美浦,2023101723,01203,キセキ,ジューンワルツ,ハービンジャー,-2.5316543501986297,16
11,6,12,オウケンサクラコ,牝3,55.0,丸田,田中勝,,美浦,2023105601,01117,レインボーライン,オウケンサクラブ,オウケンブルースリ,-1.6657596436523243,8
12,7,13,ルージュボニート,牝3,52.0,▲石神道,高柳瑞,,美浦,2023106623,01209,キズナ,レッドディオーサ,キングカメハメハ,-0.962098021511699,4
13,7,14,アイリーノリチャン,牝3,55.0,嶋田,尾形,,美浦,2023106065,01134,ロードカナロア,アイリーグレイ,クロフネ,-1.9375316364929638,12
14,8,15,ホウオウロレンシア,牝3,52.0,▲佐藤,高木,,美浦,2023102396,01207,ゴールドシップ,ヌーナ,Congrats,-0.7872753327080186,3
15,8,16,トランセンコ,牝3,55.0,木幡育,松永康,,美浦,2023104273,01167,トランセンド,オトリコミチュウ,ブラックタイド,-1.0820300369699218,5
