,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,エムティリオ,牝3,53.0,横山和,小野,,美浦,2023101551,01140,グレーターロンドン,エムオールビー,エムオーウイナー,-2.9913446638547203,8
1,2,2,スペルビア,セ4,58.0,古川吉,石栗,,美浦,2022101781,01015,エスケンデレヤ,パシャ,デュランダル,-2.67980805815161,6
2,3,3,クワイエットアイ,牡3,53.0,△柴田裕,中竹,,栗東,2023110054,01212,St Mark's Basilica,ブランボヌール,ディープインパクト,-4.939447169267267,12
3,4,4,マインセーラ,牝3,53.0,的場,的場,,美浦,2023102305,01108,アポロケンタッキー,カンタベリーセーラ,スクリーンヒーロー,-3.545319134000064,10
4,5,5,コムルヴァン,牝5,56.0,丹内,伊坂,,美浦,2021107168,01091,ブリックスアンドモルタル,フィーリングトーン,ワイルドラッシュ,-4.485782329369186,11
5,5,6,ステラノヴァ,牡4,56.0,△舟山,水野,,美浦,2022103482,01221,ベストウォーリア,マリアローザ,フジキセキ,-1.3784417927958788,2
6,6,7,キャンドルマス,牡5,58.0,小崎,小崎,,栗東,2021101624,01152,パイロ,アプト,アドマイヤムーン,-2.2199706715714096,5
7,6,8,ジャスパーノベル,牝4,56.0,松本,森秀,,栗東,2022110113,01191,Vekoma ヴェコマ,Flatter Me Owen,Flatter,-3.1974077831175887,9
8,7,9,シャーンゴッセ,セ6,57.0,☆長浜,平岩,,美浦,2020106930,01214,イスラボニータ,ルーシーブライド,ブライアンズタイム,-2.048816698691801,4
9,7,10,ビップムーラン,牝3,53.0,横山武,田島,,美浦,2023100095,01170,アルアイン,ココナッツパルム,フレンチデピュティ,-1.0206992286972638,1
10,8,11,デアプリームス,牝3,53.0,池添,田島,,美浦,2023107523,01032,Knicks Go,As I Please,マジェスティックウォリアー,-1.7278597611285835,3
11,8,12,ミッシオーネ,牝4,53.0,▲小林美,秋本,,美浦,2022106767,01206,ルヴァンスレーヴ,ヴォカツィオーネ,カジノドライヴ,-2.8048238351017774,7
