,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レーウィン,セ5,58.0,吉田豊,平岩,,美浦,2021100734,00733,ヘニーヒューズ,フジインザスカイ,ディープスカイ,-1.263916210330791,12
1,1,2,トクシーカイザー,牡6,58.0,菊沢,小島,,美浦,2020100406,01161,キンシャサノキセキ,キングアンドクイン,キングカメハメハ,-1.078941837696948,8
2,2,3,ファリーザ,牝4,56.0,津村,千葉,,美浦,2022105564,01092,ジャスタウェイ,ルーラ,Oasis Dream,-1.1993325871517508,10
3,2,4,ヴァンドーム,牡5,58.0,大野,安田,,栗東,2021100170,01096,ロードカナロア,ルアンジュ,マンハッタンカフェ,-0.5736133099406856,3
4,3,5,エンセリオ,牝5,56.0,石橋脩,小笠,,美浦,2021100300,01077,ドレフォン,ラベ,ダンスインザダーク,-2.664662514569243,16
5,3,6,ラッキーキッド,牡3,55.0,ゴンサルベ,加藤征,,美浦,2023101148,05675,ディスクリートキャット,ハッピーゴラッキー,パイロ,-1.4820676424062125,14
6,4,7,キョウエイフロイデ,牝5,56.0,三浦,中川,,美浦,2021101053,01122,サトノクラウン,ケイティバローズ,マンハッタンカフェ,-0.4283394409747497,2
7,4,8,ルヴァレドクール,セ4,58.0,ディー,田村,,美浦,2022100994,05674,ルヴァンスレーヴ,アルマユディト,ヨハネスブルグ,-0.7609554481256546,5
8,5,9,ルフトクス,牝5,56.0,丸田,杉山佳,,栗東,2021105502,01117,ニューイヤーズデイ,クルークハイト,クロフネ,-1.1479047027656597,9
9,5,10,ルグランヴァン,牡4,58.0,原,高木,,美浦,2022105775,01184,ルヴァンスレーヴ,カラフルデイズ,フジキセキ,-0.6056474686676957,4
10,6,11,リネアグローリア,牡5,58.0,北村宏,小崎,,栗東,2021106757,01043,モーニン,マザーレイク,サンデーサイレンス,-0.9218539315307075,7
11,6,12,キャピタルサックス,牡5,58.0,ルメール,杉山晴,,栗東,2021106706,05339,リオンディーズ,モンプティクール,クロフネ,-0.3100545027846104,1
12,7,13,フルオール,牡7,58.0,丸山,斎藤誠,,美浦,2019102143,01127,ホッコータルマエ,ゴールドフォレスト,ゴールドアリュール,-0.8083077385407416,6
13,7,14,コブラ,牡7,58.0,横山典,菊沢,,美浦,2019102654,00660,ダノンレジェンド,インマイラヴ,ダンスインザダーク,-1.2453780546568818,11
14,8,15,トルショー,牡4,58.0,戸崎圭,伊藤圭,,美浦,2022103766,05386,シニスターミニスター,ハヤブサエミネンス,Medaglia d'Oro,-1.884094527408054,15
15,8,16,メイショウフウドウ,セ5,58.0,杉原,藤原,,栗東,2021104445,01135,シニスターミニスター,テンザンオトヒメ,フジキセキ,-1.4064727063387346,13
