,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,インプロペリア,牝4,56.0,ルメール,森一,,美浦,2022104956,05339,ロードカナロア,パストフォリア,シンボリクリスエス,-1.1967976505970237,7
1,1,2,ハッピーラッキー,牡3,55.0,三浦,武市,,美浦,2023103137,01122,ウインブライト,スズカシャーマン,チチカステナンゴ,-0.29057690609744874,2
2,2,3,アルスマグナ,牡3,55.0,杉原,池上,,美浦,2023104121,01135,カレンブラックヒル,マグナカルタ,ルールオブロー,-2.1402728689299217,13
3,2,4,サンダーユニバンス,牡5,58.0,ディー,戸田,,美浦,2021105839,05674,ドレフォン,ラテラス,Harlan's Holiday,-3.8813162020747063,18
4,3,5,マルターズドン,牡3,55.0,嶋田,手塚久,,美浦,2023100626,01134,ドレフォン,マルターズディオサ,キズナ,-0.15657308261860048,1
5,3,6,ホウオウガイア,牝4,56.0,丸田,大竹,,美浦,2022104874,01117,シルバーステート,センティナリー,フレンチデピュティ,-1.6415932366230854,9
6,4,7,ライングッドマン,牡5,58.0,小林脩,武藤,,美浦,2021101930,01183,シャンハイボビー,ヤサカオディール,メイショウボーラー,-1.1179366666880115,6
7,4,8,ヘルモソブレード,牝3,50.0,▲佐藤,岩戸,,美浦,2023104991,01207,ビッグアーサー,レッドミュール,ダイワメジャー,-0.40966112005021593,3
8,5,9,グレヴィレア,牝4,56.0,北村宏,浅利,,美浦,2022105001,01043,レイデオロ,フロアクラフト,フジキセキ,-1.3693905322730477,8
9,5,10,タイキオーベロン,牡4,55.0,▲石田,高木,,美浦,2022103155,01203,ダノンレジェンド,ブラックフェアリー,ヴィクトワールピサ,-0.9508908450641547,4
10,6,11,ラベンダーヘイズ,牡3,55.0,木幡巧,岩戸,,美浦,2023106162,01162,パドトロワ,ラベンダーメモリー,ナカヤマフェスタ,-2.0445970584198347,12
11,6,12,フェリスチカ,牝4,53.0,▲上里,伊藤伸,,美浦,2022102602,01217,ディーマジェスティ,パッションチカ,ナカヤマフェスタ,-3.6588740547255285,17
12,7,13,トワニ,牝3,53.0,横山典,蛯名正,,美浦,2023102694,00660,リオンディーズ,イニシャルダブル,ウォーエンブレム,-1.9646714502047704,11
13,7,14,シャオママル,牡3,55.0,ゴンサルベ,加藤士,,美浦,2023100776,05675,アルアイン,ジレーネ,キングカメハメハ,-1.0603234066166463,5
14,7,15,ホットゥトロット,牡3,55.0,大野,堀内,,美浦,2023106325,01096,インディチャンプ,カトルラポール,グラスワンダー,-2.7283586460704865,15
15,8,16,シュペルリング,牡3,55.0,津村,嘉藤,,美浦,2023104450,01092,シスキン,ラプソディーア,ディープブリランテ,-2.241151504766783,14
16,8,17,カシオペア,牡4,58.0,石川,上原佑,,美浦,2022106203,01150,ビッグアーサー,リトルアマポーラ,アグネスタキオン,-2.744935272205247,16
17,8,18,ミスターマーボー,牡3,55.0,菊沢,青木,,美浦,2023100831,01161,シュヴァルグラン,ハタノサンドリヨン,ヨハネスブルグ,-1.71771458464488,10
