,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202509050610,1,5,9,ルシュヴァルドール,牡4,57.0,坂井,0:1:49.3,,8,19.9,36.1,,栗東 矢作,536(+4)
202509050610,2,1,2,タイトニット,牡5,58.0,西村淳,0:1:49.4,1,5,9.3,35.5,,栗東 今野,558(-2)
202509050610,3,5,10,ディープリボーン,牡5,59.0,岩田望,0:1:49.7,1.3/4,6,9.6,36.3,,栗東 四位,472(+4)
202509050610,4,1,1,タガノバビロン,牡3,56.0,ルメー,0:1:49.8,クビ,1,3.1,36.3,,栗東 西園翔,520(+4)
202509050610,5,4,8,クールミラボー,牡5,58.0,Ｃデム,0:1:49.8,クビ,4,8.7,36.4,,栗東 寺島,502(+4)
202509050610,6,3,5,ハピ,牡6,59.0,菱田,0:1:49.9,アタマ,3,7.5,35.9,,栗東 大久保,486(-2)
202509050610,7,2,3,ロードラビリンス,牡3,56.0,ジェル,0:1:50.0,1/2,7,16.9,36.4,,栗東 松下,496(-2)
202509050610,8,8,15,マリオロード,牡6,58.0,池添,0:1:50.8,5,16,165.4,37.3,,栗東 安達,520(+18)
202509050610,9,7,13,ジンセイ,牡4,57.0,川田,0:1:50.9,3/4,2,4.2,37.2,,栗東 庄野,518(+4)
202509050610,10,3,6,アムールドパリ,牝4,55.0,津村,0:1:50.9,アタマ,12,70.2,37.4,,美浦 稲垣,452(+4)
202509050610,11,4,7,タイセイドレフォン,牡6,58.0,田口,0:1:51.1,3/4,14,95.2,37.0,,栗東 西村,506(+6)
202509050610,12,8,16,サンライズアリオン,牡6,58.0,藤岡佑,0:1:51.4,1.3/4,9,25.8,38.3,,栗東 平田,520(+10)
202509050610,13,2,4,マーブルロック,牡5,58.0,松若,0:1:51.6,1,13,85.7,38.7,,栗東 西園正,524(+6)
202509050610,14,6,12,マンマリアーレ,牝5,55.0,古川吉,0:1:51.6,クビ,15,159.8,37.3,,美浦 高木,468(-6)
202509050610,15,7,14,テーオードレフォン,牡6,59.0,吉村,0:1:52.1,3,10,41.6,38.9,,栗東 梅田,496(-2)
202509050610,16,6,11,タクシンイメル,牝4,55.0,和田竜,0:1:52.2,クビ,11,52.7,39.2,,栗東 武英,488(0)
