,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202509050602,1,7,13,ネメス,牡2,56.0,Ｃデム,0:1:12.9,,1,2.4,37.0,,栗東 坂口,484(+6)
202509050602,2,3,5,ブルーマッキンジー,牡2,56.0,川又,0:1:12.9,クビ,5,9.2,37.3,,栗東 杉山佳,494(+2)
202509050602,3,1,1,メイショウバルク,牡2,56.0,和田竜,0:1:13.3,2.1/2,3,6.3,37.1,,栗東 安達,488(-4)
202509050602,4,6,12,ミラヴェリタ,牝2,55.0,吉村,0:1:13.4,1/2,10,76.0,37.6,,栗東 吉村,468(-14)
202509050602,5,4,7,レッドレベンディス,牡2,56.0,武豊,0:1:13.5,クビ,7,13.7,37.4,,栗東 庄野,438(+2)
202509050602,6,2,3,タナブイハチターボ,牡2,56.0,菱田,0:1:13.8,1.3/4,4,8.9,37.7,,栗東 大根田,496(+16)
202509050602,7,1,2,イルダメリーノ,牡2,56.0,松若,0:1:13.9,1/2,8,24.1,38.0,,栗東 前川,460(0)
202509050602,8,2,4,オーロヴェント,牡2,56.0,岡田,0:1:14.3,2.1/2,6,12.8,37.7,,栗東 吉田,474(-8)
202509050602,9,5,9,クレスコフェーヴ,牝2,55.0,藤懸,0:1:14.7,2.1/2,13,466.4,37.8,,栗東 羽月,402(-4)
202509050602,10,8,16,ピエナビバサンバ,牡2,56.0,荻野琢,0:1:14.7,クビ,16,791.6,37.4,,栗東 秋山,492(-10)
202509050602,11,8,15,フォールティア,牡2,56.0,田口,0:1:15.5,5,12,425.3,38.7,,美浦 小野,482(-18)
202509050602,12,6,11,リュシエル,牝2,53.0,△柴田裕,0:1:15.7,3/4,15,741.9,38.1,,栗東 中尾,404(-6)
202509050602,13,7,14,テリオスヒナ,牝2,52.0,▲和田陽,0:1:16.4,4,11,92.7,39.7,,栗東 小椋,426(-8)
202509050602,14,4,8,ジェンダウィナー,牝2,55.0,酒井,0:1:16.5,クビ,14,584.6,39.7,,美浦 青木,466(-6)
202509050602,15,5,10,ヴィゴラスガイア,牝2,55.0,岩田望,0:1:17.0,3,9,45.0,39.8,,栗東 武英,410(-8)
202509050602,16,3,6,ゴーゴーシャチョウ,牝2,55.0,川田,0:1:17.7,4,2,4.6,41.1,,栗東 森秀,484(+22)
