,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202509050809,1,4,4,マイエレメント,牝3,54.0,岩田望,0:1:34.0,,1,2.7,33.3,6-5,栗東 福永,488(-4)
202509050809,2,5,5,シャンパンライフ,牝3,50.0,松若,0:1:34.0,クビ,4,5.9,32.9,8-8,栗東 四位,458(+18)
202509050809,3,3,3,レモンバーム,牝3,50.0,田山,0:1:34.1,1/2,11,54.1,34.4,2-2,美浦 嘉藤,448(-6)
202509050809,4,7,9,グラフィティアート,牡3,56.0,高杉,0:1:34.2,1/2,3,5.6,33.7,3-4,栗東 石橋,476(+2)
202509050809,5,6,8,テラメリタ,牝4,55.0,岩田康,0:1:34.3,1/2,2,3.7,33.0,10-9,栗東 須貝,482(+2)
202509050809,6,8,12,エイムフォーエース,牡4,55.0,酒井,0:1:34.3,ハナ,7,22.6,32.8,11-11,美浦 武井,438(0)
202509050809,7,2,2,トーホウガレオン,牡5,55.0,田口,0:1:34.3,クビ,6,21.1,34.0,3-3,栗東 谷,528(0)
202509050809,8,5,6,シャイニースイフト,牡5,53.0,吉田隼,0:1:34.3,アタマ,12,222.4,35.1,1-1,美浦 菊川,442(0)
202509050809,9,7,10,デファイ,牝4,53.0,斎藤,0:1:34.5,3/4,10,32.9,33.5,7-7,美浦 斎藤誠,460(-10)
202509050809,10,8,11,フォーキャンドルズ,牡3,55.0,太宰,0:1:34.5,クビ,9,29.6,32.9,12-11,栗東 本田,510(+6)
202509050809,11,1,1,クイックバイオ,牝4,53.0,菱田,0:1:34.6,クビ,8,27.4,33.2,8-9,栗東 畑端,498(0)
202509050809,12,6,7,ホウオウサンデー,牡7,56.0,吉村,0:1:34.6,アタマ,5,16.6,33.9,5-5,栗東 井上,472(+6)
