,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202509050401,1,8,10,サンライズケヴィン,牡2,56.0,池添,0:1:53.6,,2,3.6,39.0,,栗東 平田,476(-4)
202509050401,2,8,11,メイショウナナシロ,牡2,56.0,田口,0:1:53.7,1/2,1,2.2,39.2,,栗東 石橋,458(+6)
202509050401,3,4,4,タケルフォーカス,牡2,56.0,津村,0:1:54.6,5,8,41.8,38.6,,栗東 四位,430(+4)
202509050401,4,2,2,ノービレ,牡2,56.0,西村淳,0:1:55.0,2.1/2,9,44.3,37.9,,栗東 小椋,492(0)
202509050401,5,3,3,クレマチス,牝2,55.0,高杉,0:1:55.1,1/2,5,12.1,40.2,,栗東 杉山佳,496(-2)
202509050401,6,5,5,ディアギレフ,牡2,56.0,渡辺竜,0:1:55.3,1.1/4,10,160.3,39.5,,栗東 中村,510(+16)
202509050401,7,7,9,キボウホー,牡2,56.0,武豊,0:1:56.3,6,6,20.1,40.3,,栗東 松永幹,448(-4)
202509050401,8,6,6,レッドブライトン,牡2,56.0,松山,0:1:56.6,2,7,22.3,42.1,,栗東 奥村豊,466(-6)
202509050401,9,6,7,アメジストロード,牡2,53.0,▲田山,0:1:57.9,8,4,7.9,42.9,,栗東 新谷,508(0)
202509050401,10,7,8,サリー,牝2,52.0,▲森田,0:1:58.9,6,11,374.5,42.7,,栗東 前川,400(-6)
202509050401,11,1,1,ショウナンサフィラ,牡2,56.0,北村友,0:2:02.6,大,3,5.6,47.0,,栗東 高橋忠,488(+4)
