,0,1,2,3
202310010709,単勝,5,1000,5
202310010709,複勝,5,220,5
202310010709,複勝,1,180,3
202310010709,枠連,4-4,1440,7
202310010709,馬連,4-5,1360,4
202310010709,ワイド,4-5,540,6
202310010709,ワイド,1-5,900,13
202310010709,ワイド,1-4,440,2
202310010709,馬単,5→4,3110,10
202310010709,三連複,1-4-5,3050,8
202310010709,三連単,5→4→1,17150,49
