,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030503,1,6,10,ブリッジエフェクト,牡2,56.0,斎藤,0:1:47.9,,1,3.0,,,美浦 斎藤誠,530(0)
202503030503,2,3,5,ロードアマルフィ,牡2,56.0,丹内,0:1:48.4,2.1/2,2,3.0,,,栗東 中村,512(-2)
202503030503,3,3,4,デルマバンダイサン,牡2,54.0,△鷲頭,0:1:48.5,3/4,9,54.5,,,栗東 井上,478(-4)
202503030503,4,1,1,ボールドタワー,牡2,56.0,菊沢,0:1:48.8,2,4,8.0,,,美浦 鈴木慎,476(-2)
202503030503,5,4,6,メイショウタイザン,牡2,56.0,秋山稔,0:1:49.8,6,3,5.2,,,栗東 高橋忠,458(+6)
202503030503,6,8,14,ヘルメスギャング,牡2,54.0,◇今村,0:1:49.8,クビ,13,138.0,,,美浦 武井,476(+12)
202503030503,7,7,13,パノラマステージ,牝2,55.0,プーシ,0:1:49.9,1/2,6,17.2,,,栗東 牧浦,458(0)
202503030503,8,2,3,ショウナンタヅナ,牡2,56.0,津村,0:1:50.4,3,7,42.6,,,美浦 武市,458(-4)
202503030503,9,4,7,モズタイシソウシ,牡2,53.0,▲和田陽,0:1:50.5,クビ,12,97.9,,,栗東 平田,470(-2)
202503030503,10,5,9,ニシノガウェイン,牡2,56.0,横山琉,0:1:50.7,1.1/4,11,83.2,,,美浦 稲垣,454(+2)
202503030503,11,7,12,ルビーブロンド,牝2,53.0,△柴田裕,0:1:50.7,ハナ,14,188.0,,,栗東 笹田,440(-8)
202503030503,12,8,15,ホッカイダイオー,牡2,56.0,木幡巧,0:1:50.9,1,8,43.5,,,美浦 奥平,494(+16)
202503030503,13,5,8,モンサンヴェロニカ,牝2,53.0,◇永島,0:1:50.9,クビ,10,78.9,,,栗東 平田,476(0)
202503030503,14,2,2,セイウンバジリスク,牡2,56.0,菅原明,0:1:51.7,5,5,9.5,,,栗東 北出,518(-2)
202503030503,15,6,11,ソルプレーザ,牡2,54.0,△長浜,0:1:53.4,10,15,199.5,,,美浦 菊川,476(+10)
