,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030202,1,5,10,アンジュプロミス,牝2,52.0,▲古川奈,0:1:09.4,,2,3.5,35.3,,栗東 矢作,452(-10)
202503030202,2,1,1,ハッピーラッキー,牡2,56.0,丸田,0:1:09.7,2,1,3.0,35.4,,美浦 武市,454(-2)
202503030202,3,8,15,ヒッグスボソン,牡2,56.0,丹内,0:1:09.9,1,5,10.9,34.7,,栗東 高橋忠,426(0)
202503030202,4,3,6,ハネマン,牝2,52.0,▲上里,0:1:09.9,ハナ,9,28.1,34.9,,美浦 伊坂,414(-2)
202503030202,5,7,13,セイカユウヒ,牡2,56.0,横山琉,0:1:09.9,クビ,13,155.7,34.9,,美浦 南田,414(+6)
202503030202,6,1,2,ユキノサイエンス,牝2,55.0,角田和,0:1:10.0,クビ,8,24.8,35.4,,美浦 小野,406(+4)
202503030202,7,8,16,インザライムライト,牝2,55.0,斎藤,0:1:10.1,1,11,44.4,35.6,,美浦 和田雄,430(0)
202503030202,8,2,3,ヴァルボナ,牡2,56.0,丸山,0:1:10.1,ハナ,3,5.2,35.8,,美浦 田村,470(0)
202503030202,9,4,8,マイネルユーゲント,牡2,53.0,▲石神道,0:1:10.1,クビ,6,17.0,36.1,,美浦 加藤士,440(+2)
202503030202,10,3,5,ドリーマーズ,牝2,55.0,杉原,0:1:10.2,クビ,7,19.4,35.5,,美浦 伊藤大,430(+2)
202503030202,11,7,14,ミツカネマルテ,牝2,55.0,菊沢,0:1:10.2,ハナ,16,291.9,35.1,,美浦 本間,434(+6)
202503030202,12,4,7,ココソラーレ,牝2,53.0,△鷲頭,0:1:10.3,3/4,10,39.0,35.4,,美浦 天間,432(-4)
202503030202,13,6,11,エルドラド,牡2,56.0,原田和,0:1:10.4,クビ,15,257.1,36.0,,美浦 蛯名利,468(+4)
202503030202,14,5,9,シャンペトルブーケ,牝2,53.0,◇今村,0:1:10.6,1.1/4,4,10.7,35.8,,栗東 高橋一,438(+8)
202503030202,15,2,4,ニシノコハルビヨリ,牝2,51.0,★河原田,0:1:10.8,1,14,171.7,35.9,,美浦 尾形,420(+4)
202503030202,16,6,12,プレヒティヒ,牝2,52.0,▲石田,0:1:10.8,クビ,12,97.0,36.6,,美浦 伊藤圭,406(+2)
