,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030303,1,3,5,アメティスタ,牝2,54.0,☆西塚,0:2:01.1,,1,1.9,,,栗東 牧浦,470(+8)
202503030303,2,6,12,アストリル,牝2,55.0,横山琉,0:2:01.2,クビ,5,10.6,,,美浦 鈴木慎,458(-2)
202503030303,3,7,13,ジャケットポケット,牡2,56.0,石川,0:2:01.3,1,13,59.9,,,美浦 奥村武,456(-2)
202503030303,4,8,15,ベルランコントル,牝2,55.0,丹内,0:2:01.5,1,2,6.5,,,美浦 伊藤大,460(-2)
202503030303,5,2,3,ダーリンダーリン,牝2,53.0,◇今村,0:2:01.5,クビ,10,38.1,,,栗東 秋山,452(-4)
202503030303,6,4,8,ウインラファーガ,牡2,53.0,▲舟山,0:2:01.6,クビ,7,23.0,,,美浦 村田,454(0)
202503030303,7,2,4,エグジスタンス,牡2,53.0,▲和田陽,0:2:01.6,ハナ,14,81.3,,,栗東 奥村豊,484(+2)
202503030303,8,1,1,ウールヴヘジン,牡2,56.0,菊沢,0:2:01.7,3/4,8,23.1,,,美浦 青木,426(0)
202503030303,9,5,9,ユーゲットミー,牝2,55.0,嶋田,0:2:01.8,クビ,12,52.5,,,美浦 西田,440(0)
202503030303,10,7,14,ウインブリザード,牡2,53.0,▲石神道,0:2:02.0,1.1/2,4,9.6,,,美浦 深山,472(0)
202503030303,11,5,10,エオリアンリッジ,牡2,56.0,荻野極,0:2:02.3,1.1/2,3,8.5,,,美浦 尾関,494(+12)
202503030303,12,6,11,ラスタリア,牡2,55.0,☆松本,0:2:02.3,ハナ,15,156.8,,,美浦 岩戸,452(+2)
202503030303,13,1,2,ブラックジャック,牡2,56.0,亀田,0:2:02.3,ハナ,6,22.1,,,栗東 須貝,498(+4)
202503030303,14,8,16,ピコマーキス,牡2,53.0,▲上里,0:2:02.3,クビ,16,249.3,,,美浦 上原佑,482(0)
202503030303,15,4,7,ヴルールドロワ,牡2,56.0,小沢,0:2:02.5,3/4,9,27.1,,,栗東 高橋一,500(+10)
202503030303,16,3,6,ブランニューホーム,牡2,56.0,黛,0:2:02.8,1.3/4,11,48.0,,,美浦 深山,448(+4)
