,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030306,1,8,16,オオタチ,牡3,56.0,吉田隼,0:2:34.6,,2,5.6,,,美浦 久保田,452(+2)
202503030306,2,1,2,キャストロププ,牡3,56.0,丹内,0:2:34.7,クビ,3,6.6,,,美浦 尾形,494(0)
202503030306,3,7,13,ベイラム,牡3,56.0,小沢,0:2:34.8,1/2,1,5.0,,,栗東 武英,438(0)
202503030306,4,5,10,ピストルスター,牡3,53.0,▲和田陽,0:2:35.6,5,5,9.1,,,栗東 高橋亮,492(-6)
202503030306,5,3,5,ルシタニア,牡3,53.0,▲森田,0:2:35.7,3/4,8,15.6,,,栗東 武幸,478(-6)
202503030306,6,5,9,イエローブリック,牡3,55.0,☆松本,0:2:35.8,1/2,14,74.0,,,栗東 奥村豊,520(+4)
202503030306,7,2,4,シーリュウシー,牡4,56.0,△柴田裕,0:2:35.9,1/2,7,12.4,,,栗東 岡田,498(-2)
202503030306,8,4,7,プルーヴンウィナー,牝4,53.0,▲古川奈,0:2:36.4,2.1/2,15,76.3,,,栗東 矢作,510(-12)
202503030306,9,7,14,シドニーホバート,牡3,56.0,斎藤,0:2:36.5,1/2,4,6.6,,,栗東 杉山佳,518(-6)
202503030306,10,4,8,リアンクトワ,牝4,56.0,長岡,0:2:36.6,1/2,11,28.5,,,栗東 辻野,444(0)
202503030306,11,3,6,セーデルマンランド,牡3,56.0,秋山稔,0:2:36.7,3/4,10,25.0,,,栗東 大根田,510(+14)
202503030306,12,2,3,ハルフロンティア,牡3,53.0,▲舟山,0:2:37.2,3,6,9.7,,,栗東 池添,492(+2)
202503030306,13,1,1,ラテライト,牝3,52.0,◇永島,0:2:37.7,3,12,32.4,,,栗東 松下,448(-2)
202503030306,14,8,15,ジャスティンライズ,セ4,58.0,菊沢,0:2:38.1,2.1/2,13,38.6,,,栗東 吉岡,528(-2)
202503030306,15,6,12,ダンツドール,牝4,56.0,富田,0:2:38.1,ハナ,9,18.9,,,栗東 四位,454(0)
202503030306,16,6,11,ホウオウラムセス,牡4,55.0,▲水沼,0:2:39.3,7,16,175.2,,,美浦 加藤和,508(+6)
