,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030106,1,4,7,バセリーナ,牡3,53.0,▲舟山,0:1:46.0,,13,72.3,,,美浦 松山,464(+20)
202503030106,2,1,1,スピンザブラッド,牡4,55.0,▲石神道,0:1:46.3,1.1/2,4,11.9,,,美浦 萩原,438(+2)
202503030106,3,4,8,レッドイステル,セ3,55.0,☆西塚,0:1:46.4,1,3,6.6,,,栗東 友道,482(0)
202503030106,4,6,11,ポタリング,セ3,54.0,△柴田裕,0:1:46.5,3/4,5,13.3,,,美浦 武藤,440(-2)
202503030106,5,3,6,スナークピカソ,牡3,56.0,小沢,0:1:46.7,1,1,1.8,,,栗東 高橋一,476(+10)
202503030106,6,6,12,ゲンジ,牡3,52.0,★河原田,0:1:46.8,1/2,2,4.6,,,美浦 尾形,426(-6)
202503030106,7,8,15,セザンワールド,セ5,58.0,小林脩,0:1:46.9,1/2,14,94.7,,,美浦 蛯名利,500(+6)
202503030106,8,1,2,ツインクルステージ,牝4,56.0,泉谷,0:1:46.9,ハナ,11,60.3,,,美浦 高木,498(+2)
202503030106,9,2,3,サングラデーション,牡5,57.0,☆松本,0:1:47.0,1/2,7,35.3,,,美浦 千葉,428(0)
202503030106,10,7,14,ニシノコマチムスメ,牝4,54.0,◇今村,0:1:47.1,1/2,8,44.4,,,美浦 松山,438(-2)
202503030106,11,3,5,フラッシングレート,牝5,56.0,亀田,0:1:47.2,3/4,12,62.6,,,栗東 加藤公,486(-20)
202503030106,12,2,4,クインズステラ,牝6,54.0,◇永島,0:1:47.3,1/2,10,50.3,,,美浦 池上,486(+28)
202503030106,13,5,10,レインオンミー,牡3,53.0,▲大久保,0:1:47.4,1,9,46.4,,,栗東 福永,484(+2)
202503030106,14,7,13,チャイボーグ,牝5,53.0,▲橋木,0:1:47.5,クビ,16,330.7,,,美浦 的場,490(-4)
202503030106,15,8,16,ニシノエピカリ,牝3,54.0,横山琉,0:1:47.7,1.1/2,6,32.3,,,美浦 手塚久,396(-6)
202503030106,16,5,9,ウーバーストロング,牡3,53.0,▲佐藤,0:1:49.0,8,15,94.9,,,美浦 杉浦,464(+16)
