,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030406,1,8,14,ロンギングフォユー,牝2,55.0,荻野極,0:1:46.9,,1,2.7,,,美浦 大竹,474(0)
202503030406,2,5,9,システマソラー,牡2,56.0,国分恭,0:1:48.0,7,6,11.1,,,栗東 河嶋,512(0)
202503030406,3,3,5,ブラックレジェンド,牡2,54.0,◇今村,0:1:48.7,4,2,4.3,,,栗東 寺島,464(0)
202503030406,4,3,4,マクシーン,牝2,55.0,横山琉,0:1:49.1,2.1/2,9,33.6,,,美浦 稲垣,460(0)
202503030406,5,2,2,セイウォリアー,牡2,53.0,▲舟山,0:1:49.1,ハナ,7,21.7,,,美浦 古賀,450(0)
202503030406,6,5,8,フルールサシェ,牡2,56.0,武藤,0:1:49.6,3,4,8.7,,,美浦 水野,466(0)
202503030406,7,6,11,ピゲ,牡2,56.0,松若,0:1:49.9,2,3,6.5,,,栗東 高橋康,506(0)
202503030406,8,8,15,ケイツークルサード,牡2,56.0,黛,0:1:49.9,アタマ,8,26.0,,,美浦 鈴木伸,524(0)
202503030406,9,6,10,ストームアイ,牝2,52.0,▲石神道,0:1:50.2,1.3/4,13,76.0,,,美浦 和田郎,424(0)
202503030406,10,7,12,ホカミテダメ,牝2,55.0,丸田,0:1:50.4,1,5,9.5,,,美浦 田中勝,472(0)
202503030406,11,7,13,グラスベリー,牝2,55.0,嶋田,0:1:51.5,7,12,58.9,,,美浦 佐藤吉,448(0)
202503030406,12,2,3,キンカメクオリア,牡2,56.0,菊沢,0:1:52.1,4,10,40.9,,,美浦 矢野,478(0)
202503030406,13,1,1,ニチヤヲツイデ,牝2,55.0,木幡育,0:1:52.8,4,15,125.8,,,美浦 高橋文,436(0)
202503030406,14,4,6,シュトルムカイザー,セ2,56.0,富田,0:1:53.1,2,11,58.4,,,栗東 野中,494(0)
202503030406,15,4,7,シカゴキャッツ,牡2,53.0,▲石田,0:1:53.4,1.1/2,14,114.9,,,美浦 新開,484(0)
