,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030504,1,4,5,マルベリーシチー,牡5,60.0,上野,0:3:01.5,,1,1.8,13.1,,美浦 奥平,500(0)
202503030504,2,5,7,ビジューブリランテ,セ7,57.0,▲坂口,0:3:02.1,3.1/2,5,15.6,13.1,,美浦 浅利,494(0)
202503030504,3,1,1,カレンマックナイト,牡6,60.0,黒岩,0:3:02.5,2.1/2,6,16.9,13.2,,栗東 平田,444(0)
202503030504,4,7,12,フォルガイル,牡4,60.0,江田勇,0:3:03.2,4,4,9.5,13.2,,美浦 加藤和,444(0)
202503030504,5,3,3,ビリオネアボーイ,牡3,56.0,▲井上,0:3:04.9,10,10,42.1,13.4,,栗東 新谷,478(+2)
202503030504,6,3,4,ボルタドマール,セ6,60.0,伴,0:3:05.1,1,3,8.9,13.4,,美浦 黒岩,524(+8)
202503030504,7,8,13,テーオービースト,牡3,58.0,大江圭,0:3:05.6,3,13,140.6,13.4,,美浦 清水英,472(-14)
202503030504,8,6,10,アルカンサス,牡6,57.0,▲土田,0:3:05.7,3/4,7,20.6,13.4,,美浦 土田,482(+4)
202503030504,9,7,11,モンツァフレイバー,牡3,58.0,草野,0:3:07.8,大,12,71.1,13.6,,美浦 久保田,464(+4)
202503030504,10,4,6,トラストエムシー,牡5,60.0,高田,0:3:12.0,大,2,5.1,13.9,,栗東 北出,436(-8)
202503030504,11,8,14,ツリートップムーン,牡3,58.0,小野寺,0:3:12.4,2.1/2,14,176.0,13.9,,栗東 坂口,488(+14)
202503030504,12,6,9,ストームバンガード,牡4,60.0,小牧加,0:3:20.2,大,8,28.4,14.5,,栗東 岡田,500(+2)
202503030504,13,2,2,コパノヴィンセント,牡3,56.0,▲水沼,0:3:20.4,1,11,46.9,14.5,,美浦 上原博,554(+22)
202503030504,14,5,8,マイネルトラオム,牡3,58.0,石神深,0:3:20.5,1/2,9,33.2,14.5,,美浦 深山,480(+2)
