,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202504010210,14,6,12,ラホーヤストーム,牝5,56.0,斎藤新,0:0:58.3,2,16.0,5.0,486,[西] 藤野健太,芝,1000,晴,良,2025年05月04日,2勝クラス,2020104780,01178
202504010210,15,1,2,サンディブロンド,牝4,56.0,丸山元気,0:0:58.5,1.1/4,35.9,9.0,490,[東] 鈴木慎太,芝,1000,晴,良,2025年05月04日,2勝クラス,2021105821,01127
202504010210,16,1,1,アバンダンス,牡6,58.0,水沼元輝,0:0:59.2,4,395.9,16.0,452,[東] 根本康広,芝,1000,晴,良,2025年05月04日,2勝クラス,2019106269,01201
202504010211,1,4,7,ブシン,牡4,58.0,吉田隼人,0:1:11.0,nan,4.4,1.0,482,[西] 森秀行,ダート,1200,晴,稍重,2025年05月04日,オープン,2021110055,01095
202504010211,2,5,9,シークレットヴァウ,牡4,58.0,武藤雅,0:1:11.2,1,16.1,7.0,464,[東] 武藤善則,ダート,1200,晴,稍重,2025年05月04日,オープン,2021102413,01169
202504010211,3,5,8,レディフォース,牝5,56.0,長岡禎仁,0:1:11.2,クビ,23.0,10.0,524,[西] 杉山佳明,ダート,1200,晴,稍重,2025年05月04日,オープン,2020103790,01142
202504010211,3,7,12,ヒビキ,牡5,58.0,西塚洸二,0:1:11.2,同着,18.9,9.0,498,[西] 辻野泰之,ダート,1200,晴,稍重,2025年05月04日,オープン,2020105517,01200
202504010211,5,4,6,ロードラディウス,牡5,58.0,中井裕二,0:1:11.3,クビ,10.2,4.0,482,[西] 森田直行,ダート,1200,晴,稍重,2025年05月04日,オープン,2020100168,01141
202504010211,6,2,3,グッジョブ,牡5,58.0,国分恭介,0:1:11.3,アタマ,4.9,2.0,446,[西] 牧浦充徳,ダート,1200,晴,稍重,2025年05月04日,オープン,2020101182,01124
202504010211,7,6,11,シアージスト,牡6,60.0,小崎綾也,0:1:11.5,1,13.1,5.0,558,[東] 堀宣行,ダート,1200,晴,稍重,2025年05月04日,オープン,2019110009,01152
202504010211,8,6,10,ジュンウィンダム,牝5,56.0,斎藤新,0:1:11.7,1.1/4,5.2,3.0,498,[西] 浜田多実,ダート,1200,晴,稍重,2025年05月04日,オープン,2020106062,01178
202504010211,9,3,5,パラシュラーマ,牡5,58.0,松若風馬,0:1:12.1,2.1/2,17.7,8.0,484,[西] 浜田多実,ダート,1200,晴,稍重,2025年05月04日,オープン,2020105622,01154
202504010211,10,8,15,ゼットレヨン,牡6,58.0,酒井学,0:1:12.6,3.1/2,79.0,14.0,492,[西] 吉田直弘,ダート,1200,晴,稍重,2025年05月04日,オープン,2019103065,01034
202504010211,11,8,14,ビリーヴインミー,牝7,55.0,水沼元輝,0:1:13.2,3.1/2,50.1,13.0,480,[東] 加藤和宏,ダート,1200,晴,稍重,2025年05月04日,オープン,2018103739,01201
202504010211,12,3,4,レッドゲイル,牡6,58.0,小沢大仁,0:1:13.5,2,90.1,15.0,474,[東] 浅利英明,ダート,1200,晴,稍重,2025年05月04日,オープン,2019103976,01185
202504010211,13,7,13,サウンドアレグリア,牝4,56.0,高倉稜,0:1:14.1,3.1/2,27.4,12.0,502,[西] 武英智,ダート,1200,晴,稍重,2025年05月04日,オープン,2021102079,01130
202504010211,14,1,1,アネゴハダ,牝6,56.0,角田大和,0:1:14.1,アタマ,26.3,11.0,456,[西] 佐々木晶,ダート,1200,晴,稍重,2025年05月04日,オープン,2019106102,01186
202504010211,中,2,2,エランティス,牝5,56.0,丸山元気,nan,nan,15.6,6.0,488,[西] 杉山晴紀,ダート,1200,晴,稍重,2025年05月04日,オープン,2020104429,01127
202504010212,1,4,5,ベストオブユー,牡4,56.0,永島まな,0:1:22.7,nan,4.8,2.0,438,[東] 久保田貴,芝,1400,晴,良,2025年05月04日,1勝クラス,2021100152,01187
202504010212,2,3,3,ディスタントスカイ,牡4,58.0,酒井学,0:1:22.7,クビ,5.5,3.0,514,[西] 角田晃一,芝,1400,晴,良,2025年05月04日,1勝クラス,2021110067,01034
202504010212,3,5,7,テクノデザイン,牝5,53.0,鷲頭虎太,0:1:22.8,クビ,28.5,7.0,436,[西] 千田輝彦,芝,1400,晴,良,2025年05月04日,1勝クラス,2020102950,01202
202504010212,4,7,11,サンライズプルート,牡5,58.0,小沢大仁,0:1:22.8,クビ,6.8,4.0,468,[西] 東田明士,芝,1400,晴,良,2025年05月04日,1勝クラス,2020102326,01185
202504010212,5,7,10,デイジー,牝4,56.0,菊沢一樹,0:1:23.0,1.1/4,2.6,1.0,464,[東] 田中勝春,芝,1400,晴,良,2025年05月04日,1勝クラス,2021104173,01161
202504010212,6,8,12,ツッチーフェイス,牝6,53.0,和田陽希,0:1:23.1,クビ,40.8,9.0,494,[西] 今野貞一,芝,1400,晴,良,2025年05月04日,1勝クラス,2019100249,01223
202504010212,7,4,4,タイキバルドル,牡5,58.0,国分恭介,0:1:23.1,ハナ,12.8,6.0,474,[東] 勢司和浩,芝,1400,晴,良,2025年05月04日,1勝クラス,2020106817,01124
202504010212,8,5,6,ジーティームテキ,牡4,55.0,水沼元輝,0:1:23.1,ハナ,80.2,10.0,462,[東] 加藤和宏,芝,1400,晴,良,2025年05月04日,1勝クラス,2021106683,01201
202504010212,9,6,9,メイショウヤマモモ,牝4,56.0,長岡禎仁,0:1:23.3,1.1/4,11.3,5.0,450,[西] 高橋亮,芝,1400,晴,良,2025年05月04日,1勝クラス,2021103075,01142
202504010212,10,8,13,ヴォンヌヴォー,牝5,53.0,舟山瑠泉,0:1:23.3,クビ,169.4,11.0,448,[東] 菊川正達,芝,1400,晴,良,2025年05月04日,1勝クラス,2020106585,01221
202504010212,11,2,2,ソアラ,牝5,53.0,橋木太希,0:1:24.1,5,35.3,8.0,478,[西] 高橋康之,芝,1400,晴,良,2025年05月04日,1勝クラス,2020105897,01215
202504010212,12,1,1,レオプルミエール,牡5,55.0,佐藤翔馬,0:1:24.2,クビ,237.3,12.0,414,[東] 杉浦宏昭,芝,1400,晴,良,2025年05月04日,1勝クラス,2020106587,01207
202504010212,13,6,8,ツィスカリーゼ,牡5,58.0,的場勇人,0:1:24.4,1.1/2,319.8,13.0,456,[東] 的場均,芝,1400,晴,良,2025年05月04日,1勝クラス,2020102269,01108
202504010301,1,3,3,コスモチプリア,牝5,58.0,伴啓太,0:3:11.4,nan,6.9,3.0,456,[東] 松永康利,障害,2890,曇,稍重,2025年05月10日,未勝利,2020105774,01149
202504010301,2,8,14,サンダーアラート,セ4,59.0,上野翔,0:3:12.2,5,1.8,1.0,470,[東] 田中博康,障害,2890,曇,稍重,2025年05月10日,未勝利,2021101671,01087
202504010301,3,7,11,アメリカンピース,セ7,60.0,小坂忠士,0:3:12.2,アタマ,5.2,2.0,456,[西] 東田明士,障害,2890,曇,稍重,2025年05月10日,未勝利,2018110131,01063
202504010301,4,4,6,マホロバ,牡5,60.0,草野太郎,0:3:12.4,1,40.9,11.0,510,[東] 和田正一,障害,2890,曇,稍重,2025年05月10日,未勝利,2020105732,01113
202504010301,5,8,13,スペクトログラム,牡6,60.0,小牧加矢,0:3:13.3,5,8.4,4.0,518,[西] 池江泰寿,障害,2890,曇,稍重,2025年05月10日,未勝利,2019105186,01196
202504010301,6,7,12,ヘヴンリーハンド,セ4,59.0,石神深一,0:3:14.8,9,24.3,7.0,518,[東] 武井亮,障害,2890,曇,稍重,2025年05月10日,未勝利,2021106910,01059
202504010301,7,2,2,キャプテンローレル,牡6,60.0,五十嵐雄,0:3:15.0,1.1/2,33.1,9.0,478,[東] 田村康仁,障害,2890,曇,稍重,2025年05月10日,未勝利,2019100051,01069
202504010301,8,3,4,タイセイジャスパー,セ6,60.0,大江原圭,0:3:16.3,8,22.0,6.0,492,[東] 伊藤圭三,障害,2890,曇,稍重,2025年05月10日,未勝利,2019100135,01120
202504010301,9,6,10,オリエンタルナイト,牡4,59.0,森一馬,0:3:17.2,5,21.1,5.0,526,[西] 寺島良,障害,2890,曇,稍重,2025年05月10日,未勝利,2021104751,01139
202504010301,10,4,5,オーバーザドリーム,牡5,60.0,小野寺祐,0:3:17.4,1.1/2,80.3,12.0,472,[西] 清水久詞,障害,2890,曇,稍重,2025年05月10日,未勝利,2020105734,01123
202504010301,11,1,1,コーパスクリスティ,牡5,60.0,中村将之,0:3:17.5,1/2,38.2,10.0,474,[西] 佐藤悠太,障害,2890,曇,稍重,2025年05月10日,未勝利,2020103703,01101
202504010301,12,5,8,キタノマキシム,牡4,57.0,水沼元輝,0:3:17.7,1.1/4,33.1,8.0,486,[東] 伊藤伸一,障害,2890,曇,稍重,2025年05月10日,未勝利,2021100514,01201
202504010301,13,6,9,ジッピーレーサー,セ8,57.0,井上敏樹,0:3:19.1,8,183.8,14.0,482,[東] 天間昭一,障害,2890,曇,稍重,2025年05月10日,未勝利,2017110086,01151
202504010301,14,5,7,アクアマリンブルー,セ7,60.0,黒岩悠,0:3:22.8,大,123.5,13.0,430,[東] 戸田博文,障害,2890,曇,稍重,2025年05月10日,未勝利,2018104872,01072
202504010302,1,8,14,チュラビックタイム,牡3,57.0,斎藤新,0:1:55.6,nan,10.3,5.0,486,[東] 斎藤誠,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022102097,01178
202504010302,2,7,12,メイショウタイピン,牡3,57.0,酒井学,0:1:56.3,4,4.9,3.0,498,[西] 飯田祐史,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022102828,01034
202504010302,3,5,9,キンセンオー,牡3,57.0,丸山元気,0:1:56.3,アタマ,65.2,7.0,476,[西] 中尾秀正,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022101769,01127
202504010302,4,5,8,メイショウアイル,牡3,57.0,藤懸貴志,0:1:56.8,3,7.5,4.0,474,[西] 高橋義忠,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022102573,01138
202504010302,5,4,6,ビービーバザーク,牡3,57.0,佐々木大,0:1:56.8,ハナ,1.8,1.0,482,[西] 武幸四郎,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022102397,01197
202504010302,6,6,11,クレヨンポップ,牡3,57.0,武藤雅,0:1:57.3,2.1/2,414.5,15.0,476,[東] 水野貴広,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022109099,01169
202504010302,7,1,1,セブンスウェイ,牡3,57.0,丹内祐次,0:1:57.6,2,4.6,2.0,502,[東] 清水英克,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022101791,01091
202504010302,8,3,4,デルタウェーブ,牝3,55.0,国分恭介,0:1:57.7,クビ,62.9,6.0,458,[西] 西園翔太,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022104146,01124
202504010302,9,2,2,クリノエニシ,牡3,57.0,小崎綾也,0:1:57.7,クビ,284.3,13.0,472,[西] 武英智,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022101147,01152
202504010302,10,2,3,ロジピエルフ,牡3,57.0,吉田隼人,0:1:58.0,1.3/4,238.8,12.0,490,[東] 稲垣幸雄,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022106128,01095
202504010302,11,7,13,ゲンタツ,牡3,53.0,小林美駒,0:1:58.2,1.1/2,159.4,10.0,486,[西] 中竹和也,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022100932,01206
202504010302,12,6,10,ビビデバビデブー,牡3,54.0,今村聖奈,0:1:58.3,クビ,140.0,9.0,436,[東] 村田一誠,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022107108,01193
202504010302,13,8,15,トンヤイビーン,牡3,54.0,石田拓郎,0:1:58.5,1.1/4,178.4,11.0,496,[東] 辻哲英,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022103116,01203
202504010302,14,3,5,ウインクレドール,牡3,54.0,舟山瑠泉,0:1:59.1,3.1/2,299.7,14.0,468,[東] 鹿戸雄一,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022106211,01221
202504010302,15,4,7,ノイエムジーク,牡3,57.0,菱田裕二,0:1:59.6,3,113.2,8.0,494,[西] 須貝尚介,ダート,1800,曇,稍重,2025年05月10日,未勝利,2022105707,01144
202504010303,1,2,2,オースミライト,牝3,55.0,加藤祥太,0:1:12.9,nan,6.0,2.0,472,[西] 宮本博,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022103610,01156
202504010303,2,6,10,バーミーズルビー,牝3,55.0,斎藤新,0:1:13.0,1/2,48.6,9.0,442,[西] 小林真也,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022105444,01178
202504010303,3,4,6,コオリナラグーン,牝3,52.0,舟山瑠泉,0:1:13.1,クビ,8.0,5.0,422,[東] 古賀慎明,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022104945,01221
202504010303,4,3,4,メイショウホダワラ,牝3,55.0,藤懸貴志,0:1:13.1,クビ,7.4,3.0,472,[西] 荒川義之,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022103237,01138
202504010303,5,6,11,パッションディーバ,牝3,55.0,角田大和,0:1:13.1,アタマ,11.1,6.0,426,[西] 四位洋文,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022101312,01186
202504010303,6,2,3,リードプリンシパル,牝3,55.0,荻野琢真,0:1:13.2,クビ,7.9,4.0,464,[西] 秋山真一,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022105748,01112
202504010303,7,3,5,ロッカバイベイビー,牝3,53.0,長浜鴻緒,0:1:13.2,ハナ,52.0,10.0,436,[東] 伊藤圭三,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022103725,01214
202504010303,8,5,8,スマートイザナミ,牝3,52.0,川端海翼,0:1:13.3,3/4,24.4,7.0,440,[西] 谷潔,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022102035,01195
202504010303,9,5,9,ジーナアクトレス,牝3,55.0,小崎綾也,0:1:14.1,5,83.1,11.0,470,[西] 高橋義忠,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022104842,01152
202504010303,10,8,15,モリノアミーゴ,牝3,51.0,小林美駒,0:1:14.2,1/2,47.6,8.0,472,[東] 鈴木伸尋,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022106328,01206
202504010303,11,7,12,エコセーズ,牝3,55.0,鮫島良太,0:1:14.2,アタマ,343.9,15.0,410,[西] 河嶋宏樹,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022103002,01099
202504010303,12,8,14,エファルジェント,牝3,55.0,菊沢一樹,0:1:14.2,ハナ,222.0,13.0,442,[東] 堀内岳志,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022103419,01161
202504010303,13,4,7,キタノライブリー,牝3,55.0,丹内祐次,0:1:14.2,ハナ,2.0,1.0,436,[東] 本間忍,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022106471,01091
202504010303,14,7,13,キャラメリー,牝3,55.0,小林脩斗,0:1:14.6,2.1/2,164.3,12.0,480,[東] 佐藤吉勝,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022102834,01183
202504010303,15,1,1,ブリリアントフレア,牝3,52.0,上里直汰,0:1:16.2,10,257.0,14.0,474,[東] 松山将樹,ダート,1200,曇,稍重,2025年05月10日,未勝利,2022106436,01217
202504010304,1,6,8,ブリエヴェール,牡7,60.0,金子光希,0:3:11.3,nan,12.0,5.0,460,[東] 小笠倫弘,障害,2890,曇,稍重,2025年05月10日,オープン,2018104849,01052
202504010304,2,2,2,ローディアマント,セ5,60.0,伴啓太,0:3:11.8,2.1/2,1.8,1.0,480,[東] 尾関知人,障害,2890,曇,稍重,2025年05月10日,オープン,2020101429,01149
202504010304,3,8,12,モントライゼ,牡7,60.0,高田潤,0:3:12.4,3.1/2,3.7,2.0,526,[西] 松永幹夫,障害,2890,曇,稍重,2025年05月10日,オープン,2018105296,01046
202504010304,4,1,1,パープルアドミラル,牡5,60.0,上野翔,0:3:13.1,4,125.4,11.0,444,[東] 堀内岳志,障害,2890,曇,稍重,2025年05月10日,オープン,2020104328,01087
202504010304,5,5,5,タイセイスラッガー,牡7,57.0,井上敏樹,0:3:13.6,3,58.4,10.0,560,[東] 古賀慎明,障害,2890,曇,稍重,2025年05月10日,オープン,2018100821,01151
202504010304,6,6,7,テクネチウム,牡4,59.0,小野寺祐,0:3:13.6,クビ,11.9,4.0,486,[西] 前川恭子,障害,2890,曇,稍重,2025年05月10日,オープン,2021104280,01123
202504010304,7,3,3,エコロマーベリック,セ5,60.0,草野太郎,0:3:13.9,2,28.1,7.0,488,[東] 岩戸孝樹,障害,2890,曇,稍重,2025年05月10日,オープン,2020102902,01113
202504010304,8,4,4,ザスリーサーティ,牡10,57.0,坂口智康,0:3:14.7,5,23.8,6.0,480,[東] 尾形和幸,障害,2890,曇,稍重,2025年05月10日,オープン,2015105440,01211
202504010304,9,7,10,タイセイモンストル,牡8,60.0,五十嵐雄,0:3:15.3,3.1/2,53.5,9.0,488,[東] 新開幸一,障害,2890,曇,稍重,2025年05月10日,オープン,2017104961,01069
202504010304,10,7,9,メイショウカズサ,牡8,60.0,森一馬,0:3:16.6,8,7.2,3.0,488,[西] 安達昭夫,障害,2890,曇,稍重,2025年05月10日,オープン,2017106642,01139
202504010304,11,5,6,メイショウコホク,セ8,60.0,小牧加矢,0:3:16.9,1.3/4,49.1,8.0,484,[西] 笹田和秀,障害,2890,曇,稍重,2025年05月10日,オープン,2017106373,01196
202504010304,除,8,11,エターナリー,牡8,60.0,石神深一,nan,nan,---,nan,462,[東] 池上昌和,障害,2890,曇,稍重,2025年05月10日,オープン,2017105027,01059
202504010305,1,8,15,マニス,牝3,52.0,石神深道,0:1:35.3,nan,42.8,8.0,402,[東] 畠山吉宏,芝,1600,曇,稍重,2025年05月10日,未勝利,2022101517,01209
202504010305,2,2,2,ノーブルライナー,牡3,57.0,丹内祐次,0:1:35.4,クビ,1.5,1.0,488,[東] 中川公成,芝,1600,曇,稍重,2025年05月10日,未勝利,2022104275,01091
202504010305,3,3,5,アットワンス,牡3,57.0,菱田裕二,0:1:35.5,3/4,73.3,9.0,458,[西] 長谷川浩,芝,1600,曇,稍重,2025年05月10日,未勝利,2022105889,01144
202504010305,4,6,11,ワンコールアウェイ,牝3,52.0,和田陽希,0:1:35.5,アタマ,5.5,2.0,456,[西] 杉山晴紀,芝,1600,曇,稍重,2025年05月10日,未勝利,2022104180,01223
202504010305,5,2,3,ベールドインパクト,牡3,56.0,横山琉人,0:1:35.5,ハナ,8.6,3.0,444,[東] 小島茂之,芝,1600,曇,稍重,2025年05月10日,未勝利,2022103493,01192
202504010305,6,3,4,エマリオンレイ,牝3,55.0,丸田恭介,0:1:35.6,クビ,20.6,6.0,440,[東] 青木孝文,芝,1600,曇,稍重,2025年05月10日,未勝利,2022105616,01117
202504010305,6,5,9,プレミアブルー,牡3,54.0,舟山瑠泉,0:1:35.6,同着,93.8,11.0,446,[東] 菊川正達,芝,1600,曇,稍重,2025年05月10日,未勝利,2022102387,01221
202504010305,8,7,12,ウィアステーラ,牝3,55.0,丸山元気,0:1:35.9,2,12.1,4.0,434,[東] 田島俊明,芝,1600,曇,稍重,2025年05月10日,未勝利,2022106326,01127
202504010305,9,8,14,カコウガン,牡3,57.0,小崎綾也,0:1:36.3,2,272.7,15.0,464,[西] 寺島良,芝,1600,曇,稍重,2025年05月10日,未勝利,2022102322,01152
202504010305,10,4,6,タイセイグレーター,牡3,55.0,長浜鴻緒,0:1:36.4,1/2,21.5,7.0,464,[東] 奥村武,芝,1600,曇,稍重,2025年05月10日,未勝利,2022103985,01214
202504010305,11,4,7,ロジステート,牝3,51.0,小林美駒,0:1:36.4,クビ,17.1,5.0,470,[東] 尾形和幸,芝,1600,曇,稍重,2025年05月10日,未勝利,2022103450,01206
202504010305,12,1,1,アローロ,牝3,55.0,菊沢一樹,0:1:37.0,3.1/2,98.6,12.0,478,[東] 畠山吉宏,芝,1600,曇,稍重,2025年05月10日,未勝利,2022103520,01161
202504010305,13,5,8,エコロジェイド,牡3,56.0,西塚洸二,0:1:37.0,ハナ,250.9,14.0,494,[東] 小西一男,芝,1600,曇,稍重,2025年05月10日,未勝利,2022103497,01200
202504010305,14,7,13,ライトニングラン,牝3,55.0,荻野琢真,0:1:38.5,9,74.5,10.0,428,[西] 梅田智之,芝,1600,曇,稍重,2025年05月10日,未勝利,2022102657,01112
202504010305,15,6,10,プリティパール,牝3,55.0,小沢大仁,0:1:39.1,3.1/2,101.6,13.0,416,[東] 大和田成,芝,1600,曇,稍重,2025年05月10日,未勝利,2022105231,01185
202504010306,1,8,15,マドモアゼルアスク,牝3,54.0,西塚洸二,0:2:03.3,nan,5.9,3.0,446,[西] 藤原英昭,芝,2000,曇,稍重,2025年05月10日,未勝利,2022102295,01200
202504010306,2,5,10,ミッドセンチュリー,牡3,57.0,小林脩斗,0:2:03.3,クビ,11.3,6.0,438,[東] 松山将樹,芝,2000,曇,稍重,2025年05月10日,未勝利,2022103308,01183
202504010306,3,4,8,マイネルフィスキオ,牡3,54.0,石神深道,0:2:03.4,クビ,8.9,4.0,416,[東] 佐藤吉勝,芝,2000,曇,稍重,2025年05月10日,未勝利,2022106822,01209
202504010306,4,3,5,サミダレナイツ,牡3,54.0,舟山瑠泉,0:2:04.1,4,11.3,5.0,482,[西] 谷潔,芝,2000,曇,稍重,2025年05月10日,未勝利,2022101605,01221
202504010306,5,8,16,ファンタズマ,牡3,57.0,佐々木大,0:2:04.5,2.1/2,4.2,2.0,460,[東] 上原佑紀,芝,2000,曇,稍重,2025年05月10日,未勝利,2022105048,01197
202504010306,6,4,7,グランツローゼ,牝3,55.0,小沢大仁,0:2:04.6,クビ,43.7,9.0,446,[東] 千葉直人,芝,2000,曇,稍重,2025年05月10日,未勝利,2022106824,01185
202504010306,7,3,6,メイショウヤシマ,牡3,57.0,角田大和,0:2:04.7,3/4,3.0,1.0,462,[西] 高橋亮,芝,2000,曇,稍重,2025年05月10日,未勝利,2022100061,01186
202504010306,8,5,9,マルテアヴニール,牝3,54.0,横山琉人,0:2:04.8,1/2,116.1,13.0,444,[東] 小島茂之,芝,2000,曇,稍重,2025年05月10日,未勝利,2022106886,01192
202504010306,9,1,2,ヒンメル,牡3,54.0,水沼元輝,0:2:04.9,1/2,225.7,15.0,430,[東] 伊藤大士,芝,2000,曇,稍重,2025年05月10日,未勝利,2022106342,01201
202504010306,10,7,14,グロウミニョン,牝3,52.0,和田陽希,0:2:05.2,2,45.1,10.0,478,[西] 佐藤悠太,芝,2000,曇,稍重,2025年05月10日,未勝利,2022100995,01223
202504010306,11,1,1,ヒルノガリシア,牡3,57.0,秋山稔樹,0:2:05.3,1/2,57.8,11.0,442,[西] 北出成人,芝,2000,曇,稍重,2025年05月10日,未勝利,2022103815,01181
202504010306,12,2,4,ナリノボガート,牡3,53.0,小林美駒,0:2:05.4,3/4,15.8,7.0,458,[東] 上原博之,芝,2000,曇,稍重,2025年05月10日,未勝利,2022105464,01206
202504010306,13,2,3,コンスピラシー,牝3,53.0,長浜鴻緒,0:2:05.5,1/2,16.1,8.0,442,[東] 本間忍,芝,2000,曇,稍重,2025年05月10日,未勝利,2022103860,01214
202504010306,14,7,13,アンガアヴィス,セ3,54.0,石田拓郎,0:2:05.6,クビ,73.7,12.0,420,[東] 新開幸一,芝,2000,曇,稍重,2025年05月10日,未勝利,2022106195,01203
202504010306,15,6,11,ロードシックザール,牡3,57.0,亀田温心,0:2:05.7,1/2,120.3,14.0,510,[西] 吉岡辰弥,芝,2000,曇,稍重,2025年05月10日,未勝利,2022100661,01176
202504010306,16,6,12,ジーティーキュート,牝3,52.0,上里直汰,0:2:10.7,大,363.0,16.0,390,[東] 松山将樹,芝,2000,曇,稍重,2025年05月10日,未勝利,2022100002,01217
202504010307,1,4,4,サンセットブライト,牝4,55.0,横山琉人,0:1:53.9,nan,3.4,2.0,496,[東] 相沢郁,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021102753,01192
202504010307,2,3,3,ヴァズレーヌ,牝4,56.0,小崎綾也,0:1:54.1,1.1/4,3.0,1.0,464,[東] 嘉藤貴行,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021106707,01152
202504010307,3,5,5,キョウエイフロイデ,牝4,53.0,石田拓郎,0:1:54.6,3,5.9,3.0,468,[東] 中川公成,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021101053,01203
202504010307,4,1,1,コルヴィル,牝4,56.0,黛弘人,0:1:54.7,3/4,8.2,4.0,482,[東] 柄崎将寿,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021104511,01109
202504010307,5,6,6,ホウオウシンデレラ,牝4,54.0,長浜鴻緒,0:1:55.0,1.1/2,34.6,9.0,464,[東] 奥村武,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021103533,01214
202504010307,6,7,8,ソウキュウ,牝4,56.0,丸山元気,0:1:55.0,ハナ,13.0,7.0,496,[東] 高木登,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021106800,01127
202504010307,7,6,7,サイモンポーリア,牝7,56.0,斎藤新,0:1:55.2,1,59.2,10.0,490,[東] 根本康広,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2018101166,01178
202504010307,8,7,9,キセキノエンジェル,牝6,56.0,秋山稔樹,0:1:55.2,クビ,88.2,11.0,464,[東] 武市康男,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2019106416,01181
202504010307,9,2,2,パルメリータ,牝5,56.0,佐々木大,0:1:55.7,3,11.6,5.0,498,[西] 西園正都,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2020102642,01197
202504010307,10,8,10,ロマンスライト,牝4,52.0,小林美駒,0:1:55.8,クビ,27.7,8.0,460,[東] 尾形和幸,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021102449,01206
202504010307,11,8,11,ミランカ,牝4,56.0,菊沢一樹,0:1:56.6,5,11.6,6.0,466,[東] 岩戸孝樹,ダート,1800,曇,稍重,2025年05月10日,1勝クラス,2021101002,01161
202504010308,1,8,13,イナフセド,牡5,58.0,佐々木大,0:1:11.9,nan,3.3,2.0,476,[西] 小林真也,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2020101833,01197
202504010308,2,5,7,ブリングライト,牡5,58.0,菊沢一樹,0:1:12.3,2.1/2,20.9,5.0,468,[東] 土田稔,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2020100617,01161
202504010308,3,8,12,ランスオブセヘル,牝4,53.0,和田陽希,0:1:12.4,1/2,2.8,1.0,472,[西] 奥村豊,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2021102754,01223
202504010308,4,1,1,ベンダバール,牡4,58.0,国分恭介,0:1:12.4,クビ,3.8,3.0,464,[西] 牧浦充徳,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2021101077,01124
202504010308,5,6,9,サイモンカーチス,牡6,58.0,丸山元気,0:1:12.5,1/2,174.8,13.0,490,[東] 根本康広,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2019102320,01127
202504010308,6,5,6,ルプランドル,牝6,54.0,長浜鴻緒,0:1:12.7,1.1/2,23.2,6.0,484,[東] 萱野浩二,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2019105754,01214
202504010308,7,7,10,マーゴットレーヴ,牝5,56.0,斎藤新,0:1:12.8,1/2,9.3,4.0,476,[東] 伊坂重信,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2020105813,01178
202504010308,8,3,3,メレカリキマカ,牡7,57.0,横山琉人,0:1:13.0,3/4,27.9,8.0,502,[東] 小島茂之,ダート,1200,曇,稍重,2025年05月10日,1勝クラス,2018104598,01192
