,0,1,2,3
202504010101,単勝,7,960,5
202504010101,複勝,7,200,5
202504010101,複勝,11,110,1
202504010101,複勝,6,160,2
202504010101,枠連,5-7,670,4
202504010101,馬連,7-11,990,4
202504010101,ワイド,7-11,450,4
202504010101,ワイド,6-7,820,12
202504010101,ワイド,6-11,270,1
202504010101,馬単,7→11,2810,9
202504010101,三連複,6-7-11,1640,5
202504010101,三連単,7→11→6,14730,41
202504010102,単勝,4,280,1
202504010102,複勝,4,150,1
202504010102,複勝,5,320,5
202504010102,複勝,14,320,6
202504010102,枠連,3-3,2410,10
202504010102,馬連,4-5,2470,8
202504010102,ワイド,4-5,860,8
202504010102,ワイド,4-14,870,10
202504010102,ワイド,5-14,2520,27
202504010102,馬単,4→5,4090,15
202504010102,三連複,4-5-14,10060,31
202504010102,三連単,4→5→14,39910,126
202504010103,単勝,15,4300,8
202504010103,複勝,15,510,8
202504010103,複勝,13,180,3
202504010103,枠連,7-8,3710,11
202504010103,馬連,13-15,10620,25
202504010103,ワイド,13-15,2070,22
202504010103,ワイド,11-15,850,10
202504010103,ワイド,11-13,260,1
202504010103,馬単,15→13,30250,56
202504010103,三連複,11-13-15,2840,9
202504010103,三連単,15→13→11,77100,197
202504010104,単勝,7,1080,6
202504010104,複勝,7,280,6
202504010104,複勝,1,340,7
202504010104,複勝,6,230,3
202504010104,枠連,1-5,2400,12
202504010104,馬連,1-7,4690,20
202504010104,ワイド,1-7,1470,22
202504010104,ワイド,6-7,1010,13
202504010104,ワイド,1-6,1400,19
202504010104,馬単,7→1,9290,41
202504010104,三連複,1-6-7,11970,43
202504010104,三連単,7→1→6,74810,282
202504010105,単勝,16,2290,9
202504010105,複勝,16,530,7
202504010105,複勝,12,810,10
202504010105,複勝,11,250,3
202504010105,枠連,6-8,1020,4
202504010105,馬連,12-16,28770,54
202504010105,ワイド,12-16,6530,52
202504010105,ワイド,11-16,2320,26
202504010105,ワイド,11-12,2420,27
202504010105,馬単,16→12,54430,106
202504010105,三連複,11-12-16,44640,120
202504010105,三連単,16→12→11,312510,750
202504010106,単勝,13,400,2
202504010106,複勝,13,200,2
202504010106,複勝,6,270,4
202504010106,複勝,3,410,7
202504010106,枠連,3-7,1820,9
202504010106,馬連,6-13,2060,5
202504010106,ワイド,6-13,780,5
202504010106,ワイド,3-13,1170,13
202504010106,ワイド,3-6,2040,27
202504010106,馬単,13→6,3230,7
202504010106,三連複,3-6-13,9470,28
202504010106,三連単,13→6→3,43920,129
202504010107,単勝,8,190,1
202504010107,複勝,8,110,1
202504010107,複勝,11,110,2
202504010107,複勝,6,130,3
202504010107,枠連,7-8,240,1
202504010107,馬連,8-11,290,1
202504010107,ワイド,8-11,140,1
202504010107,ワイド,6-8,210,2
202504010107,ワイド,6-11,250,3
202504010107,馬単,8→11,510,1
202504010107,三連複,6-8-11,370,1
202504010107,三連単,8→11→6,1370,1
202504010108,単勝,8,250,1
202504010108,複勝,8,120,1
202504010108,複勝,2,180,5
202504010108,複勝,5,130,2
202504010108,枠連,2-6,920,4
202504010108,馬連,2-8,950,2
202504010108,ワイド,2-8,340,2
202504010108,ワイド,5-8,270,1
202504010108,ワイド,2-5,490,7
202504010108,馬単,8→2,1670,4
202504010108,三連複,2-5-8,1610,2
202504010108,三連単,8→2→5,6880,6
202504010109,単勝,4,2680,11
202504010109,複勝,4,780,11
202504010109,複勝,2,290,4
202504010109,複勝,5,220,2
202504010109,枠連,2-3,1520,7
202504010109,馬連,2-4,11200,44
202504010109,ワイド,2-4,3490,44
202504010109,ワイド,4-5,3040,40
202504010109,ワイド,2-5,1130,9
202504010109,馬単,4→2,21280,83
202504010109,三連複,2-4-5,24650,85
202504010109,三連単,4→2→5,210150,706
202504010110,単勝,6,2220,8
202504010110,複勝,6,600,9
202504010110,複勝,9,170,1
202504010110,複勝,8,240,5
202504010110,枠連,6-8,3550,14
202504010110,馬連,6-9,4890,19
202504010110,ワイド,6-9,1680,23
202504010110,ワイド,6-8,2400,32
202504010110,ワイド,8-9,660,9
202504010110,馬単,6→9,10130,41
202504010110,三連複,6-8-9,13740,57
202504010110,三連単,6→9→8,96330,341
202504010111,単勝,10,360,1
202504010111,複勝,10,160,1
202504010111,複勝,1,200,2
202504010111,複勝,5,970,14
202504010111,枠連,1-6,1190,4
202504010111,馬連,1-10,1250,3
202504010111,ワイド,1-10,530,1
202504010111,ワイド,5-10,1710,21
202504010111,ワイド,1-5,6710,71
202504010111,馬単,10→1,2420,3
202504010111,三連複,1-5-10,23780,85
202504010111,三連単,10→1→5,74040,251
202504010112,単勝,12,540,2
202504010112,複勝,12,210,3
202504010112,複勝,9,160,1
202504010112,複勝,13,220,4
202504010112,枠連,5-6,1040,4
202504010112,馬連,9-12,1370,1
202504010112,ワイド,9-12,530,1
202504010112,ワイド,12-13,790,7
202504010112,ワイド,9-13,710,4
202504010112,馬単,12→9,2310,2
202504010112,三連複,9-12-13,3080,3
202504010112,三連単,12→9→13,16510,12
202504010201,単勝,15,530,2
202504010201,複勝,15,200,3
202504010201,複勝,4,180,2
202504010201,複勝,8,230,6
202504010201,枠連,2-8,1880,9
202504010201,馬連,4-15,2100,10
202504010201,ワイド,4-15,760,10
202504010201,ワイド,8-15,520,3
202504010201,ワイド,4-8,1200,17
202504010201,馬単,15→4,4670,24
202504010201,三連複,4-8-15,5890,19
202504010201,三連単,15→4→8,34050,105
202504010202,単勝,8,350,2
202504010202,複勝,8,140,2
202504010202,複勝,11,170,3
202504010202,複勝,3,130,1
202504010202,枠連,5-6,720,3
202504010202,馬連,8-11,1120,2
202504010202,ワイド,8-11,470,2
202504010202,ワイド,3-8,330,1
202504010202,ワイド,3-11,510,3
202504010202,馬単,8→11,2070,3
202504010202,三連複,3-8-11,1890,1
202504010202,三連単,8→11→3,11180,12
202504010203,単勝,9,890,5
202504010203,複勝,9,210,4
202504010203,複勝,7,150,1
202504010203,複勝,2,210,5
202504010203,枠連,4-5,1340,5
202504010203,馬連,7-9,1400,4
202504010203,ワイド,7-9,530,4
202504010203,ワイド,2-9,760,10
202504010203,ワイド,2-7,460,3
202504010203,馬単,9→7,2660,8
202504010203,三連複,2-7-9,2570,7
202504010203,三連単,9→7→2,15510,36
202504010204,単勝,7,320,2
202504010204,複勝,7,130,1
202504010204,複勝,5,190,3
202504010204,枠連,5-5,660,3
202504010204,馬連,7-8,720,1
202504010204,ワイド,7-8,290,1
202504010204,ワイド,5-7,500,3
202504010204,ワイド,5-8,580,4
202504010204,馬単,7→8,1530,2
202504010204,三連複,5-7-8,1740,1
202504010204,三連単,7→8→5,7790,4
202504010205,単勝,11,1030,5
202504010205,複勝,11,230,5
202504010205,複勝,15,150,2
202504010205,複勝,5,130,1
202504010205,枠連,6-8,2220,9
202504010205,馬連,11-15,2310,8
202504010205,ワイド,11-15,810,8
202504010205,ワイド,5-11,830,9
202504010205,ワイド,5-15,330,1
202504010205,馬単,11→15,5580,19
202504010205,三連複,5-11-15,2750,4
202504010205,三連単,11→15→5,23140,51
202504010206,単勝,7,1610,6
202504010206,複勝,7,350,8
202504010206,複勝,8,170,2
202504010206,複勝,12,110,1
202504010206,枠連,6-6,6610,15
202504010206,馬連,7-8,6480,18
202504010206,ワイド,7-8,1830,22
202504010206,ワイド,7-12,660,6
202504010206,ワイド,8-12,270,2
202504010206,馬単,7→8,13950,37
202504010206,三連複,7-8-12,2900,9
202504010206,三連単,7→8→12,41650,118
202504010207,単勝,7,2600,6
202504010207,複勝,7,730,6
202504010207,複勝,1,230,2
202504010207,複勝,9,340,4
202504010207,枠連,1-5,2260,7
202504010207,馬連,1-7,5630,14
202504010207,ワイド,1-7,1820,17
202504010207,ワイド,7-9,2710,28
202504010207,ワイド,1-9,860,6
202504010207,馬単,7→1,15470,38
202504010207,三連複,1-7-9,17870,44
202504010207,三連単,7→1→9,110990,244
202504010208,単勝,7,230,1
202504010208,複勝,7,120,1
202504010208,複勝,1,140,2
202504010208,複勝,4,160,3
202504010208,枠連,1-7,410,1
202504010208,馬連,1-7,440,1
202504010208,ワイド,1-7,210,1
202504010208,ワイド,4-7,250,2
202504010208,ワイド,1-4,340,3
202504010208,馬単,7→1,810,1
202504010208,三連複,1-4-7,580,1
202504010208,三連単,7→1→4,2520,1
202504010209,単勝,9,1420,7
202504010209,複勝,9,330,7
202504010209,複勝,14,220,4
202504010209,複勝,6,210,2
202504010209,枠連,5-8,1340,5
202504010209,馬連,9-14,3710,14
202504010209,ワイド,9-14,1410,16
202504010209,ワイド,6-9,1170,11
202504010209,ワイド,6-14,1120,9
202504010209,馬単,9→14,9270,34
202504010209,三連複,6-9-14,9500,26
202504010209,三連単,9→14→6,71790,209
202504010210,単勝,8,2390,7
202504010210,複勝,8,350,7
202504010210,複勝,13,110,1
202504010210,複勝,14,160,2
202504010210,枠連,4-7,1110,5
202504010210,馬連,8-13,2380,7
202504010210,ワイド,8-13,750,8
202504010210,ワイド,8-14,1260,13
202504010210,ワイド,13-14,260,1
202504010210,馬単,8→13,6200,19
202504010210,三連複,8-13-14,2230,4
202504010210,三連単,8→13→14,34400,84
202504010211,単勝,7,440,1
202504010211,複勝,7,170,3
202504010211,複勝,9,340,7
202504010211,複勝,8,460,10
202504010211,複勝,12,410,9
202504010211,枠連,4-5,1530,4
202504010211,馬連,7-9,2970,6
202504010211,ワイド,7-9,740,10
202504010211,ワイド,7-8,1070,19
202504010211,ワイド,7-12,1280,24
202504010211,ワイド,8-9,2440,47
202504010211,ワイド,9-12,3500,58
202504010211,馬単,7→9,4710,10
202504010211,三連複,7-8-9,9600,60
202504010211,三連複,7-9-12,14290,96
202504010211,三連単,7→9→8,38640,214
202504010211,三連単,7→9→12,52260,323
202504010212,単勝,5,480,2
202504010212,複勝,5,190,2
202504010212,複勝,3,210,3
202504010212,複勝,7,490,7
202504010212,枠連,3-4,1260,5
202504010212,馬連,3-5,1910,7
202504010212,ワイド,3-5,760,8
202504010212,ワイド,5-7,1720,18
202504010212,ワイド,3-7,1780,21
202504010212,馬単,5→3,3740,12
202504010212,三連複,3-5-7,13660,40
202504010212,三連単,5→3→7,61520,175
202504010301,単勝,3,690,3
202504010301,複勝,3,140,3
202504010301,複勝,14,110,1
202504010301,複勝,11,130,2
202504010301,枠連,3-8,440,2
202504010301,馬連,3-14,730,3
202504010301,ワイド,3-14,280,2
202504010301,ワイド,3-11,410,4
202504010301,ワイド,11-14,260,1
202504010301,馬単,3→14,1720,5
202504010301,三連複,3-11-14,970,2
202504010301,三連単,3→14→11,6450,12
202504010302,単勝,14,1030,5
202504010302,複勝,14,340,5
202504010302,複勝,12,240,3
202504010302,複勝,9,1360,7
202504010302,枠連,7-8,2060,8
202504010302,馬連,12-14,2220,8
202504010302,ワイド,12-14,720,8
202504010302,ワイド,9-14,4310,27
202504010302,ワイド,9-12,2370,13
202504010302,馬単,14→12,6170,19
202504010302,三連複,9-12-14,19000,40
202504010302,三連単,14→12→9,106160,196
202504010303,単勝,2,600,2
202504010303,複勝,2,230,2
202504010303,複勝,10,910,9
202504010303,複勝,6,240,4
202504010303,枠連,2-6,1490,6
202504010303,馬連,2-10,11640,27
202504010303,ワイド,2-10,2580,26
202504010303,ワイド,2-6,940,9
202504010303,ワイド,6-10,5310,37
202504010303,馬単,2→10,16750,45
202504010303,三連複,2-6-10,36060,82
202504010303,三連単,2→10→6,171980,404
202504010304,単勝,8,1200,5
202504010304,複勝,8,200,5
202504010304,複勝,2,110,1
202504010304,複勝,12,150,3
202504010304,枠連,2-6,530,2
202504010304,馬連,2-8,850,4
202504010304,ワイド,2-8,320,3
202504010304,ワイド,8-12,510,5
202504010304,ワイド,2-12,200,1
202504010304,馬単,8→2,3000,10
202504010304,三連複,2-8-12,1100,2
202504010304,三連単,8→2→12,12210,38
202504010305,単勝,15,4280,8
202504010305,複勝,15,520,8
202504010305,複勝,5,1080,11
202504010305,枠連,2-8,1920,6
202504010305,馬連,2-15,3130,9
202504010305,ワイド,2-15,1080,9
202504010305,ワイド,5-15,12990,67
202504010305,ワイド,2-5,2030,20
202504010305,馬単,15→2,10970,29
202504010305,三連複,2-5-15,34970,84
202504010305,三連単,15→2→5,276980,519
202504010306,単勝,15,590,3
202504010306,複勝,15,220,3
202504010306,複勝,10,290,6
202504010306,複勝,8,250,4
202504010306,枠連,5-8,1260,6
202504010306,馬連,10-15,2780,12
202504010306,ワイド,10-15,1070,12
202504010306,ワイド,8-15,940,10
202504010306,ワイド,8-10,1110,14
202504010306,馬単,15→10,4500,18
202504010306,三連複,8-10-15,7710,26
202504010306,三連単,15→10→8,39730,137
202504010307,単勝,4,340,2
202504010307,複勝,4,140,2
202504010307,複勝,3,120,1
202504010307,複勝,5,160,3
202504010307,枠連,3-4,530,1
202504010307,馬連,3-4,710,1
202504010307,ワイド,3-4,250,1
202504010307,ワイド,4-5,330,2
202504010307,ワイド,3-5,400,4
202504010307,馬単,4→3,1260,1
202504010307,三連複,3-4-5,1110,1
202504010307,三連単,4→3→5,5010,2
202504010308,単勝,13,330,2
202504010308,複勝,13,150,3
202504010308,複勝,7,380,7
202504010308,複勝,12,140,1
202504010308,枠連,5-8,860,4
202504010308,馬連,7-13,5020,17
202504010308,ワイド,7-13,1480,18
202504010308,ワイド,12-13,270,1
202504010308,ワイド,7-12,960,9
202504010308,馬単,13→7,7390,24
202504010308,三連複,7-12-13,3580,8
202504010308,三連単,13→7→12,31550,87
202504010309,単勝,7,1540,5
202504010309,複勝,7,290,4
202504010309,複勝,4,330,6
202504010309,複勝,2,150,2
202504010309,馬連,4-7,6930,15
202504010309,ワイド,4-7,1760,14
202504010309,ワイド,2-7,680,8
202504010309,ワイド,2-4,790,12
202504010309,馬単,7→4,15380,32
202504010309,三連複,2-4-7,6040,17
202504010309,三連単,7→4→2,62450,135
202504010310,単勝,10,3490,12
202504010310,複勝,10,630,11
202504010310,複勝,8,180,1
202504010310,複勝,11,230,4
202504010310,枠連,5-6,1460,8
202504010310,馬連,8-10,12220,46
202504010310,ワイド,8-10,3280,42
202504010310,ワイド,10-11,2080,30
202504010310,ワイド,8-11,670,2
202504010310,馬単,10→8,32250,111
202504010310,三連複,8-10-11,16040,62
202504010310,三連単,10→8→11,178040,664
202504010311,単勝,16,440,3
202504010311,複勝,16,170,2
202504010311,複勝,15,130,1
202504010311,複勝,3,490,9
202504010311,枠連,8-8,700,3
202504010311,馬連,15-16,710,1
202504010311,ワイド,15-16,330,1
202504010311,ワイド,3-16,1410,17
202504010311,ワイド,3-15,960,8
202504010311,馬単,16→15,1370,2
202504010311,三連複,3-15-16,6980,21
202504010311,三連単,16→15→3,24790,63
202504010312,単勝,3,510,2
