,0,1,2,3
202304010710,単勝,4,7770,12
202304010710,複勝,4,1580,12
202304010710,複勝,11,480,8
202304010710,複勝,14,350,5
202304010710,枠連,2-6,2370,13
202304010710,馬連,4-11,52680,77
202304010710,ワイド,4-11,16800,88
202304010710,ワイド,4-14,6100,56
202304010710,ワイド,11-14,2680,31
202304010710,馬単,4→11,150230,177
202304010710,三連複,4-11-14,107080,220
202304010710,三連単,4→11→14,1283030,1730
