,race_type,course_len,ground_state,class,上り,通過1,通過2,通過3,通過4
0,芝,1200,全,all,35.26,5.88,5.15,,
1,芝,1200,良,all,35.02,5.57,4.93,,
2,芝,1200,稍重,all,35.88,4.27,4.4,,
3,芝,1200,重,all,35.67,9.81,6.63,,
4,芝,1200,不良,all,35.97,9.56,7.88,,
5,芝,1200,全,未勝利,35.69,5.36,4.86,,
6,芝,1200,良,未勝利,35.48,4.13,3.66,,
7,芝,1200,稍重,未勝利,36.25,5.83,6.39,,
8,芝,1200,重,未勝利,35.4,13.5,10.12,,
9,芝,1200,不良,未勝利,36.3,10.12,7.88,,
10,芝,1200,全,新馬,35.81,4.74,4.19,,
11,芝,1200,良,新馬,35.2,2.34,2.34,,
12,芝,1200,稍重,新馬,36.45,2.89,2.33,,
13,芝,1200,重,新馬,36.5,6.92,4.15,,
14,芝,1200,不良,新馬,35.7,13.5,13.5,,
15,芝,1200,全,1勝クラス,34.77,7.58,6.36,,
16,芝,1200,良,1勝クラス,34.66,7.57,6.53,,
17,芝,1200,稍重,1勝クラス,34.4,5.14,5.14,,
18,芝,1200,重,1勝クラス,,,,,
19,芝,1200,不良,1勝クラス,36.3,10.12,5.62,,
20,芝,1200,全,2勝クラス,35.16,2.88,2.65,,
21,芝,1200,良,2勝クラス,34.8,2.81,2.25,,
22,芝,1200,稍重,2勝クラス,35.3,2.12,2.12,,
23,芝,1200,重,2勝クラス,,,,,
24,芝,1200,不良,2勝クラス,35.6,4.5,4.5,,
25,芝,1200,全,3勝クラス,34.3,6.45,5.32,,
26,芝,1200,良,3勝クラス,34.3,6.45,5.32,,
27,芝,1200,稍重,3勝クラス,,,,,
28,芝,1200,重,3勝クラス,,,,,
29,芝,1200,不良,3勝クラス,,,,,
30,芝,1200,全,オープン,35.5,6.43,4.1,,
31,芝,1200,良,オープン,35.9,3.86,2.57,,
32,芝,1200,稍重,オープン,,,,,
33,芝,1200,重,オープン,35.1,9.0,5.62,,
34,芝,1200,不良,オープン,,,,,
35,芝,1800,全,all,35.53,8.3,8.28,7.13,5.93
36,芝,1800,良,all,35.23,8.11,8.21,7.14,5.89
37,芝,1800,稍重,all,36.0,9.53,9.07,8.01,7.09
38,芝,1800,重,all,37.2,4.8,6.0,4.8,2.4
39,芝,1800,不良,all,36.4,7.95,7.39,5.14,4.01
40,芝,1800,全,未勝利,35.9,7.19,7.25,5.48,4.54
41,芝,1800,良,未勝利,35.62,7.42,7.79,5.65,4.81
42,芝,1800,稍重,未勝利,36.35,7.46,5.74,5.14,4.54
