,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202408070901,12,2,3,アルデフォックス,牡2,56.0,藤懸貴志,0:1:28.3,1,49.8,9.0,520,[西] 藤岡健一,1400,晴,ダート,良,2024年12月28日,未勝利,2022110091,01138
202408070901,13,3,5,ユウェンタース,牝2,55.0,斎藤新,0:1:28.3,アタマ,500.8,16.0,488,[西] 宮徹,1400,晴,ダート,良,2024年12月28日,未勝利,2022103515,01178
202408070901,14,7,14,シオーグ,牝2,52.0,柴田裕一,0:1:28.4,クビ,102.1,12.0,486,[西] 中竹和也,1400,晴,ダート,良,2024年12月28日,未勝利,2022110079,01212
202408070901,15,6,12,キーブリーゼ,牡2,56.0,秋山稔樹,0:1:28.5,3/4,7.6,3.0,490,[西] 宮徹,1400,晴,ダート,良,2024年12月28日,未勝利,2022102564,01181
202408070901,16,1,2,マルモジーニー,牝2,55.0,古川吉洋,0:1:28.7,1.1/4,464.9,15.0,426,[西] 木原一良,1400,晴,ダート,良,2024年12月28日,未勝利,2022102654,01015
202408070902,1,3,6,メイショウアイナ,牡2,56.0,菱田裕二,0:1:53.8,nan,17.2,6.0,498,[西] 河内洋,1800,晴,ダート,良,2024年12月28日,未勝利,2022110133,01144
202408070902,2,8,15,タケルハーロック,牡2,56.0,鮫島克駿,0:1:53.9,1/2,3.0,1.0,496,[西] 高柳大輔,1800,晴,ダート,良,2024年12月28日,未勝利,2022100333,01157
202408070902,3,6,12,エンマ,牡2,56.0,藤岡佑介,0:1:55.1,7,17.2,7.0,464,[西] 武英智,1800,晴,ダート,良,2024年12月28日,未勝利,2022102956,01093
202408070902,4,7,14,ロックウイズユー,牡2,53.0,橋木太希,0:1:55.4,1.3/4,7.7,4.0,454,[西] 西園正都,1800,晴,ダート,良,2024年12月28日,未勝利,2022103143,01215
202408070902,5,8,16,テルアスワッド,牡2,56.0,Ｍ．デム,0:1:55.9,3,5.9,3.0,508,[西] 須貝尚介,1800,晴,ダート,良,2024年12月28日,未勝利,2022105486,05212
202408070902,6,2,3,コリカンチャ,牡2,56.0,幸英明,0:1:56.1,3/4,9.0,5.0,492,[西] 斉藤崇史,1800,晴,ダート,良,2024年12月28日,未勝利,2022104623,00732
202408070902,7,2,4,ピストルスター,牡2,56.0,長岡禎仁,0:1:56.1,クビ,17.8,8.0,490,[西] 高橋亮,1800,晴,ダート,良,2024年12月28日,未勝利,2022106937,01142
202408070902,8,5,9,テンダリー,牡2,56.0,荻野極,0:1:56.5,2.1/2,419.4,14.0,516,[西] 高橋義忠,1800,晴,ダート,良,2024年12月28日,未勝利,2022104827,01160
202408070902,9,1,1,ノーランサンライズ,牝2,53.0,吉村誠之,0:1:56.7,1.1/4,77.2,10.0,494,[西] 音無秀孝,1800,晴,ダート,良,2024年12月28日,未勝利,2022102219,01216
202408070902,10,1,2,ニホンピロカミーノ,牡2,56.0,高倉稜,0:1:56.8,クビ,429.8,15.0,476,[西] 安達昭夫,1800,晴,ダート,良,2024年12月28日,未勝利,2022103862,01130
202408070902,11,6,11,キンセンオー,牡2,54.0,永島まな,0:1:57.2,2.1/2,114.9,12.0,474,[西] 中尾秀正,1800,晴,ダート,良,2024年12月28日,未勝利,2022101769,01187
202408070902,12,4,7,ダノンジャガー,牡2,56.0,岩田望来,0:1:58.1,5,3.5,2.0,524,[西] 池江泰寿,1800,晴,ダート,良,2024年12月28日,未勝利,2022104717,01174
202408070902,13,4,8,シャインバオバブ,牡2,56.0,太宰啓介,0:1:58.2,クビ,96.1,11.0,498,[西] 本田優,1800,晴,ダート,良,2024年12月28日,未勝利,2022106180,01037
202408070902,14,3,5,フェスティーヴォ,牡2,53.0,柴田裕一,0:1:58.2,クビ,490.5,16.0,466,[西] 中竹和也,1800,晴,ダート,良,2024年12月28日,未勝利,2022106506,01212
202408070902,15,5,10,シュタールペスカ,牡2,55.0,小沢大仁,0:1:59.0,5,74.3,9.0,504,[西] 福永祐一,1800,晴,ダート,良,2024年12月28日,未勝利,2022104438,01185
202408070902,16,7,13,テイエムヘルメット,牡2,55.0,田口貫太,0:2:01.5,大,121.2,13.0,494,[西] 鈴木孝志,1800,晴,ダート,良,2024年12月28日,未勝利,2022103780,01208
202408070903,1,1,1,リガーレ,牡2,56.0,荻野極,0:2:01.7,nan,3.9,2.0,530,[西] 池江泰寿,2000,晴,芝,良,2024年12月28日,未勝利,2022104556,01160
202408070903,2,4,7,ルージュスティーズ,牝2,55.0,鮫島克駿,0:2:01.8,1,3.5,1.0,476,[西] 斉藤崇史,2000,晴,芝,良,2024年12月28日,未勝利,2022103063,01157
202408070903,3,3,5,ドラギニャン,牡2,56.0,鮫島良太,0:2:01.9,1/2,325.8,15.0,406,[西] 河嶋宏樹,2000,晴,芝,良,2024年12月28日,未勝利,2022106684,01099
202408070903,4,4,8,サトノソティラス,牡2,56.0,幸英明,0:2:01.9,アタマ,20.2,7.0,492,[西] 池江泰寿,2000,晴,芝,良,2024年12月28日,未勝利,2022105587,00732
202408070903,5,2,4,ニシノイツキムスメ,牝2,55.0,浜中俊,0:2:02.0,クビ,12.2,5.0,418,[西] 北出成人,2000,晴,芝,良,2024年12月28日,未勝利,2022107012,01115
202408070903,6,8,15,ニホンピロデヴィン,牡2,55.0,田口貫太,0:2:02.0,ハナ,35.1,9.0,436,[西] 緒方努,2000,晴,芝,良,2024年12月28日,未勝利,2022104214,01208
202408070903,7,1,2,ジャストキングダム,牡2,53.0,橋木太希,0:2:02.1,3/4,223.8,14.0,554,[西] 高橋康之,2000,晴,芝,良,2024年12月28日,未勝利,2022101437,01215
202408070903,8,7,13,プレデスティナーレ,牡2,56.0,亀田温心,0:2:02.3,3/4,125.2,13.0,458,[西] 北出成人,2000,晴,芝,良,2024年12月28日,未勝利,2022106751,01176
202408070903,9,5,10,サンリットアワーズ,牡2,56.0,岩田望来,0:2:02.3,クビ,6.4,4.0,484,[西] 中内田充,2000,晴,芝,良,2024年12月28日,未勝利,2022110027,01174
202408070903,10,3,6,メイショウヤシマ,牡2,56.0,太宰啓介,0:2:02.6,2,4.6,3.0,466,[西] 高橋亮,2000,晴,芝,良,2024年12月28日,未勝利,2022100061,01037
202408070903,11,6,12,ハルフロンティア,牡2,54.0,吉村誠之,0:2:02.7,3/4,12.3,6.0,490,[西] 池添学,2000,晴,芝,良,2024年12月28日,未勝利,2022104724,01216
202408070903,12,8,16,スーパーチャンド,牝2,55.0,小崎綾也,0:2:02.8,1/2,57.7,11.0,446,[西] 西村真幸,2000,晴,芝,良,2024年12月28日,未勝利,2022102286,01152
202408070903,13,2,3,ダンタリオン,牡2,56.0,藤岡佑介,0:2:02.8,ハナ,27.0,8.0,476,[西] 上村洋行,2000,晴,芝,良,2024年12月28日,未勝利,2022101750,01093
202408070903,14,5,9,ウインポセイドン,牡2,56.0,菱田裕二,0:2:03.4,3.1/2,51.3,10.0,476,[西] 奥村豊,2000,晴,芝,良,2024年12月28日,未勝利,2022101102,01144
202408070903,15,7,14,コスモサンビタリア,牝2,52.0,柴田裕一,0:2:03.5,1/2,335.2,16.0,436,[西] 西園翔太,2000,晴,芝,良,2024年12月28日,未勝利,2022106765,01212
202408070903,16,6,11,マナミン,牝2,53.0,永島まな,0:2:04.1,3.1/2,83.5,12.0,446,[西] 高橋康之,2000,晴,芝,良,2024年12月28日,未勝利,2022106938,01187
202408070904,1,3,4,バーンパッション,牡7,60.0,大江原圭,0:3:19.8,nan,2.8,2.0,486,[東] 天間昭一,2910,晴,障害,良,2024年12月28日,未勝利,2017104128,01120
202408070904,2,7,11,ミラクルジニア,牡3,56.0,土田真翔,0:3:20.2,2.1/2,121.0,13.0,462,[東] 粕谷昌央,2910,晴,障害,良,2024年12月28日,未勝利,2021103301,01198
202408070904,3,4,5,サンデーヒーロー,牡4,60.0,中村将之,0:3:20.8,3.1/2,101.9,12.0,480,[西] 中村直也,2910,晴,障害,良,2024年12月28日,未勝利,2020100903,01101
202408070904,4,7,12,ジオフロント,牡6,60.0,小牧加矢,0:3:21.3,3,2.2,1.0,474,[西] 清水久詞,2910,晴,障害,良,2024年12月28日,未勝利,2018104881,01196
202408070904,5,4,6,スズカキング,牡7,60.0,難波剛健,0:3:22.1,5,18.7,6.0,470,[西] 谷潔,2910,晴,障害,良,2024年12月28日,未勝利,2017105614,01066
202408070904,6,8,13,ペイシャモノノフ,牡4,60.0,田村太雅,0:3:22.6,3,17.4,5.0,488,[西] 畑端省吾,2910,晴,障害,良,2024年12月28日,未勝利,2020101020,01105
202408070904,7,5,8,タナサンブラック,牡4,60.0,草野太郎,0:3:23.5,5,11.3,4.0,510,[東] 伊坂重信,2910,晴,障害,良,2024年12月28日,未勝利,2020100606,01113
202408070904,8,6,9,テイエムイダテン,牡7,60.0,小野寺祐,0:3:23.7,1,27.5,7.0,478,[西] 小椋研介,2910,晴,障害,良,2024年12月28日,未勝利,2017102603,01123
202408070904,9,6,10,クラウドクラスター,牡5,60.0,上野翔,0:3:27.5,大,36.6,9.0,480,[東] 和田雄二,2910,晴,障害,良,2024年12月28日,未勝利,2019101888,01087
202408070904,10,8,14,ゼンノジーニー,牡3,58.0,黒岩悠,0:3:30.3,大,144.4,14.0,496,[西] 飯田祐史,2910,晴,障害,良,2024年12月28日,未勝利,2021106975,01072
202408070904,11,3,3,ゴットリープ,牡4,60.0,五十嵐雄,0:3:30.4,3/4,90.9,11.0,466,[東] 栗田徹,2910,晴,障害,良,2024年12月28日,未勝利,2020101319,01069
202408070904,12,2,2,シュハリ,牡4,60.0,江田勇亮,0:3:31.0,3.1/2,8.8,3.0,456,[東] 粕谷昌央,2910,晴,障害,良,2024年12月28日,未勝利,2020105031,01023
202408070904,中,1,1,フスカル,セ4,60.0,石神深一,nan,nan,34.2,8.0,474,[東] 森一誠,2910,晴,障害,良,2024年12月28日,未勝利,2020110128,01059
202408070904,中,5,7,ガルムキャット,牡4,60.0,小坂忠士,nan,nan,59.4,10.0,418,[西] 高橋一哉,2910,晴,障害,良,2024年12月28日,未勝利,2020101587,01063
202408070905,1,1,1,ムーンライトラガー,牝2,55.0,荻野琢真,0:2:03.2,nan,6.6,4.0,416,[西] 大久保龍,2000,晴,芝,良,2024年12月28日,新馬,2022104710,01112
202408070905,2,4,8,ダノンジャイアン,牡2,56.0,岩田望来,0:2:03.5,2,20.8,7.0,448,[西] 茶木太樹,2000,晴,芝,良,2024年12月28日,新馬,2022105399,01174
202408070905,3,8,15,ピースオブライツ,牝2,55.0,藤岡佑介,0:2:03.5,ハナ,6.4,3.0,430,[西] 武英智,2000,晴,芝,良,2024年12月28日,新馬,2022100129,01093
202408070905,4,6,11,カランダッシュ,牝2,54.0,田口貫太,0:2:03.8,1.3/4,7.7,5.0,468,[西] 須貝尚介,2000,晴,芝,良,2024年12月28日,新馬,2022107295,01208
202408070905,5,8,16,ロックエンジェル,牡2,56.0,幸英明,0:2:04.2,2.1/2,16.6,6.0,464,[西] 友道康夫,2000,晴,芝,良,2024年12月28日,新馬,2022107231,00732
202408070905,6,5,10,ララベルドゥニュイ,牝2,55.0,Ｍ．デム,0:2:04.3,3/4,28.7,8.0,512,[西] 松下武士,2000,晴,芝,良,2024年12月28日,新馬,2022100391,05212
202408070905,7,4,7,ベイストラトラ,牡2,56.0,菱田裕二,0:2:04.5,1,4.5,2.0,484,[西] 鮫島一歩,2000,晴,芝,良,2024年12月28日,新馬,2022102990,01144
202408070905,8,3,5,ワンダーリズム,牡2,53.0,柴田裕一,0:2:04.7,1,149.7,15.0,522,[西] 高柳大輔,2000,晴,芝,良,2024年12月28日,新馬,2022100166,01212
202408070905,9,6,12,ベルフォン,牝2,55.0,斎藤新,0:2:05.2,3,149.9,16.0,416,[西] 新谷功一,2000,晴,芝,良,2024年12月28日,新馬,2022102405,01178
202408070905,10,1,2,メイショウピリカ,牝2,55.0,太宰啓介,0:2:05.4,1.1/4,37.5,10.0,478,[西] 本田優,2000,晴,芝,良,2024年12月28日,新馬,2022102550,01037
202408070905,11,2,3,テーオーカバリエ,牝2,55.0,酒井学,0:2:05.7,1.1/2,32.4,9.0,430,[西] 須貝尚介,2000,晴,芝,良,2024年12月28日,新馬,2022105264,01034
202408070905,12,5,9,ラストショット,牡2,56.0,秋山稔樹,0:2:06.0,1.3/4,52.6,12.0,452,[西] 高橋康之,2000,晴,芝,良,2024年12月28日,新馬,2022107245,01181
202408070905,13,2,4,ミコノオンガエシ,牝2,53.0,吉村誠之,0:2:06.4,2.1/2,38.6,11.0,440,[西] 中村直也,2000,晴,芝,良,2024年12月28日,新馬,2022100279,01216
202408070905,14,3,6,ナムラロビン,牡2,56.0,亀田温心,0:2:06.5,1,101.3,14.0,490,[西] 村山明,2000,晴,芝,良,2024年12月28日,新馬,2022101130,01176
202408070905,15,7,13,アルディマジオ,牡2,56.0,浜中俊,0:2:09.1,大,58.9,13.0,530,[東] 村田一誠,2000,晴,芝,良,2024年12月28日,新馬,2022105825,01115
202408070905,16,7,14,ヴェルドロ,牡2,56.0,鮫島克駿,0:2:09.4,1.3/4,3.2,1.0,476,[西] 高野友和,2000,晴,芝,良,2024年12月28日,新馬,2022104670,01157
202408070906,1,6,8,ヴィリアリート,牝2,55.0,幸英明,0:1:53.4,nan,3.7,2.0,532,[西] 西村真幸,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022105853,00732
202408070906,2,2,2,ゴッドエスパーダ,牡2,56.0,角田大和,0:1:53.8,2.1/2,17.6,7.0,476,[西] 角田晃一,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022106186,01186
202408070906,3,5,6,サンダーロード,牡2,56.0,鮫島克駿,0:1:54.2,2.1/2,27.4,9.0,538,[西] 杉山晴紀,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022102966,01157
202408070906,4,4,4,カナルビーグル,牡2,54.0,吉村誠之,0:1:54.3,1/2,2.9,1.0,490,[西] 音無秀孝,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022104877,01216
202408070906,5,4,5,シホノペルフェット,牡2,56.0,浜中俊,0:1:55.2,5,26.0,8.0,510,[西] 寺島良,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022104627,01115
202408070906,6,8,13,オリーブグリーン,牡2,56.0,菱田裕二,0:1:55.3,1/2,12.0,5.0,544,[西] 矢作芳人,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022105694,01144
202408070906,7,1,1,ヤングアメリカンズ,牡2,55.0,小沢大仁,0:1:55.3,アタマ,59.6,11.0,488,[西] 奥村豊,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022104311,01185
202408070906,8,7,10,スマートシーカー,牡2,56.0,吉田隼人,0:1:55.4,3/4,15.4,6.0,492,[西] 吉村圭司,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022101553,01095
202408070906,9,5,7,ステイクオール,牡2,56.0,岩田望来,0:1:55.9,3,5.8,3.0,494,[西] 上村洋行,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022105848,01174
202408070906,10,8,12,タイセイレグノ,牡2,55.0,田口貫太,0:1:56.1,3/4,167.1,13.0,466,[西] 浜田多実,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022101403,01208
202408070906,11,7,11,アレスグート,牡2,56.0,古川吉洋,0:1:56.1,クビ,59.9,12.0,458,[東] 牧光二,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022101095,01015
202408070906,12,3,3,シーソーゲーム,牡2,56.0,Ｍ．デム,0:1:57.6,9,55.9,10.0,464,[東] 小笠倫弘,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022110145,05212
202408070906,中,6,9,エンペラーズソード,セ2,56.0,荻野極,nan,nan,7.2,4.0,496,[東] 高木登,1800,晴,ダート,良,2024年12月28日,1勝クラス,2022106691,01160
202408070907,1,3,6,ショウナンガチ,牡3,57.0,Ｍ．デム,0:1:47.6,nan,16.3,9.0,502,[西] 須貝尚介,1800,晴,芝,良,2024年12月28日,1勝クラス,2021105434,05212
202408070907,2,8,18,テンクウハット,牝4,52.0,河原田菜,0:1:47.7,クビ,115.3,16.0,472,[西] 渡辺薫彦,1800,晴,芝,良,2024年12月28日,1勝クラス,2020102081,01204
202408070907,3,3,5,バガン,牡6,57.0,田口貫太,0:1:47.9,1.1/2,37.4,12.0,480,[西] 宮地貴稔,1800,晴,芝,良,2024年12月28日,1勝クラス,2018106354,01208
202408070907,4,7,14,オリーボーレン,牝3,55.0,藤岡佑介,0:1:48.1,1,8.8,5.0,462,[西] 藤岡健一,1800,晴,芝,良,2024年12月28日,1勝クラス,2021105739,01093
202408070907,5,8,17,サンウリエル,牡3,57.0,長岡禎仁,0:1:48.1,アタマ,31.2,11.0,482,[西] 宮本博,1800,晴,芝,良,2024年12月28日,1勝クラス,2021101304,01142
202408070907,6,7,15,ミッキーキャンバス,牡4,58.0,浜中俊,0:1:48.1,クビ,4.2,1.0,508,[西] 池江泰寿,1800,晴,芝,良,2024年12月28日,1勝クラス,2020103370,01115
202408070907,7,2,4,ダノンアトラス,牡3,57.0,鮫島克駿,0:1:48.2,1/2,8.4,4.0,404,[西] 橋口慎介,1800,晴,芝,良,2024年12月28日,1勝クラス,2021105113,01157
202408070907,8,6,11,グラヴィス,牡3,57.0,岩田望来,0:1:48.3,クビ,6.2,3.0,500,[西] 矢作芳人,1800,晴,芝,良,2024年12月28日,1勝クラス,2021105831,01174
202408070907,9,2,3,エイシンジェンマ,牝4,56.0,吉田隼人,0:1:48.3,クビ,17.4,10.0,498,[西] 中尾秀正,1800,晴,芝,良,2024年12月28日,1勝クラス,2020107017,01095
202408070907,10,1,1,フルレゾン,牝3,55.0,亀田温心,0:1:48.4,クビ,15.3,7.0,448,[西] 池添学,1800,晴,芝,良,2024年12月28日,1勝クラス,2021104840,01176
202408070907,11,5,9,キタサンダムール,牝4,54.0,吉村誠之,0:1:48.5,1/2,15.8,8.0,496,[西] 清水久詞,1800,晴,芝,良,2024年12月28日,1勝クラス,2020102310,01216
202408070907,12,4,8,メイショウタクボク,牡4,58.0,太宰啓介,0:1:48.7,1.1/2,122.7,17.0,458,[西] 高橋亮,1800,晴,芝,良,2024年12月28日,1勝クラス,2020104000,01037
202408070907,13,8,16,アルバニー,牝3,55.0,幸英明,0:1:48.8,クビ,14.4,6.0,460,[西] 斉藤崇史,1800,晴,芝,良,2024年12月28日,1勝クラス,2021105715,00732
202408070907,14,1,2,マハナ,牝3,54.0,小沢大仁,0:1:48.8,クビ,87.6,13.0,442,[西] 鮫島一歩,1800,晴,芝,良,2024年12月28日,1勝クラス,2021106618,01185
202408070907,15,5,10,アンジョルラス,牡3,57.0,国分優作,0:1:49.3,3,4.9,2.0,512,[西] 松下武士,1800,晴,芝,良,2024年12月28日,1勝クラス,2021106682,01125
202408070907,16,6,12,レイフロレット,牝3,55.0,中井裕二,0:1:50.3,6,92.1,15.0,410,[西] 村山明,1800,晴,芝,良,2024年12月28日,1勝クラス,2021105875,01141
202408070907,17,4,7,ウインフランシーズ,牝4,54.0,永島まな,0:1:51.4,7,87.9,14.0,470,[西] 緒方努,1800,晴,芝,良,2024年12月28日,1勝クラス,2020105196,01187
202408070907,除,7,13,ファーヴェント,牡3,57.0,菱田裕二,nan,nan,---,nan,508,[西] 藤原英昭,1800,晴,芝,良,2024年12月28日,1勝クラス,2021104893,01144
202408070908,1,2,4,ペンナヴェローチェ,牡3,57.0,岩田望来,0:1:53.8,nan,4.0,2.0,502,[西] 須貝尚介,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021104092,01174
202408070908,2,8,16,アンバードール,牡3,57.0,鮫島克駿,0:1:54.0,1.1/4,3.2,1.0,520,[西] 吉岡辰弥,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021104448,01157
202408070908,3,2,3,テンエースワン,牡3,57.0,角田大和,0:1:54.1,3/4,32.8,9.0,482,[西] 大久保龍,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021105637,01186
202408070908,4,4,7,セブンスストリート,牡4,56.0,永島まな,0:1:54.1,アタマ,45.2,11.0,468,[西] 高橋康之,1800,晴,ダート,良,2024年12月28日,1勝クラス,2020101594,01187
202408070908,5,7,14,ミントマーク,牡4,58.0,Ｍ．デム,0:1:54.6,3,31.1,7.0,476,[西] 高橋一哉,1800,晴,ダート,良,2024年12月28日,1勝クラス,2020103731,05212
202408070908,6,3,6,アドマイヤソラ,牡4,58.0,幸英明,0:1:54.6,ハナ,11.9,5.0,522,[西] 友道康夫,1800,晴,ダート,良,2024年12月28日,1勝クラス,2020103212,00732
202408070908,7,4,8,ジャスパーワールド,セ4,56.0,吉村誠之,0:1:55.0,2.1/2,8.3,4.0,520,[西] 森秀行,1800,晴,ダート,良,2024年12月28日,1勝クラス,2020110107,01216
202408070908,8,7,13,アルゴナヴィス,牡3,57.0,菱田裕二,0:1:55.1,1/2,4.7,3.0,486,[西] 池江泰寿,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021105750,01144
202408070908,9,6,11,タカサンフェイス,牡4,58.0,長岡禎仁,0:1:55.1,クビ,66.7,13.0,480,[西] 森田直行,1800,晴,ダート,良,2024年12月28日,1勝クラス,2020101913,01142
202408070908,10,5,10,アレンテージョ,牡4,58.0,藤岡佑介,0:1:55.1,クビ,12.9,6.0,492,[西] 坂口智康,1800,晴,ダート,良,2024年12月28日,1勝クラス,2020102539,01093
202408070908,11,1,2,ショーケン,セ4,58.0,国分恭介,0:1:56.1,6,32.4,8.0,508,[西] 鮫島一歩,1800,晴,ダート,良,2024年12月28日,1勝クラス,2020103997,01124
202408070908,12,3,5,ヴィアダクト,牡3,57.0,藤懸貴志,0:1:56.6,3,187.7,16.0,536,[西] 吉村圭司,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021105142,01138
202408070908,13,6,12,エンブレムボム,牡3,56.0,田口貫太,0:1:56.6,ハナ,76.8,14.0,510,[西] 森秀行,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021110134,01208
202408070908,14,5,9,スマートリアファル,牡3,57.0,荻野極,0:1:56.8,1,33.1,10.0,498,[西] 辻野泰之,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021102083,01160
202408070908,15,1,1,ホウオウバローロ,牡3,57.0,浜中俊,0:1:56.9,1/2,63.2,12.0,458,[西] 音無秀孝,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021105772,01115
202408070908,16,8,15,ラファミリア,牡3,54.0,古川奈穂,0:1:57.4,3.1/2,90.7,15.0,498,[西] 矢作芳人,1800,晴,ダート,良,2024年12月28日,1勝クラス,2021105348,01190
202408070909,1,5,10,ニシキギミッチー,牡4,58.0,古川吉洋,0:1:24.5,nan,9.8,5.0,492,[東] 鈴木伸尋,1400,晴,ダート,良,2024年12月28日,2勝クラス,2020105144,01015
202408070909,2,7,14,アンジュフィールド,牝4,56.0,幸英明,0:1:24.9,2.1/2,18.3,9.0,462,[西] 矢作芳人,1400,晴,ダート,良,2024年12月28日,2勝クラス,2020101582,00732
202408070909,3,3,5,リジル,牝3,55.0,岩田望来,0:1:25.1,3/4,3.9,1.0,488,[西] 奥村豊,1400,晴,ダート,良,2024年12月28日,2勝クラス,2021101457,01174
202408070909,4,2,4,プロミシングスター,牡3,57.0,鮫島克駿,0:1:25.2,3/4,4.8,2.0,454,[西] 高橋義忠,1400,晴,ダート,良,2024年12月28日,2勝クラス,2021103073,01157
202408070909,5,7,13,エムズマインド,牡4,58.0,浜中俊,0:1:25.3,クビ,7.6,4.0,524,[西] 荒川義之,1400,晴,ダート,良,2024年12月28日,2勝クラス,2020101641,01115
202408070909,6,3,6,クリノキングマン,牡3,57.0,酒井学,0:1:25.3,クビ,24.5,10.0,506,[西] 高橋康之,1400,晴,ダート,良,2024年12月28日,2勝クラス,2021101431,01034
202408070909,7,2,3,レッドダンルース,牡4,58.0,藤岡佑介,0:1:25.4,クビ,14.5,7.0,482,[西] 福永祐一,1400,晴,ダート,良,2024年12月28日,2勝クラス,2020103189,01093
202408070909,8,6,11,アガシ,セ3,57.0,田口貫太,0:1:25.7,2,41.6,11.0,490,[西] 庄野靖志,1400,晴,ダート,良,2024年12月28日,2勝クラス,2021100653,01208
202408070909,9,6,12,アルシオーネ,牡6,58.0,亀田温心,0:1:25.8,クビ,5.2,3.0,512,[西] 須貝尚介,1400,晴,ダート,良,2024年12月28日,2勝クラス,2018106561,01176
202408070909,10,1,2,サラサハウプリティ,牝4,56.0,菱田裕二,0:1:26.1,2,96.5,13.0,462,[西] 岡田稲男,1400,晴,ダート,良,2024年12月28日,2勝クラス,2020104126,01144
202408070909,11,4,8,シャープソーン,牝4,56.0,国分恭介,0:1:26.2,1/2,155.1,14.0,470,[西] 西園正都,1400,晴,ダート,良,2024年12月28日,2勝クラス,2020101853,01124
202408070909,12,8,16,ミスヨコハマ,牝4,56.0,斎藤新,0:1:26.3,3/4,16.3,8.0,478,[東] 斎藤誠,1400,晴,ダート,良,2024年12月28日,2勝クラス,2020103634,01178
202408070909,13,4,7,モズナイスバディー,牡3,57.0,Ｍ．デム,0:1:26.4,クビ,12.7,6.0,502,[西] 飯田祐史,1400,晴,ダート,良,2024年12月28日,2勝クラス,2021102845,05212
202408070909,14,8,15,リュクスウォリアー,牡7,58.0,藤懸貴志,0:1:26.5,1/2,302.8,16.0,518,[西] 平田修,1400,晴,ダート,良,2024年12月28日,2勝クラス,2017100447,01138
