,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202507050502,1,5,9,モリノアミーゴ,牝3,52.0,▲小林美,0:1:25.8,,3,7.1,36.1,,美浦 鈴木伸,466(0)
202507050502,2,8,15,イーブンベター,牝3,55.0,国分恭,0:1:26.1,2,5,11.5,37.2,,栗東 牧浦,436(+2)
202507050502,3,7,13,ハヤブサオヒメサマ,牝3,51.0,★河原田,0:1:26.3,1.1/4,7,20.5,37.6,,栗東 渡辺,452(+2)
202507050502,4,1,1,ユーヴェリア,牝4,54.0,△柴田裕,0:1:26.4,1/2,15,107.8,36.8,,栗東 宮本,450(-8)
202507050502,5,7,14,アクアマリーナ,牝3,55.0,鮫島駿,0:1:26.5,クビ,1,2.6,37.8,,美浦 伊坂,458(-2)
202507050502,6,1,2,ルージュナリッシュ,牝3,55.0,小沢,0:1:26.5,ハナ,4,7.1,37.2,,美浦 国枝,456(+4)
202507050502,7,5,10,ヴィヴァシャス,牝3,55.0,丸山,0:1:26.6,1/2,10,33.6,37.4,,栗東 笹田,444(-2)
202507050502,8,3,6,エイミームーン,牝3,55.0,藤懸,0:1:26.7,1/2,8,21.8,37.8,,美浦 矢野,462(-8)
202507050502,9,2,4,カルネヴァーレ,牝4,53.0,▲石田,0:1:26.8,1/2,11,34.0,36.9,,美浦 菊沢,522(-4)
202507050502,10,6,11,メルシージュテーム,牝3,55.0,高杉,0:1:27.0,1.1/4,2,5.2,38.0,,美浦 西田,444(-8)
202507050502,11,4,7,ユージュアーナ,牝3,55.0,亀田,0:1:27.0,アタマ,6,15.5,37.5,,栗東 奥村豊,466(+2)
202507050502,12,8,16,ホシニネガイヲ,牝3,53.0,◇今村,0:1:27.0,アタマ,13,80.4,38.2,,美浦 竹内,436(-4)
202507050502,13,2,3,クインズセレネ,牝4,55.0,☆松本,0:1:27.1,1/2,9,23.8,37.7,,栗東 野中,486(-8)
202507050502,14,4,8,アトリウムチャペル,牝4,56.0,菱田,0:1:27.2,1/2,12,46.4,38.2,,美浦 浅利,436(+2)
202507050502,15,6,12,ショウナンラフィネ,牝3,54.0,☆西塚,0:1:27.2,ハナ,14,86.5,38.6,,栗東 高野,416(+2)
202507050502,16,3,5,リノアラ,牝6,53.0,▲古川奈,0:1:27.3,クビ,16,359.2,37.4,,栗東 今野,444(-6)
