,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202507050202,1,6,11,マーゴットレーヴ,牝5,53.0,▲古川奈,0:1:25.2,,6,15.5,36.1,,美浦 伊坂,472(-4)
202507050202,2,6,12,ララバッカナール,牝4,56.0,川田,0:1:25.3,1/2,2,5.1,37.3,,栗東 佐藤悠,476(+30)
202507050202,3,8,16,アクアマリーナ,牝3,55.0,岩田望,0:1:25.3,ハナ,3,7.2,37.5,,美浦 伊坂,460(-4)
202507050202,4,4,7,ヒミノエトワール,牝3,55.0,池添,0:1:25.5,1.1/4,1,2.0,37.6,,栗東 宮地,466(+2)
202507050202,5,7,14,ユージュアーナ,牝3,55.0,亀田,0:1:25.6,1/2,9,26.7,37.3,,栗東 奥村豊,464(+2)
202507050202,6,2,3,アンリーベイビー,牝4,56.0,西村淳,0:1:26.0,2.1/2,7,18.1,37.6,,栗東 茶木,438(+2)
202507050202,7,5,9,ビアフォーナウ,牝4,56.0,原,0:1:26.0,ハナ,11,86.1,37.5,,美浦 池上,464(-4)
202507050202,8,7,13,ホウオウショコラ,牝3,55.0,坂井,0:1:26.1,3/4,5,14.2,38.4,,美浦 大竹,476(-2)
202507050202,9,2,4,ハイゼンスレイ,牝3,55.0,ジェル,0:1:26.1,アタマ,4,11.8,37.3,,栗東 畑端,480(-2)
202507050202,10,1,2,カレンナオトメ,牝4,56.0,黛,0:1:26.2,1/2,13,305.4,37.6,,美浦 小野,416(-4)
202507050202,11,1,1,ハヤブサオヒメサマ,牝3,51.0,★河原田,0:1:26.3,3/4,8,18.2,38.7,,栗東 渡辺,450(+8)
202507050202,12,3,6,ウィンターサン,牝3,55.0,佐々木,0:1:26.7,2.1/2,10,40.6,38.5,,美浦 加藤征,440(-10)
202507050202,13,4,8,カンカール,牝4,55.0,☆松本,0:1:26.7,アタマ,12,270.9,37.7,,栗東 藤野,466(+2)
202507050202,14,5,10,エコロカレン,牝4,54.0,△柴田裕,0:1:27.0,1.3/4,16,500.1,38.2,,栗東 秋山,492(+6)
202507050202,15,8,15,リヤンドゥミラクル,牝4,56.0,岩田康,0:1:27.2,1.1/4,14,365.7,37.6,,美浦 和田勇,446(-2)
202507050202,16,3,5,ワキノノーブル,牝4,53.0,▲川端,0:1:28.0,5,15,420.3,40.1,,栗東 宮本,466(+2)
