,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202507050204,1,8,13,トライアンフパス,牝2,55.0,ルメー,0:1:34.1,,1,2.5,34.4,,栗東 宮,478(0)
202507050204,2,6,10,ジューンアゲイン,牡2,56.0,西村淳,0:1:34.2,3/4,4,5.5,34.7,,栗東 長谷川,456(+4)
202507050204,3,5,8,テイエムアイラン,牝2,55.0,富田,0:1:34.2,ハナ,7,24.2,34.0,,栗東 宮地,408(-4)
202507050204,4,7,12,プリュスエクラ,牝2,55.0,池添,0:1:34.4,1,10,51.9,34.4,,栗東 小林,446(-8)
202507050204,5,3,3,ハッピーローヴァー,牝2,55.0,武豊,0:1:34.4,ハナ,6,21.6,34.5,,栗東 渡辺,424(+2)
202507050204,6,4,6,ベンティガオルサ,牡2,56.0,ジェル,0:1:34.4,クビ,5,11.0,33.7,,栗東 清水久,500(-10)
202507050204,7,8,14,リピ,牝2,55.0,松山,0:1:34.5,1/2,2,4.5,34.5,,栗東 西園翔,442(+2)
202507050204,8,2,2,アパレイユ,牝2,55.0,坂井,0:1:34.5,クビ,3,5.5,35.1,,栗東 西園翔,464(-4)
202507050204,9,7,11,ヤクジョ,牡2,56.0,原,0:1:34.7,1,8,28.7,34.5,,美浦 松永康,454(-2)
202507050204,10,6,9,ベネディクション,牝2,52.0,▲古川奈,0:1:34.7,クビ,11,118.3,34.2,,栗東 矢作,414(-4)
202507050204,11,5,7,ビオトープ,牝2,55.0,国分優,0:1:35.2,2.1/2,14,564.3,35.6,,美浦 佐藤吉,450(-4)
202507050204,12,1,1,トンガリボウシ,牝2,52.0,▲水沼,0:1:35.4,1.1/2,12,276.3,35.0,,美浦 加藤和,400(-6)
202507050204,13,4,5,マジェステラ,牝2,55.0,佐々木,0:1:35.7,1.1/2,9,29.5,35.5,,美浦 千葉,468(0)
202507050204,14,3,4,ナデシコ,牝2,55.0,黛,0:1:37.1,8,13,501.1,36.2,,美浦 村田,412(-2)
