,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202507050203,1,3,4,ジーティーダーリン,牡3,57.0,ルメー,0:1:53.4,,1,3.6,37.6,,栗東 田中克,508(+6)
202507050203,2,6,10,グレイルクエスト,牡3,57.0,戸崎圭,0:1:53.9,2.1/2,8,15.9,37.9,,栗東 小栗,490(+16)
202507050203,3,6,9,ポイントネモ,牡3,57.0,坂井,0:1:53.9,クビ,2,4.2,38.3,,栗東 大久保,488(0)
202507050203,4,8,14,アークドール,牡4,58.0,武豊,0:1:54.1,1,5,10.2,37.4,,栗東 松永幹,448(+4)
202507050203,5,4,6,チムニートップス,牡3,57.0,西村淳,0:1:54.1,ハナ,3,5.1,37.9,,栗東 杉山晴,506(+16)
202507050203,6,3,3,マンオブザマッチ,牡3,57.0,川田,0:1:54.1,アタマ,7,13.0,38.3,,栗東 高橋忠,490(+6)
202507050203,7,5,7,ダイシンラー,牡3,57.0,岩田望,0:1:54.2,クビ,9,68.4,36.8,,栗東 梅田,504(+4)
202507050203,8,1,1,エイユーファイヤー,牡3,57.0,中井,0:1:54.3,1/2,4,5.2,37.9,,栗東 森田,490(+2)
202507050203,9,4,5,リュクスドレフォン,牡5,55.0,▲大久保,0:1:54.9,4,12,242.2,37.5,,栗東 平田,520(+4)
202507050203,10,2,2,バトラーズワーフ,牡3,56.0,☆松本,0:1:55.2,1.1/2,11,134.5,39.8,,美浦 浅利,472(+6)
202507050203,11,5,8,グランエシェゾー,牝4,56.0,ジェル,0:1:56.1,5,13,334.4,40.1,,美浦 高橋文,504(0)
202507050203,12,7,11,ソングコレクター,牝3,55.0,佐々木,0:1:56.1,クビ,10,85.1,39.8,,栗東 小林,500(+10)
202507050203,13,8,13,サイコウダネ,牡4,58.0,亀田,0:1:57.0,5,14,364.8,40.3,,美浦 天間,464(0)
202507050203,14,7,12,リドルトリガー,牝3,55.0,岩田康,0:1:57.3,2,6,12.8,39.1,,美浦 小島,486(+10)
