,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202507050408,1,8,16,キョウエイカンセ,牡4,56.0,△長浜,0:1:25.1,,2,5.0,37.0,,美浦 萱野,498(-6)
202507050408,2,7,13,メイケイレイン,牡3,55.0,△柴田裕,0:1:25.4,1.3/4,1,2.8,37.0,,栗東 中竹,442(-2)
202507050408,3,4,8,メイショウサトノヒ,牡3,56.0,☆松本,0:1:25.7,2,9,28.8,37.4,,栗東 長谷川,490(-6)
202507050408,4,6,12,シュレン,牝3,55.0,菊沢,0:1:25.8,1/2,3,5.3,37.9,,美浦 千葉,392(-6)
202507050408,5,2,3,ケイアイワイラーパ,牡3,57.0,亀田,0:1:26.3,2.1/2,13,63.4,37.4,,栗東 野中,500(0)
202507050408,6,5,9,エンドレスロード,牡6,55.0,▲古川奈,0:1:26.3,クビ,6,15.6,38.6,,栗東 高橋一,482(-6)
202507050408,7,5,10,カルフ,セ4,58.0,嶋田,0:1:26.5,3/4,10,33.5,39.0,,美浦 大和田,472(0)
202507050408,8,1,2,ダイオジェナイト,牡4,58.0,丸山,0:1:26.5,クビ,5,10.7,37.9,,美浦 稲垣,450(+2)
202507050408,9,7,14,バーケンティン,牡4,58.0,富田,0:1:26.6,クビ,8,28.4,39.1,,栗東 平田,494(0)
202507050408,10,8,15,スーパーバイザー,牡4,55.0,▲上里,0:1:26.8,1.1/4,11,41.9,37.7,,美浦 菊沢,468(-2)
202507050408,11,4,7,ソードマスター,牡3,57.0,斎藤,0:1:27.0,1.1/4,7,17.1,39.0,,美浦 斎藤誠,466(+6)
202507050408,12,3,6,バルミラクル,牡3,57.0,鮫島良,0:1:27.1,3/4,4,8.7,39.3,,栗東 河嶋,454(-4)
202507050408,13,6,11,オレノアイバ,牡5,55.0,▲橋木,0:1:27.2,1/2,16,287.8,38.0,,栗東 高橋康,474(0)
202507050408,14,3,5,フレイムジョーカー,牡6,58.0,小崎,0:1:27.3,3/4,14,76.9,39.2,,美浦 岩戸,494(+10)
202507050408,15,2,4,ラウダブル,牡4,58.0,小沢,0:1:27.5,3/4,12,58.5,39.0,,栗東 池江,516(-8)
202507050408,16,1,1,ランドブレイブ,牡3,57.0,国分恭,0:1:28.2,4,15,167.6,38.9,,栗東 安達,482(+12)
