,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202507050405,1,4,4,ウルフ,牡2,55.0,☆松本,0:1:55.7,,1,2.8,37.9,,栗東 渡辺,498(0)
202507050405,2,7,10,ベルソテイラ,牝2,55.0,富田,0:1:56.2,3,2,3.2,38.7,,栗東 西村,498(0)
202507050405,3,4,5,フィサブロス,牡2,56.0,斎藤,0:1:57.8,10,3,6.5,39.2,,栗東 橋口,464(0)
202507050405,4,5,6,テイエムテンジン,牡2,56.0,国分優,0:1:58.0,1.1/4,9,26.1,39.0,,栗東 小椋,468(0)
202507050405,5,7,11,トーセンブリラーレ,牡2,54.0,△長浜,0:1:58.5,3,7,20.5,39.9,,美浦 小笠,506(0)
202507050405,6,5,7,ミニュイ,牡2,56.0,黛,0:1:58.7,1.1/2,5,17.8,39.6,,栗東 秋山,488(0)
202507050405,7,3,3,トコトコクマチ,牡2,56.0,国分恭,0:1:59.3,3.1/2,6,19.2,40.7,,栗東 岡田,492(0)
202507050405,8,2,2,ヒロノフウジン,牡2,53.0,▲川端,0:2:00.0,4,12,90.1,40.8,,栗東 宮本,504(0)
202507050405,9,8,13,テーオーモナーク,牡2,56.0,小沢,0:2:00.6,3.1/2,4,7.3,42.8,,栗東 奥村豊,520(0)
202507050405,10,1,1,オルビスケリー,牝2,55.0,小崎,0:2:01.8,7,11,51.6,40.6,,栗東 東田,488(0)
202507050405,11,6,9,フウリンカザン,牡2,56.0,中井,0:2:02.3,2.1/2,8,20.7,44.7,,栗東 前川,496(0)
202507050405,12,6,8,タイムトゥパーティ,牝2,53.0,◇今村,0:2:02.8,3.1/2,10,35.8,44.5,,栗東 茶木,464(0)
202507050405,13,8,12,テクノラッシュ,牡2,53.0,▲和田陽,0:2:07.5,大,13,140.9,40.1,,栗東 宮本,516(0)
