,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アマテラスイメル,牝2,55.0,富田,本田,,栗東,2023103244,01168,ゴールドドリーム,ビオレイメル,ワイルドラッシュ  Wild Rush(米),-2.634821661901145,15
1,2,2,メイショウサッソウ,牡2,56.0,加藤,庄野,,栗東,2023101953,01156,ダノンキングリー,メイショウヨソユキ,シニスターミニスター  Sinister Minister(米),-2.000860568447527,12
2,2,3,ラフロレゾン,牝2,55.0,高杉,新谷,,栗東,2023100236,01213,ダノンスマッシュ,ブルジュオン,ダイワメジャー,-2.00363006265113,13
3,3,4,ヴェルジーネ,牝2,55.0,鮫島駿,宮地,,栗東,2023106786,01157,ニューイヤーズデイ,アンティフリーズ,タップダンスシチー,-0.8611348148797092,4
4,3,5,エイユーサクラ,牝2,55.0,秋山稔,高橋忠,,栗東,2023101933,01181,ダノンレジェンド,エイユーモモチャン,サクラバクシンオー,-1.5225677805013662,7
5,4,6,メリフルアス,牝2,55.0,団野,小栗,,栗東,2023105839,01180,ジャスタウェイ,ポプラ,Frankel,0.7578079019306488,1
6,4,7,ペルセポネ,牝2,51.0,★河原田,渡辺,,栗東,2023104596,01204,ナダル  Nadal(米),ハルサンサン,サウスヴィグラス,-1.7696125479352816,9
7,5,8,タマモマリアージュ,牝2,53.0,△鷲頭,井上,,栗東,2023106057,01202,デクラレーションオブウォー,タマモクラリティー,ハーツクライ,-1.6754668459933437,8
8,5,9,ベストロマンス,牝2,55.0,菊沢,西田,,美浦,2023101064,01161,ベストウォーリア,ロマンスストーリー,スマートファルコン,-0.6537008585874203,3
9,6,10,エレガントファラオ,牝2,55.0,斎藤,佐藤悠,,栗東,2023107526,01178,American Pharoah  (米),Tap That App,Tapit  (米),-1.8265779557143522,11
10,6,11,ゼンノトヨタマヒメ,牝2,55.0,菅原明,中村,,栗東,2023104612,01179,ロードカナロア,クーファディーヴァ,Frankel,-0.24540056941164443,2
11,7,12,ウルスツイスター,牡2,55.0,☆西塚,大橋,,栗東,2023102478,01200,ルヴァンスレーヴ,プリンセスバリュー,サウスヴィグラス,-2.5621577292657123,14
12,7,13,タマモビスケット,牝2,52.0,▲小林美,中竹,,栗東,2023102448,01206,マインドユアビスケッツ  Mind Your Biscuits(米),タマモサーティーン,ジョーカプチーノ,-1.2644356800283254,5
13,8,14,ポンテヴェッキオ,牡2,56.0,小沢,栗田,,美浦,2023105242,01185,フィレンツェファイア,ソウルフルヴォイス,キングカメハメハ,-1.4708202229580445,6
14,8,15,ソニックブーム,牝2,55.0,長岡,杉山晴,,栗東,2023102008,01142,リアルスティール,ルソンデュレーヴ,キングカメハメハ,-1.7927460008807652,10
