,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アヴァンフライト,牝2,55.0,佐々木,上原佑,,美浦,2023103525,01197,パドトロワ,フラミンゴフライト,Flatter,-1.1538353938951427,7
1,1,2,ファンシーズ,牝2,55.0,丹内,尾形,,美浦,2023101616,01091,ルヴァンスレーヴ,タイセイブランシュ,ルーラーシップ,-1.0925149858383691,4
2,2,3,ラインパトリア,牝2,55.0,木幡育,蛯名正,,美浦,2023100434,01167,マジェスティックウォリアー  Majestic Warrior(米),シエルルージュ  Ciel Rouge(仏),Red Ransom,-0.8166641008001465,3
3,2,4,サノノキャニオン,牡2,56.0,原田和,栗田,,美浦,2023101421,01143,ヘニーヒューズ  Henny Hughes(米),コーラルビュー,キングヘイロー,-1.7897896689060038,8
4,3,5,スリーマドンナ,牝2,55.0,横山武,伊藤圭,,美浦,2023106207,01170,リオンディーズ,スズカマドンナ,ディープインパクト,-3.313384760840994,13
5,3,6,リゼクールグレー,牡2,54.0,△長浜,高橋文,,美浦,2023103303,01214,ダノンレジェンド,テレキネシス,ダイワメジャー,-2.839449057115384,11
6,4,7,アツンケル,牝2,55.0,木幡初,深山,,美浦,2023106576,01153,タニノフランケル,アツコ,ワークフォース  Workforce(英),-2.065000847486784,9
7,4,8,コウソクユノ,牝2,55.0,杉原,中舘,,美浦,2023106929,01135,ブリックスアンドモルタル  Bricks and Mortar(米),エルディアマンテ,キングカメハメハ,-3.320700175073799,14
8,5,9,マリノレーヴェ,牝2,55.0,横山琉,鈴木慎,,美浦,2023100807,01192,マテラスカイ,マリノサクセス,ヴィクトワールピサ,-0.7785151937880123,2
9,5,10,ロザヴィータ,牝2,55.0,嶋田,矢嶋,,美浦,2023104952,01134,サンダースノー  Thunder Snow(愛),ロザリウム,キングカメハメハ,-2.883926629881059,12
10,6,11,ソルテソーロ,牡2,56.0,石川,西田,,美浦,2023106738,01150,シャンハイボビー  Shanghai Bobby(米),オーキッドテソーロ,ディープインパクト,-3.5027751907019695,16
11,6,12,ウシャス,牝2,55.0,丸田,小西,,美浦,2023102365,01117,ゴールドドリーム,ヴンダーゾンネ,グラスワンダー,0.17017935673954462,1
12,7,13,キャラメルプリン,牝2,52.0,▲舟山,石栗,,美浦,2023106161,01221,サンダースノー  Thunder Snow(愛),ブリーズドゥース,ヴィクトワールピサ,-1.1170032642197905,5
13,7,14,サマースプラッシュ,牝2,55.0,原,岩戸,,美浦,2023106163,01184,アポロケンタッキー,アポロユッキー,アポロキングダム,-1.1238612527820417,6
14,8,15,グラスリッキー,牡2,56.0,木幡巧,杉浦,,美浦,2023104251,01162,コパノリッキー,グラスベローナ,ゼンノロブロイ,-2.66056056978752,10
15,8,16,ガクエンテンゴク,牡2,56.0,野中,根本,,美浦,2023109088,01158,アメリカンペイトリオット,アイスウィッチ,シンボリクリスエス,-3.34507930738062,15
