,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,チッタデラモーレ,牡3,54.0,▲佐藤,伊藤圭,,美浦,2023102621,01207,アメリカンペイトリオット,ユアインマイハート,ハーツクライ,-1.8414265415095072,13
1,1,2,グリュック,牡3,54.0,▲石神道,和田郎,,美浦,2023107537,01209,Known Agenda,Cateybug,Tiznow,-2.119546768667459,15
2,2,3,ハンナパール,牝3,55.0,吉田豊,小野,,美浦,2023100692,00733,ミッキーグローリー,ラベルリュンヌ,トーホウエンペラー,-0.9250882912075378,8
3,2,4,キイチムーブメント,セ3,57.0,小林脩,青木,,美浦,2023101656,01183,エスポワールシチー,エメンタールベルン,ディープスカイ,-1.3439430117200386,9
4,3,5,キトゥンズシルバー,牡3,54.0,▲小林美,武井,,美浦,2023104722,01206,シルバーステート,キトゥンスミトゥン,Medaglia d'Oro,-0.8130833342258441,6
5,3,6,コブラツイスト,牡3,57.0,佐々木,石栗,,美浦,2023105538,01197,ハッピースプリント,カゼニモマケズ,パイロ,-3.2404194750042357,16
6,4,7,アイアンロッキー,牝3,55.0,木幡育,本間,,美浦,2023100100,01167,ディーマジェスティ,アイアンプラスワン,シンボリクリスエス,-2.016604942354735,14
7,4,8,ヤマトスイフト,牝3,55.0,大野,田村,,美浦,2023100560,01096,タワーオブロンドン,プレアヴィヒア,ドゥラメンテ,-0.8464000862408187,7
8,5,9,リゼクールグレー,牡3,55.0,△長浜,高橋文,,美浦,2023103303,01214,ダノンレジェンド,テレキネシス,ダイワメジャー,-1.473044613120279,10
9,5,10,トゥモローズウェイ,牝3,55.0,菊沢,小手川,,美浦,2023103338,01161,アルアイン,ヴィクトリアノート,Pioneerof the Nile,-0.5263045575581171,4
10,6,11,グランマズドリーム,牝3,55.0,柴田善,田中勝,,美浦,2023104515,00641,シルバーステート,クイーンオブトロイ,Storm Cat,-0.7915886302806534,5
11,6,12,タイセイギガース,牡3,57.0,黛,伊藤圭,,美浦,2023100703,01109,セイウンコウセイ,イエスアイキャン,スマートボーイ,0.06703475370020177,3
12,7,13,ヘイスティハート,牡3,57.0,津村,小笠,,美浦,2023104708,01092,フォーウィールドライブ,ビップコルベット,シニスターミニスター,1.2486022506713366,1
13,7,14,ラインジーク,牡3,57.0,横山和,水野,,美浦,2023101323,01140,シニスターミニスター,モリトシラギク,クロフネ,0.22753760018697047,2
14,8,15,ミスタートントン,牡3,57.0,三浦,勢司,,美浦,2023107532,01122,Mo Town,Breezing Bye,City Zip,-1.479380388598037,11
15,8,16,ケイベエ,牡3,57.0,木幡巧,杉浦,,美浦,2023102803,01162,エピファネイア,トゥアーニー,Country Reel,-1.606098202832455,12
