,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,シャトーベスト,牡3,53.0,★谷原,蛯名利,512(+4),美浦,2023106374,01219,アメリカンペイトリオット,ユリカチャン,ゴールドアリュール,-2.6825673552408937,16
1,1,2,ダノンマスタング,牡3,57.0,ルメール,田中博,478(+12),美浦,2023110093,05339,Not This Time,In a Jif,Saintly Look,0.7792927072886114,1
2,2,3,ライトアファイア,牡3,57.0,菊沢,伊藤圭,482(+14),美浦,2023101131,01161,ディスクリートキャット,スモーダリング,パイロ,-0.6548774006240495,8
3,2,4,フィオリータ,牡3,57.0,三浦,大竹,428(+4),美浦,2023110045,01122,Mendelssohn,ヨシノザクラ,ディープインパクト,-1.6586448959229705,12
4,3,5,ファインブライト,牡3,57.0,原,佐藤吉,482(+2),美浦,2023106627,01184,アジアエクスプレス,イムディーナ,スペシャルウィーク,-1.0024961515147544,9
5,3,6,モロノラピド,牡3,57.0,丸山,田中勝,482(+4),美浦,2023102444,01127,アメリカンペイトリオット,アートオブダンサー,サウスヴィグラス,-1.7339191579443063,14
6,4,7,ブルージンジャー,牝3,55.0,ゴンサルベ,矢嶋,470(+6),美浦,2023107200,05675,ミスターメロディ,ブルーメンブラット,アドマイヤベガ,-1.6599892956718278,13
7,4,8,アクアマーズ,牡3,57.0,荻野極,浅利,490(+2),美浦,2023107364,01160,アドマイヤマーズ,ローエキスキーズ,Oasis Dream,-0.4385462369609297,6
8,5,9,キーチジャステン,牡3,57.0,西村淳,千葉,480(-4),美浦,2023106575,01171,タワーオブロンドン,メモリーフェミナ,キャプテンスティーヴ,-1.446834044916831,10
9,5,10,パチクリベスクリ,牡3,54.0,▲石神道,清水英,458(+2),美浦,2023106346,01209,ファインニードル,スキャンダルシート,Galileo,-2.1882631407018933,15
10,6,11,モンスターラッシュ,牡3,57.0,石川,高木,502(+4),美浦,2023106976,01150,クリソベリル,クラーベセクレタ,ワイルドラッシュ,0.1959115494012198,3
11,6,12,デルマシラカミ,牝3,52.0,▲上里,小野,464(0),美浦,2023101359,01217,マインドユアビスケッツ,デルマアマノジャク,オンファイア,-0.5530556441959651,7
12,7,13,ラッキーモア,牡3,57.0,戸崎圭,尾関,490(0),美浦,2023110017,05386,Lucky Vega,Class Act,Galileo,0.5491422612398943,2
13,7,14,ニットウライズ,牡3,57.0,吉田豊,高橋文,446(+4),美浦,2023104975,00733,ダノンプレミアム,ガチコ,プリサイスエンド,-1.4475762734091928,11
14,8,15,カフェタンガロア,牡3,57.0,小林脩,嘉藤,474(0),美浦,2023106251,01183,ロードカナロア,ラフレーズカフェ,マンハッタンカフェ,-0.1771888674225829,5
15,8,16,ファイアリービート,牡3,57.0,大野,鈴木慎,456(-6),美浦,2023101135,01096,パイロ,チャチャチャ,ダイワメジャー,0.1380070910515309,4
