,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,グランテレーズ,牝5,56.0,小沢,渡辺,,栗東,2021102401,01185,シュヴァルグラン,アドマイヤテレサ,エリシオ,-0.44650491584797497,5
1,2,2,アイムインディ,牝3,53.0,武豊,蛯名正,,美浦,2023105263,00666,インディチャンプ,アイムユアーズ,Invincible Spirit,0.1880330782072261,3
2,3,3,スプリングデイ,牝5,54.0,◇古川奈,伊藤大,,美浦,2021103322,01190,ディスクリートキャット,ヴァップ,ストーミングホーム,-1.6454234622803359,7
3,4,4,ダブルチャレンジ,牝3,53.0,吉田隼,深山,,美浦,2023104875,01095,シャンハイボビー,ペプチドサクラ,キズナ,-0.5762978982333314,6
4,5,5,ジュジュドール,牝3,52.0,☆長浜,西園翔,,栗東,2023106912,01214,レイデオロ,エクシードリミッツ,Exceed And Excel,-3.4743714403061148,11
5,6,6,ツルノマイハシ,牝3,53.0,佐々木,杉浦,,美浦,2023103528,01197,モーリス,ブリッツアウェイ,ディープインパクト,-2.4533280681490788,9
6,6,7,マナボニート,牝3,53.0,丹内,北出,,栗東,2023100617,01091,グァンチャーレ,スカイシーアキラ,Swiss Spirit,0.3705128807622299,1
7,7,8,アルバニー,牝5,54.0,△舟山,千田,,栗東,2021105715,01221,ロードカナロア,ピースアンドウォー,War Front,-0.27379479951010144,4
8,7,9,ファニーバニー,牝3,53.0,横山武,杉山佳,,栗東,2023105277,01170,シスキン,カゼルタ,ハービンジャー,-2.0662151555547066,8
9,8,10,ナンナンプー,牝4,56.0,岩田康,水野,,美浦,2022102878,05203,フィエールマン,シエルクレール,ダイワメジャー,-2.5942515611505197,10
10,8,11,ヴェガリア,牝3,53.0,斎藤,栗田,,美浦,2023104159,01178,リオンディーズ,ホールハーテッド,Awesome Again,0.2573489210706098,2
