,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,フェリチタ,牝2,55.0,佐々木,鈴木孝,,栗東,2024105568,01197,タワーオブロンドン,ジャストザハピネス,ハーツクライ,-0.20908386146054794,5
1,2,2,ラストモーメント,牡2,55.0,古川吉,北出,,栗東,2024104955,01015,ゴールドドリーム,ブリリン,タイキシャトル,-3.5345348951070834,9
2,3,3,コックニー,牡2,55.0,横山武,田中剛,,美浦,2024100652,01170,タワーオブロンドン,コズミックフレイム  Cosmic Flame(英),Doyen  (愛),-0.8118975871557528,8
3,4,4,レインボースター,牝2,53.0,△舟山,加藤公,,栗東,2024106942,01221,キズナ,レインボーダリア,ブライアンズタイム  Brian's Time(米),1.4115659678978794,2
4,5,5,ゴートゥービッツン,牝2,52.0,▲遠藤,伊藤伸,,美浦,2024104503,01218,ダノンスマッシュ,プロヴァンスロゼ,ハービンジャー  Harbinger(英),-3.5406874172621543,10
5,6,6,キチロクタワー,牡2,54.0,☆長浜,松永康,,美浦,2024100569,01214,タワーオブロンドン,レッドステラーノ,アグネスタキオン,0.0717012002967293,4
6,7,7,リアルジャパン,牡2,52.0,▲和田陽,大橋,,栗東,2024102714,01223,シスキン  Siskin(米),コスモミザール,Pioneerof the Nile,1.1739690860344043,3
7,7,8,クリアストライク,牡2,55.0,小沢,田中克,,栗東,2024110011,01185,Mehmas,Clearwing,Anjaal,-0.4218651888483505,6
8,8,9,トーセンルルド,牝2,55.0,横山琉,杉浦,,美浦,2024106857,01192,ハイランドリール  Highland Reel(愛),ハッシーナ,Red Runner,-0.4609265257453649,7
9,8,10,ブレイヴアーサー,牡2,55.0,丹内,奥平,,美浦,2024104690,01091,ビッグアーサー,シェリレーヌ,Mineshaft  (米),1.7778254302709589,1
