,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,モンシュマン,牡5,58.0,ゴンサルベ,辻,,美浦,2021105054,05675,ミッキーアイル,ザウェイアイアム,Thewayyouare,-1.5402059275360336,12
1,1,2,モンドデラモーレ,牡4,58.0,大野,千葉,,美浦,2022105830,01096,ワールドエース,ヒカルアモーレ,クロフネ,-1.0921345405256642,7
2,2,3,エフォートレス,牡5,58.0,丸山,嘉藤,,美浦,2021100564,01127,エピファネイア,ブライトガーランド,ダイワメジャー,-1.450682996648032,11
3,2,4,グーテンベルク,牡4,58.0,戸崎圭,金成,,美浦,2022102391,05386,リアルスティール,アトラクティヴ,スクリーンヒーロー,0.009495083345857108,3
4,3,5,ユハンヌス,牡6,58.0,菊沢,大久保,,栗東,2020110039,01161,Frankel,ミッドサマーフェア,タニノギムレット,-2.6689291782189124,16
5,3,6,ダノンエンブレム,牡4,58.0,荻野極,宮田,,美浦,2022104893,01160,エピファネイア,ダノングレース,ディープインパクト,-0.2329383294139135,4
6,4,7,サトノヴィレ,セ6,58.0,吉田豊,鹿戸,,美浦,2020104753,00733,デクラレーションオブウォー,ダイワジェラート,フジキセキ,-1.7184707601583955,14
7,4,8,フライングブレード,牡6,58.0,石橋脩,飯田,,栗東,2020100906,01077,ビッグアーサー,ルプス,キングズベスト,-1.5636792760816316,13
8,5,9,レッドキングリー,牡4,58.0,ルメール,木村,,美浦,2022105991,05339,サートゥルナーリア,レッドエルザ,Smart Strike,-0.6262921876715192,6
9,5,10,ラーンザロープス,牝5,56.0,津村,武幸,,栗東,2021105011,01092,キズナ,キャンディネバダ,Pure Prize,0.8333234256778601,1
10,6,11,マックアルイーン,牡4,58.0,石川,木村,,美浦,2022110014,01150,Blue Point,Euthenia,Winker Watson,-1.1900914739193293,8
11,6,12,マテンロウブラボー,牡5,58.0,西村淳,野中,,栗東,2021101422,01171,モーリス,トリニティプレイス,マンハッタンカフェ,0.2666485247782746,2
12,7,13,セシリエプラージュ,牝5,56.0,西塚,中村,,栗東,2021104941,01200,ブリックスアンドモルタル,アットザシーサイド,キングカメハメハ,-1.3670064098364378,10
13,7,14,スマイルアップ,牝7,56.0,松岡,萱野,,美浦,2019103815,01085,イスラボニータ,アドマイヤオンリー,クロフネ,-1.737012699140862,15
14,8,15,ウナギノボリ,牡7,58.0,木幡巧,本間,,美浦,2019107016,01162,ドレフォン,ノンキ,サンデーサイレンス,-1.2534655893731725,9
15,8,16,ウインオーディン,牡6,58.0,原,鹿戸,,美浦,2020105217,01184,エピファネイア,ピエナビーナス,フジキセキ,-0.5703463420359786,5
