,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,トールキン,牡6,54.0,鷲頭,橋田,498(-2),栗東,2020103284,01202,ダイワメジャー,エルビッシュ,キングカメハメハ,-2.7531362576784315,12
1,2,2,メルトユアハート,牝5,52.0,横山琉,長谷川,504(0),栗東,2021100143,01192,ロードカナロア,キャトルフィーユ,ディープインパクト,-3.279173622317571,14
2,2,3,エヴァンスウィート,牝5,52.0,吉田隼,友道,458(+20),栗東,2021105689,01095,スワーヴリチャード,ハルーワスウィート,Machiavellian,-0.812531014700477,1
3,3,4,パクスロマーナ,牝6,53.0,杉原,加藤公,442(+2),栗東,2020104616,01135,ネロ,アンティクイーン,アンライバルド,-2.1083387266062106,10
4,3,5,スティールブルー,牝5,53.0,古川吉,田中勝,462(+4),美浦,2021105888,01015,ルーラーシップ,レディバード,スマートファルコン,-1.8495095370631354,7
5,4,6,シカゴスティング,牝5,53.0,武豊,庄野,454(+4),栗東,2021105242,00666,ロゴタイプ,マルチスクリーン,スクリーンヒーロー,-1.6362436853921087,5
6,4,7,ダークエクリプス,牡7,54.0,荻野琢,今野,490(-10),栗東,2019106739,01112,ドゥラメンテ,スターズインハーアイズ,Woodman,-1.8683404007851145,8
7,5,8,サムハンター,牡8,52.0,松本,高橋康,496(+2),栗東,2018105996,01191,マジェスティックウォリアー,ヤマカツセイレーン,グラスワンダー,-1.444543215855542,3
8,5,9,ルーフ,牝6,53.0,佐々木,清水久,502(0),栗東,2020104194,01197,ダイワメジャー,ラスエモーショネス,Fastnet Rock,-1.5700301359500097,4
9,6,10,エコロジーク,牡4,55.0,岩田康,森秀,484(-10),栗東,2022110108,05203,Twirling Candy,Lily Pod,Bernstein,-1.6684748898721793,6
10,6,11,ヴェサリウス,牡5,56.0,横山武,菊沢,482(-8),美浦,2021104401,01170,ロゴタイプ,サトノマイヒメ,ダイワメジャー,-1.28496545672498,2
11,7,12,ドゥアムール,牝4,53.0,斎藤,中竹,484(+2),栗東,2022106666,01178,ロードカナロア,ルシュクル,サクラバクシンオー,-2.8102756973183274,13
12,7,13,アシャカタカ,牡6,54.0,小林美,鈴木伸,484(-2),美浦,2020102299,01206,ファインニードル,ハートノイヤリング,ハーツクライ,-2.0195985199576385,9
13,8,14,アスティスプマンテ,牝5,54.0,舟山,佐藤悠,440(0),栗東,2021105358,01221,ロードカナロア,アッラサルーテ,ダイワメジャー,-2.435715805757928,11
14,8,15,ゴールドサーベル,牡5,54.0,小沢,大久保,478(+4),栗東,2021105039,01185,レッドファルクス,ゴルトキルシェ,ステイゴールド,-3.4785466483888645,15
